beginyear,medium,imageurl,decade,DominantColorRGB,PaletteRGB
1500,sculpture,"https://api.nga.gov/iiif/e72c19bb-895f-4bd0-9fcb-226d173f9204/full/!200,200/0/default.jpg",1400,"(113, 80, 53)","(113, 80, 54), (4, 4, 4), (200, 167, 128), (172, 148, 114), (172, 140, 124)"
1500,drawing,"https://api.nga.gov/iiif/071b9536-65b0-4c64-94d5-763c3b448115/full/!200,200/0/default.jpg",1700,"(226, 219, 207)","(227, 220, 208), (164, 159, 152), (180, 172, 164), (191, 185, 175), (181, 180, 164)"
1500,sculpture,"https://api.nga.gov/iiif/8c6b1631-6607-4d33-b742-f2fc81074fc2/full/!200,200/0/default.jpg",1400,"(45, 32, 22)","(45, 32, 22), (171, 143, 116), (115, 85, 58), (140, 124, 104), (132, 116, 108)"
1500,drawing,"https://api.nga.gov/iiif/87f6e5fe-a765-43f7-943c-509cff6ad1dc/full/!200,200/0/default.jpg",1800,"(215, 192, 158)","(214, 191, 158), (39, 26, 12), (151, 129, 96), (129, 108, 73), (153, 124, 73)"
1500,painting,"https://api.nga.gov/iiif/bfb0a807-b4bd-467a-b4ab-532d8898057b/full/!200,200/0/default.jpg",1400,"(47, 42, 29)","(47, 44, 31), (167, 147, 90), (120, 135, 100), (120, 92, 55), (96, 109, 95)"
1500,sculpture,"https://api.nga.gov/iiif/a35f37e7-22b4-426b-966b-9bf6ffc9c1dc/full/!200,200/0/default.jpg",1400,"(58, 53, 43)","(80, 73, 59), (4, 4, 4), (149, 128, 116), (124, 124, 108), (124, 116, 116)"
1500,sculpture,"https://api.nga.gov/iiif/b7a38e72-bdf3-45fa-9fd1-97df21f18c8f/full/!200,200/0/default.jpg",1400,"(58, 45, 33)","(58, 45, 33), (189, 169, 151), (136, 116, 98), (164, 148, 131), (157, 138, 124)"
1500,drawing,"https://api.nga.gov/iiif/946a8c93-e05a-425c-a696-539f5e344f0d/full/!200,200/0/default.jpg",1500,"(192, 174, 147)","(196, 180, 152), (147, 71, 54), (81, 75, 57), (126, 117, 93), (136, 96, 66)"
1500,sculpture,"https://api.nga.gov/iiif/538fa971-ea6d-45e9-b1ae-10fd25b86b8f/full/!200,200/0/default.jpg",1400,"(176, 166, 156)","(176, 167, 157), (77, 61, 45), (100, 85, 69), (224, 216, 204), (108, 88, 66)"
1500,print,"https://api.nga.gov/iiif/79a92130-24f1-4ca8-b82f-c04761c27ce3/full/!200,200/0/default.jpg",1400,"(185, 162, 126)","(188, 164, 128), (110, 90, 63), (250, 244, 211), (124, 108, 81), (127, 108, 68)"
1500,print,"https://api.nga.gov/iiif/06743a5f-fd12-4707-b273-79aa0cad9db2/full/!200,200/0/default.jpg",1400,"(110, 98, 87)","(111, 99, 87), (242, 231, 208), (195, 179, 155), (171, 156, 136), (202, 187, 172)"
1500,print,"https://api.nga.gov/iiif/0a436812-d4ca-46f8-a49d-11ead26a5cb1/full/!200,200/0/default.jpg",1700,"(204, 191, 170)","(208, 194, 173), (100, 97, 87), (143, 137, 123), (124, 116, 106), (129, 124, 100)"
1500,drawing,"https://api.nga.gov/iiif/9cb1bd07-c3eb-44bf-9efd-0ba28adaac8b/full/!200,200/0/default.jpg",1600,"(166, 139, 104)","(167, 139, 105), (97, 72, 43), (233, 212, 176), (105, 93, 54), (214, 191, 152)"
1500,photograph,"https://api.nga.gov/iiif/d97a8381-d07c-4ea9-aa10-ba63cdcebb6e/full/!200,200/0/default.jpg",1800,"(114, 111, 106)","(112, 109, 104), (201, 196, 188), (33, 31, 27), (172, 172, 163), (171, 164, 164)"
1500,sculpture,"https://api.nga.gov/iiif/ac137aa7-5d77-4328-980c-67d6ee22521f/full/!200,200/0/default.jpg",1400,"(201, 201, 201)","(201, 201, 201), (58, 54, 51), (100, 92, 90), (117, 115, 113), (105, 100, 92)"
1500,print,"https://api.nga.gov/iiif/9fcecb48-fb23-4e2b-a51b-49a2f3e06381/full/!200,200/0/default.jpg",1600,"(206, 190, 170)","(68, 58, 49), (209, 193, 172), (111, 97, 85), (133, 121, 107), (120, 108, 84)"
1500,print,"https://api.nga.gov/iiif/68027241-3979-418c-9e2b-61d850f06854/full/!200,200/0/default.jpg",1400,"(117, 102, 87)","(117, 102, 86), (233, 217, 191), (201, 182, 158), (180, 164, 141), (188, 177, 164)"
1500,print,"https://api.nga.gov/iiif/9f4ff4ea-78f3-4aed-a82f-f5344d443296/full/!200,200/0/default.jpg",1500,"(196, 181, 155)","(203, 188, 162), (97, 87, 76), (129, 117, 99), (116, 99, 81), (120, 108, 83)"
1500,print,"https://api.nga.gov/iiif/95330f4e-09bb-4276-8890-af71ffcc622a/full/!200,200/0/default.jpg",1800,"(231, 221, 201)","(232, 222, 201), (140, 121, 99), (182, 167, 144), (179, 156, 114), (148, 148, 124)"
1500,decorative art,"https://api.nga.gov/iiif/3323a3e7-8285-4ee5-9198-b44be814c05e/full/!200,200/0/default.jpg",1400,"(152, 147, 144)","(153, 149, 146), (81, 60, 51), (224, 221, 222), (90, 84, 78), (92, 76, 76)"
1500,print,"https://api.nga.gov/iiif/5f588501-bacb-4dd6-bcd2-2b34ef072739/full/!200,200/0/default.jpg",1700,"(167, 158, 145)","(193, 181, 167), (94, 88, 79), (132, 125, 115), (116, 107, 97), (122, 116, 100)"
1500,sculpture,"https://api.nga.gov/iiif/d2e6be37-b6d6-4fb4-b72d-f102d3cf12b8/full/!200,200/0/default.jpg",1400,"(66, 53, 40)","(90, 73, 55), (5, 4, 4), (186, 167, 132), (147, 130, 118), (156, 140, 129)"
1500,sculpture,"https://api.nga.gov/iiif/0c6f92ef-b71d-4f96-895d-4918bc108ec7/full/!200,200/0/default.jpg",1400,"(40, 25, 16)","(40, 25, 17), (154, 118, 95), (116, 70, 46), (128, 116, 108), (132, 124, 108)"
1500,print,"https://api.nga.gov/iiif/d392e13a-f2bd-48f9-9bf6-71f634c4533b/full/!200,200/0/default.jpg",1600,"(161, 145, 122)","(170, 153, 130), (86, 75, 64), (238, 220, 191), (105, 94, 80), (117, 100, 75)"
1500,sculpture,"https://api.nga.gov/iiif/18da7552-0a9c-4b97-93d9-3a43e1a40329/full/!200,200/0/default.jpg",1400,"(43, 37, 32)","(37, 31, 27), (155, 139, 128), (112, 97, 86), (132, 124, 114), (128, 116, 116)"
1500,print,"https://api.nga.gov/iiif/b152afd9-7ebf-4d9a-b020-ade9f7ca8dbc/full/!200,200/0/default.jpg",1700,"(207, 198, 175)","(206, 198, 175), (93, 84, 74), (144, 135, 119), (117, 106, 95), (125, 116, 99)"
1500,print,"https://api.nga.gov/iiif/a84c3d69-1073-4b7f-8f66-d029de0f740e/full/!200,200/0/default.jpg",1400,"(137, 108, 76)","(115, 93, 63), (237, 215, 177), (221, 153, 108), (175, 129, 95), (186, 175, 129)"
1500,print,"https://api.nga.gov/iiif/8ee6176c-1b24-4348-b87d-d7878f631fb5/full/!200,200/0/default.jpg",1600,"(162, 145, 123)","(164, 146, 124), (87, 75, 66), (232, 214, 188), (116, 101, 75), (116, 92, 76)"
1500,sculpture,"https://api.nga.gov/iiif/02d8ab6e-8fe6-446e-8e46-39c104855e8e/full/!200,200/0/default.jpg",1400,"(47, 36, 25)","(48, 36, 26), (163, 146, 131), (111, 85, 61), (130, 116, 97), (124, 108, 100)"
1500,sculpture,"https://api.nga.gov/iiif/8a855588-b923-4905-98eb-b177f866f6f9/full/!200,200/0/default.jpg",1400,"(135, 86, 45)","(133, 85, 45), (4, 4, 4), (192, 139, 88), (166, 138, 118), (164, 148, 116)"
1500,sculpture,"https://api.nga.gov/iiif/0af7c213-c116-489f-8372-28ffe5a1d045/full/!200,200/0/default.jpg",1400,"(239, 239, 239)","(239, 239, 239), (86, 81, 74), (133, 123, 111), (161, 158, 154), (149, 136, 121)"
1500,decorative art,"https://api.nga.gov/iiif/b00f2f3b-1479-4894-ac3b-0ccbd2888e86/full/!200,200/0/default.jpg",1400,"(132, 98, 69)","(132, 98, 70), (207, 206, 205), (61, 41, 22), (89, 48, 22), (206, 184, 151)"
1500,print,"https://api.nga.gov/iiif/ef22962d-6698-4b19-a83b-3d77d4756118/full/!200,200/0/default.jpg",1600,"(150, 139, 126)","(151, 140, 127), (213, 201, 185), (93, 84, 73), (109, 100, 84), (108, 92, 84)"
1500,sculpture,"https://api.nga.gov/iiif/7b470a07-0067-4f89-bf4b-0c981ce8f5eb/full/!200,200/0/default.jpg",1400,"(38, 30, 24)","(38, 30, 24), (177, 161, 148), (122, 105, 92), (148, 140, 125), (148, 132, 132)"
1500,print,"https://api.nga.gov/iiif/52bc280b-6431-4e80-9223-f91ff66d64f3/full/!200,200/0/default.jpg",1400,"(210, 198, 178)","(209, 197, 177), (89, 80, 71), (115, 107, 99), (140, 130, 117), (132, 116, 106)"
1500,sculpture,"https://api.nga.gov/iiif/6fb7e3b5-1ba7-4f25-9eaa-dc0460cf26d3/full/!200,200/0/default.jpg",1400,"(45, 41, 35)","(45, 40, 35), (139, 126, 111), (188, 175, 158), (164, 156, 137), (159, 147, 140)"
1500,drawing,"https://api.nga.gov/iiif/074f9ad2-2a2e-402e-82f6-53a992c295fe/full/!200,200/0/default.jpg",1500,"(219, 191, 152)","(220, 192, 153), (156, 125, 85), (251, 236, 204), (164, 132, 100), (164, 140, 100)"
1500,decorative art,"https://api.nga.gov/iiif/be9200af-0019-47a5-9a96-75491df4b6ba/full/!200,200/0/default.jpg",1400,"(199, 196, 194)","(200, 198, 196), (73, 59, 50), (134, 131, 125), (106, 109, 100), (124, 109, 90)"
1500,print,"https://api.nga.gov/iiif/86f9a168-99e0-4535-84e7-0332a6ba2dd7/full/!200,200/0/default.jpg",1400,"(139, 126, 112)","(142, 129, 114), (224, 209, 185), (77, 68, 64), (196, 188, 164), (196, 180, 172)"
1500,decorative art,"https://api.nga.gov/iiif/1a0b170b-3261-411f-ac43-6cce0876db09/full/!200,200/0/default.jpg",1400,"(203, 199, 196)","(203, 199, 195), (85, 46, 35), (144, 98, 87), (183, 115, 111), (116, 108, 100)"
1500,decorative art,"https://api.nga.gov/iiif/1545f4db-fd80-4e28-bbd0-2d1736fec2bc/full/!200,200/0/default.jpg",1400,"(179, 178, 176)","(179, 178, 177), (61, 45, 40), (103, 87, 79), (119, 108, 104), (84, 84, 78)"
1500,sculpture,"https://api.nga.gov/iiif/30b7a453-d8d7-4f41-9a9d-0b9b880f2041/full/!200,200/0/default.jpg",1400,"(109, 99, 87)","(106, 96, 83), (224, 218, 209), (185, 181, 172), (176, 171, 164), (36, 27, 17)"
1500,print,"https://api.nga.gov/iiif/2f71a0cd-d449-4353-b859-058a7f4bacf5/full/!200,200/0/default.jpg",1400,"(181, 164, 142)","(181, 164, 142), (74, 65, 56), (102, 90, 77), (120, 109, 95), (112, 100, 76)"
1500,decorative art,"https://api.nga.gov/iiif/30a60efe-411d-46f9-94bd-ba5aefdb12fe/full/!200,200/0/default.jpg",1400,"(192, 187, 188)","(192, 188, 188), (62, 46, 37), (104, 73, 55), (131, 98, 72), (120, 112, 111)"
1500,drawing,"https://api.nga.gov/iiif/28134766-7d5e-4cdb-b057-82de3341ee96/full/!200,200/0/default.jpg",1400,"(166, 146, 117)","(167, 146, 118), (236, 222, 197), (101, 82, 58), (117, 92, 64), (124, 100, 60)"
1500,print,"https://api.nga.gov/iiif/dcae8c69-1ee1-41c2-a42d-42889d3e8894/full/!200,200/0/default.jpg",1600,"(177, 162, 142)","(178, 163, 144), (77, 65, 50), (114, 101, 84), (100, 83, 68), (104, 92, 68)"
1500,print,"https://api.nga.gov/iiif/68027241-3979-418c-9e2b-61d850f06854/full/!200,200/0/default.jpg",1400,"(117, 102, 87)","(117, 102, 86), (233, 217, 191), (201, 182, 158), (180, 164, 141), (188, 177, 164)"
1500,sculpture,"https://api.nga.gov/iiif/53508d2c-ce7d-4ff6-94d6-64fff83a8bf1/full/!200,200/0/default.jpg",1400,"(79, 76, 71)","(79, 76, 71), (198, 198, 198), (131, 130, 127), (108, 99, 94), (111, 108, 99)"
1500,sculpture,"https://api.nga.gov/iiif/df97a25b-5ece-4fcd-bfc3-0cd1e2089c8e/full/!200,200/0/default.jpg",1400,"(137, 112, 86)","(135, 110, 83), (4, 4, 4), (190, 166, 142), (171, 156, 136), (166, 147, 132)"
1500,sculpture,"https://api.nga.gov/iiif/b525be74-dd73-440e-954d-c8d4647b5f50/full/!200,200/0/default.jpg",1400,"(34, 32, 32)","(34, 32, 32), (129, 116, 108), (92, 82, 79), (106, 100, 93), (100, 92, 100)"
1500,sculpture,"https://api.nga.gov/iiif/80ad057a-52e3-48d2-aaf0-6c35b7a647ae/full/!200,200/0/default.jpg",1400,"(45, 31, 19)","(45, 31, 19), (199, 161, 124), (140, 97, 57), (164, 156, 132), (164, 140, 124)"
1500,sculpture,"https://api.nga.gov/iiif/3e2f1ca6-16b9-4c22-b107-f4ceab305b6e/full/!200,200/0/default.jpg",1400,"(41, 37, 32)","(37, 34, 29), (160, 148, 133), (111, 100, 88), (131, 123, 116), (132, 132, 120)"
1500,print,"https://api.nga.gov/iiif/97ec7bb5-8d39-4023-88c0-573ac1328edd/full/!200,200/0/default.jpg",1500,"(148, 133, 117)","(157, 142, 125), (75, 66, 59), (240, 227, 208), (100, 83, 75), (103, 92, 76)"
1500,sculpture,"https://api.nga.gov/iiif/5b028bd2-4d7d-415d-becd-bcfc924ba94b/full/!200,200/0/default.jpg",1400,"(82, 69, 57)","(82, 69, 57), (4, 4, 4), (144, 127, 114), (123, 116, 105), (116, 108, 108)"
1500,sculpture,"https://api.nga.gov/iiif/8c6b1631-6607-4d33-b742-f2fc81074fc2/full/!200,200/0/default.jpg",1400,"(45, 32, 22)","(45, 32, 22), (171, 143, 116), (115, 85, 58), (140, 124, 104), (132, 116, 108)"
1500,drawing,"https://api.nga.gov/iiif/b3dcbc4f-e1fc-4609-b910-cac42c701964/full/!200,200/0/default.jpg",1800,"(147, 135, 120)","(147, 134, 120), (240, 223, 197), (80, 69, 61), (211, 191, 168), (194, 184, 172)"
1500,drawing,"https://api.nga.gov/iiif/58b095f4-c0ad-4b3d-9068-d5cff1895f5c/full/!200,200/0/default.jpg",1800,"(195, 179, 147)","(196, 180, 148), (121, 99, 69), (152, 131, 98), (139, 117, 76), (131, 116, 86)"
1500,drawing,"https://api.nga.gov/iiif/5a193653-ebf2-4ba9-b0dd-23ca2b939a08/full/!200,200/0/default.jpg",1600,"(210, 183, 160)","(205, 177, 154), (224, 205, 182), (164, 127, 106), (164, 141, 117), (176, 140, 108)"
1500,decorative art,"https://api.nga.gov/iiif/528a2c1d-a7ef-40e0-b1bb-7a65f9888e2c/full/!200,200/0/default.jpg",1400,"(200, 200, 199)","(199, 199, 199), (59, 46, 42), (105, 83, 72), (128, 116, 112), (117, 102, 90)"
1500,photograph,"https://api.nga.gov/iiif/77058ea3-642b-4c59-98e2-91ee91cce9d6/full/!200,200/0/default.jpg",1800,"(166, 157, 143)","(160, 151, 137), (71, 64, 52), (89, 81, 70), (106, 98, 85), (100, 84, 76)"
1500,sculpture,"https://api.nga.gov/iiif/8a855588-b923-4905-98eb-b177f866f6f9/full/!200,200/0/default.jpg",1400,"(135, 86, 45)","(133, 85, 45), (4, 4, 4), (192, 139, 88), (166, 138, 118), (164, 148, 116)"
1500,print,"https://api.nga.gov/iiif/9a31aee7-6afb-4eb8-a64f-1f8fb6871c0d/full/!200,200/0/default.jpg",1400,"(220, 191, 152)","(220, 191, 152), (250, 237, 209), (146, 116, 77), (152, 122, 92), (148, 132, 92)"
1500,drawing,"https://api.nga.gov/iiif/7ab11140-2366-4a29-b92c-688bb13f1227/full/!200,200/0/default.jpg",1500,"(227, 221, 208)","(226, 220, 207), (149, 123, 95), (187, 165, 141), (153, 165, 156), (156, 140, 125)"
1500,print,"https://api.nga.gov/iiif/d1592b8b-3dc5-45ec-b687-558f5c9172f9/full/!200,200/0/default.jpg",1500,"(141, 131, 119)","(144, 135, 123), (224, 214, 196), (75, 67, 61), (206, 193, 176), (208, 196, 188)"
1500,print,"https://api.nga.gov/iiif/0e30d9e0-c679-4a77-8787-f47d10cc2c8f/full/!200,200/0/default.jpg",1600,"(199, 185, 167)","(201, 188, 170), (95, 84, 73), (142, 130, 117), (124, 108, 97), (132, 116, 92)"
1500,print,"https://api.nga.gov/iiif/a2147932-88de-4d23-96d8-4b47a066fb9e/full/!200,200/0/default.jpg",1400,"(145, 119, 89)","(144, 117, 89), (246, 231, 201), (227, 202, 165), (209, 173, 141), (188, 173, 144)"
1500,sculpture,"https://api.nga.gov/iiif/d53b67c4-bbda-4b78-bdda-e48eaaf85e5a/full/!200,200/0/default.jpg",1400,"(113, 89, 69)","(113, 88, 69), (4, 4, 4), (159, 138, 122), (158, 124, 102), (52, 36, 28)"
1500,print,"https://api.nga.gov/iiif/1360bbc9-4d7f-4358-bed4-f2ba2a26be30/full/!200,200/0/default.jpg",1500,"(239, 229, 208)","(242, 232, 211), (125, 112, 91), (175, 162, 140), (153, 140, 116), (148, 140, 124)"
1500,photograph,"https://api.nga.gov/iiif/bc792d37-6383-4f45-bdf7-55a5b9075c42/full/!200,200/0/default.jpg",1800,"(180, 172, 160)","(180, 172, 160), (52, 48, 41), (110, 104, 96), (92, 83, 76), (96, 92, 76)"
1500,print,"https://api.nga.gov/iiif/f83af4c0-f9fb-4971-8b3e-9de11854c478/full/!200,200/0/default.jpg",1500,"(235, 219, 190)","(237, 220, 191), (97, 83, 69), (162, 147, 126), (140, 124, 107), (144, 132, 100)"
1500,sculpture,"https://api.nga.gov/iiif/a988cfd6-d312-4790-b6b8-b76fdbb5e513/full/!200,200/0/default.jpg",1400,"(78, 70, 64)","(50, 44, 41), (131, 120, 107), (102, 90, 80), (114, 107, 100), (116, 116, 109)"
1500,print,"https://api.nga.gov/iiif/3a3e1736-f83b-4a6d-897a-82cbdac970bb/full/!200,200/0/default.jpg",1400,"(158, 137, 107)","(160, 138, 108), (207, 182, 147), (91, 72, 49), (108, 84, 58), (110, 92, 60)"
1500,print,"https://api.nga.gov/iiif/4c3168ff-0b06-45ca-85f9-cd81436cbaa0/full/!200,200/0/default.jpg",1400,"(185, 167, 144)","(174, 157, 135), (245, 227, 201), (97, 82, 66), (114, 102, 86), (116, 100, 76)"
1500,sculpture,"https://api.nga.gov/iiif/b41c3c15-1b1b-4774-b819-11258546b442/full/!200,200/0/default.jpg",1400,"(54, 47, 38)","(59, 52, 43), (125, 109, 94), (189, 170, 122), (156, 148, 132), (108, 108, 100)"
1500,drawing,"https://api.nga.gov/iiif/bc1a68f4-e95d-4c5b-9e1c-f0ca648a2947/full/!200,200/0/default.jpg",1800,"(234, 223, 207)","(235, 224, 208), (193, 186, 170), (209, 200, 185), (229, 207, 168), (204, 188, 178)"
1500,print,"https://api.nga.gov/iiif/fd5a2066-e73b-4b9b-a6d9-0e0740bc2caa/full/!200,200/0/default.jpg",1500,"(201, 184, 161)","(201, 183, 160), (109, 96, 81), (143, 128, 112), (132, 116, 92), (132, 108, 96)"
1500,print,"https://api.nga.gov/iiif/2b3ea273-756c-4998-b2d4-2fafe3614fe8/full/!200,200/0/default.jpg",1400,"(122, 101, 77)","(123, 101, 77), (222, 205, 176), (74, 60, 44), (180, 164, 132), (180, 156, 140)"
1500,drawing,"https://api.nga.gov/iiif/04eeb730-4c1b-4b92-b2ee-a68bfe8712dd/full/!200,200/0/default.jpg",1800,"(216, 196, 171)","(218, 197, 172), (121, 108, 94), (161, 146, 127), (139, 132, 114), (149, 132, 108)"
1500,sculpture,"https://api.nga.gov/iiif/b53ba8ca-41a9-48e7-be4f-65047ecf7170/full/!200,200/0/default.jpg",1400,"(39, 34, 30)","(39, 34, 30), (143, 132, 124), (110, 100, 93), (124, 116, 116), (124, 124, 108)"
1500,sculpture,"https://api.nga.gov/iiif/c4c95ba1-df2a-42d8-a816-0f63c3f2387a/full/!200,200/0/default.jpg",1400,"(179, 170, 159)","(179, 170, 159), (72, 47, 26), (112, 83, 48), (123, 99, 77), (79, 71, 49)"
1500,sculpture,"https://api.nga.gov/iiif/a3973078-9ed1-4a9a-a01c-c8625c9ba662/full/!200,200/0/default.jpg",1400,"(65, 54, 39)","(65, 54, 39), (189, 146, 110), (142, 111, 81), (161, 145, 124), (156, 156, 108)"
1500,sculpture,"https://api.nga.gov/iiif/6c8d7e2e-7aeb-4b5c-ae68-9386a53a5fc3/full/!200,200/0/default.jpg",1400,"(28, 23, 17)","(28, 23, 17), (174, 154, 135), (109, 91, 75), (133, 120, 110), (139, 132, 120)"
1500,print,"https://api.nga.gov/iiif/17408461-ef8f-4c4c-8e01-8d4580a871c8/full/!200,200/0/default.jpg",1700,"(218, 202, 183)","(213, 198, 178), (99, 94, 82), (143, 136, 121), (124, 115, 102), (165, 126, 91)"
1500,sculpture,"https://api.nga.gov/iiif/0be3e05e-8c19-49af-857c-56461ea4fa0d/full/!200,200/0/default.jpg",1400,"(180, 179, 178)","(180, 180, 180), (87, 73, 57), (129, 117, 102), (100, 92, 92), (100, 100, 94)"
1500,sculpture,"https://api.nga.gov/iiif/ff5bb9f0-cd5c-41e2-965f-39057c58c688/full/!200,200/0/default.jpg",1400,"(223, 223, 223)","(83, 75, 68), (223, 223, 223), (146, 141, 137), (126, 124, 116), (122, 124, 124)"
1500,drawing,"https://api.nga.gov/iiif/9cb1bd07-c3eb-44bf-9efd-0ba28adaac8b/full/!200,200/0/default.jpg",1600,"(166, 139, 104)","(167, 139, 105), (97, 72, 43), (233, 212, 176), (105, 93, 54), (214, 191, 152)"
1500,drawing,"https://api.nga.gov/iiif/02e25dbd-5a97-425c-ada9-41189fd01957/full/!200,200/0/default.jpg",1600,"(220, 203, 177)","(219, 203, 176), (103, 84, 61), (157, 136, 110), (134, 116, 84), (132, 116, 92)"
1500,sculpture,"https://api.nga.gov/iiif/b387970d-43b6-42bd-a6f1-8b246d5e5640/full/!200,200/0/default.jpg",1400,"(179, 178, 177)","(90, 75, 59), (180, 180, 179), (129, 118, 103), (108, 100, 93), (100, 97, 92)"
1500,sculpture,"https://api.nga.gov/iiif/1595ea1a-2edb-4ffc-bcd2-0a1980bad4ab/full/!200,200/0/default.jpg",1400,"(37, 28, 19)","(33, 25, 17), (103, 80, 56), (146, 122, 98), (122, 109, 89), (114, 100, 92)"
1500,sculpture,"https://api.nga.gov/iiif/f0050a89-3513-4118-a0f8-5ca5b37041a9/full/!200,200/0/default.jpg",1400,"(187, 184, 179)","(187, 183, 179), (58, 56, 54), (100, 92, 94), (122, 118, 112), (100, 100, 92)"
1500,sculpture,"https://api.nga.gov/iiif/b53ba8ca-41a9-48e7-be4f-65047ecf7170/full/!200,200/0/default.jpg",1400,"(39, 34, 30)","(39, 34, 30), (143, 132, 124), (110, 100, 93), (124, 116, 116), (124, 124, 108)"
1500,photograph,"https://api.nga.gov/iiif/a2f3f31a-eb59-4057-99f6-26be54d40c6c/full/!200,200/0/default.jpg",1800,"(190, 208, 212)","(191, 209, 213), (56, 117, 162), (103, 160, 193), (89, 126, 153), (164, 172, 164)"
1500,sculpture,"https://api.nga.gov/iiif/b387970d-43b6-42bd-a6f1-8b246d5e5640/full/!200,200/0/default.jpg",1400,"(179, 178, 177)","(90, 75, 59), (180, 180, 179), (129, 118, 103), (108, 100, 93), (100, 97, 92)"
1500,decorative art,"https://api.nga.gov/iiif/771ee908-d26c-41b2-a07f-b538e29fb88a/full/!200,200/0/default.jpg",1500,"(157, 117, 62)","(157, 116, 59), (244, 240, 231), (214, 170, 106), (195, 167, 120), (223, 191, 128)"
1500,sculpture,"https://api.nga.gov/iiif/0315c10b-b67e-496f-adcb-09099a3ceab0/full/!200,200/0/default.jpg",1400,"(42, 40, 35)","(40, 38, 33), (175, 166, 156), (125, 118, 109), (147, 148, 138), (148, 140, 140)"
1500,print,"https://api.nga.gov/iiif/d157bdd9-cfbe-48da-838a-3c3c8318897c/full/!200,200/0/default.jpg",1700,"(99, 91, 81)","(101, 93, 83), (238, 232, 219), (172, 164, 151), (147, 140, 123), (148, 140, 132)"
1500,sculpture,"https://api.nga.gov/iiif/d9e26bf5-39ad-431f-868b-2465c5551648/full/!200,200/0/default.jpg",1400,"(42, 34, 27)","(43, 35, 28), (176, 158, 144), (123, 105, 92), (148, 140, 124), (148, 132, 124)"
1500,decorative art,"https://api.nga.gov/iiif/1545f4db-fd80-4e28-bbd0-2d1736fec2bc/full/!200,200/0/default.jpg",1400,"(179, 178, 176)","(179, 178, 177), (61, 45, 40), (103, 87, 79), (119, 108, 104), (84, 84, 78)"
1500,print,"https://api.nga.gov/iiif/bda71df4-5250-422c-aae1-91fad7814947/full/!200,200/0/default.jpg",1800,"(226, 212, 187)","(227, 212, 187), (118, 105, 86), (172, 158, 135), (156, 140, 116), (148, 132, 110)"
1500,drawing,"https://api.nga.gov/iiif/7043ce02-fe11-4723-a380-d7fcc22c5416/full/!200,200/0/default.jpg",1400,"(171, 145, 114)","(171, 145, 115), (248, 234, 204), (116, 94, 71), (223, 196, 164), (220, 193, 156)"
1500,sculpture,"https://api.nga.gov/iiif/f354b351-b3dc-4cb9-bfdc-d42513a7c65d/full/!200,200/0/default.jpg",1400,"(43, 35, 27)","(39, 32, 25), (173, 152, 133), (123, 104, 85), (147, 140, 125), (145, 131, 124)"
1500,print,"https://api.nga.gov/iiif/98f00679-3892-4ff2-849a-aeb77db82aec/full/!200,200/0/default.jpg",1700,"(207, 191, 167)","(207, 191, 167), (89, 85, 75), (143, 133, 117), (124, 108, 92), (126, 116, 92)"
1500,drawing,"https://api.nga.gov/iiif/a7c6820c-7527-4d76-9d90-9179a04f39c5/full/!200,200/0/default.jpg",1500,"(232, 217, 200)","(233, 217, 200), (109, 128, 128), (160, 126, 100), (189, 166, 142), (153, 140, 125)"
1500,print,"https://api.nga.gov/iiif/10085e7e-edbd-43d1-a6c8-1282e9d02f6e/full/!200,200/0/default.jpg",1400,"(190, 156, 108)","(178, 141, 98), (82, 92, 77), (241, 228, 190), (223, 206, 158), (119, 78, 33)"
1500,print,"https://api.nga.gov/iiif/5c3722ec-1372-4986-a17e-1650e7a5c240/full/!200,200/0/default.jpg",1700,"(109, 96, 82)","(104, 92, 78), (233, 221, 199), (170, 157, 138), (193, 179, 158), (200, 187, 172)"
1500,drawing,"https://api.nga.gov/iiif/3808e9d0-058b-4db4-adb4-548069aaf6b9/full/!200,200/0/default.jpg",1400,"(208, 189, 168)","(211, 192, 170), (238, 222, 202), (168, 148, 125), (188, 164, 146), (180, 163, 141)"
1500,print,"https://api.nga.gov/iiif/dc874d38-5683-4ba4-8642-26395b9a1e5b/full/!200,200/0/default.jpg",1700,"(81, 75, 65)","(82, 75, 65), (203, 186, 163), (113, 102, 89), (136, 125, 110), (135, 117, 92)"
1500,sculpture,"https://api.nga.gov/iiif/f4866cc4-aa79-4167-9d1c-9515702a971e/full/!200,200/0/default.jpg",1400,"(66, 51, 40)","(69, 53, 42), (190, 166, 150), (144, 120, 104), (162, 145, 134), (164, 156, 148)"
1500,print,"https://api.nga.gov/iiif/1bfb037d-ac8f-4f37-b460-b65e00457982/full/!200,200/0/default.jpg",1700,"(210, 191, 169)","(210, 192, 169), (78, 71, 63), (108, 94, 84), (141, 109, 91), (134, 118, 106)"
1500,sculpture,"https://api.nga.gov/iiif/e2547741-ccc9-44c1-92ef-83eb93365c65/full/!200,200/0/default.jpg",1400,"(186, 186, 185)","(186, 186, 185), (83, 69, 59), (120, 110, 103), (100, 92, 92), (92, 92, 92)"
1500,sculpture,"https://api.nga.gov/iiif/a7fc84f8-c239-4c5f-ac45-1f43f368c269/full/!200,200/0/default.jpg",1400,"(47, 42, 31)","(47, 42, 31), (210, 203, 178), (132, 118, 92), (164, 157, 127), (148, 148, 140)"
