beginyear,medium,imageurl,hex_color
1589,print,"https://api.nga.gov/iiif/983e0c05-39d7-412c-b3b4-a768e7aea3e1/full/!200,200/0/default.jpg","147, 133, 117"
1554,print,"https://api.nga.gov/iiif/b0276832-cf86-489d-872e-fcf4b61787d3/full/!200,200/0/default.jpg","168, 152, 130"
1515,painting,"https://api.nga.gov/iiif/c25b29e5-f86a-442c-a544-5c89c767b48b/full/!200,200/0/default.jpg","90, 65, 46"
1510,print,"https://api.nga.gov/iiif/536d7f98-7829-42e9-9de2-de425a230752/full/!200,200/0/default.jpg","219, 203, 178"
1508,print,"https://api.nga.gov/iiif/46ea707e-69ef-478d-8562-d1c3c63dc6dc/full/!200,200/0/default.jpg","150, 140, 118"
1532,sculpture,"https://api.nga.gov/iiif/91c17574-e0e1-4e97-8aee-91457b4d2979/full/!200,200/0/default.jpg","54, 45, 36"
1538,sculpture,"https://api.nga.gov/iiif/9b634691-913c-4d26-9766-e10d1b7a602d/full/!200,200/0/default.jpg","58, 41, 23"
1570,print,"https://api.nga.gov/iiif/2b0100ee-7ff7-403f-8ef3-9edc371d3b7e/full/!200,200/0/default.jpg","137, 127, 111"
1585,painting,"https://api.nga.gov/iiif/4632aa5a-a7f9-4807-9cef-76b7ef661d40/full/!200,200/0/default.jpg","91, 71, 55"
1500,sculpture,"https://api.nga.gov/iiif/dcdc89cf-75ad-4e4a-940c-c260d6603a32/full/!200,200/0/default.jpg","68, 51, 36"
1553,print,"https://api.nga.gov/iiif/468f8c91-b6cd-448b-a9d4-a43f0996d82c/full/!200,200/0/default.jpg","163, 149, 128"
1500,sculpture,"https://api.nga.gov/iiif/f3bcd432-530f-4bc9-9cf0-6944758286ca/full/!200,200/0/default.jpg","73, 60, 46"
1550,sculpture,"https://api.nga.gov/iiif/1e28cbbc-0e1d-4f14-8f80-da24d7b145cb/full/!200,200/0/default.jpg","38, 36, 31"
1525,sculpture,"https://api.nga.gov/iiif/ed5302ad-fa7c-47fb-9b15-8100a890e80b/full/!200,200/0/default.jpg","45, 35, 23"
1598,print,"https://api.nga.gov/iiif/00f89652-3c70-4306-846d-6d53c81921c0/full/!200,200/0/default.jpg","229, 217, 196"
1510,print,"https://api.nga.gov/iiif/1548907b-4788-4254-ad98-2f01d9a1ee23/full/!200,200/0/default.jpg","169, 155, 134"
1500,print,"https://api.nga.gov/iiif/82533b2c-2ed2-41ae-9884-3d840a0d2e13/full/!200,200/0/default.jpg","203, 188, 165"
1542,print,"https://api.nga.gov/iiif/a6ef7480-2a18-4848-9af7-8262a70b4ea2/full/!200,200/0/default.jpg","173, 155, 129"
1590,volume,"https://api.nga.gov/iiif/be3e237b-9b5e-4219-a8bb-dee075c269e6/full/!200,200/0/default.jpg","184, 173, 153"
1588,print,"https://api.nga.gov/iiif/05ef884b-5c39-432b-8b7d-bb3f9e200c02/full/!200,200/0/default.jpg","137, 129, 119"
1511,print,"https://api.nga.gov/iiif/5704338d-890f-48ba-b2ab-a227cff94b49/full/!200,200/0/default.jpg","144, 132, 119"
1594,print,"https://api.nga.gov/iiif/cda7c8f8-1521-4353-9f0a-5e8b2913c4c4/full/!200,200/0/default.jpg","142, 125, 105"
1515,drawing,"https://api.nga.gov/iiif/f2892375-7c31-41a6-9c89-358663be6c7f/full/!200,200/0/default.jpg","228, 212, 182"
1549,print,"https://api.nga.gov/iiif/40fae8a1-cbb9-4ef7-9fae-93110af31aa1/full/!200,200/0/default.jpg","177, 166, 150"
1590,sculpture,"https://api.nga.gov/iiif/93fad227-f1ff-4024-918e-8d6ae5e350eb/full/!200,200/0/default.jpg","70, 50, 25"
1500,sculpture,"https://api.nga.gov/iiif/0b952dc9-9f85-4097-8b3c-1474e8053a87/full/!200,200/0/default.jpg","79, 71, 63"
1583,print,"https://api.nga.gov/iiif/844e054f-dff9-46da-9690-fdb1dccdfa55/full/!200,200/0/default.jpg","154, 137, 116"
1566,print,"https://api.nga.gov/iiif/fc4c2049-a815-4d19-9038-a12de8a76f67/full/!200,200/0/default.jpg","128, 115, 101"
1500,print,"https://api.nga.gov/iiif/a2147932-88de-4d23-96d8-4b47a066fb9e/full/!200,200/0/default.jpg","169, 143, 112"
1546,print,"https://api.nga.gov/iiif/ac10a548-4cf6-4ea0-a44a-d2d6d0658684/full/!200,200/0/default.jpg","176, 163, 145"
1500,print,"https://api.nga.gov/iiif/f13f0bee-2c8b-419c-92ed-aab4882c5eb7/full/!200,200/0/default.jpg","223, 200, 166"
1523,print,"https://api.nga.gov/iiif/1362aec5-7a41-443d-84bc-0e1ef28f9af3/full/!200,200/0/default.jpg","132, 118, 100"
1515,print,"https://api.nga.gov/iiif/32e622ea-7168-4d17-9b9c-9969cd5ebca3/full/!200,200/0/default.jpg","156, 141, 122"
1576,print,"https://api.nga.gov/iiif/309fcf8b-03b3-45d4-aa2a-4df6a767c14e/full/!200,200/0/default.jpg","174, 158, 133"
1572,print,"https://api.nga.gov/iiif/32d6603e-cb51-415b-86b6-23e53d23dd4d/full/!200,200/0/default.jpg","215, 200, 178"
1597,drawing,"https://api.nga.gov/iiif/1a6a4638-7d08-4a40-a0b0-bd40e4169027/full/!200,200/0/default.jpg","197, 163, 132"
1500,sculpture,"https://api.nga.gov/iiif/47167468-6ad7-4466-88d3-b33e744f620e/full/!200,200/0/default.jpg","47, 33, 26"
1555,print,"https://api.nga.gov/iiif/d5849cb4-12ba-467d-8b8e-a1da7d0b451d/full/!200,200/0/default.jpg","151, 134, 113"
1510,print,"https://api.nga.gov/iiif/d902054e-8643-4821-97f7-cce2cb172df5/full/!200,200/0/default.jpg","125, 111, 97"
1512,print,"https://api.nga.gov/iiif/fc5f37fc-6e7b-4068-b492-2aa332d7e299/full/!200,200/0/default.jpg","157, 141, 124"
1598,print,"https://api.nga.gov/iiif/4b84049b-f7b8-49b1-8521-2d4cfa6e8ebe/full/!200,200/0/default.jpg","164, 149, 127"
1519,sculpture,"https://api.nga.gov/iiif/a12ccdc9-882c-4678-a562-37e275617149/full/!200,200/0/default.jpg","79, 64, 49"
1592,print,"https://api.nga.gov/iiif/ed7bcb8a-7fdb-484c-b765-7a35dc682c5d/full/!200,200/0/default.jpg","214, 202, 180"
1500,sculpture,"https://api.nga.gov/iiif/d5e999ae-a21c-40e1-9938-c842d093f99f/full/!200,200/0/default.jpg","39, 36, 31"
1500,sculpture,"https://api.nga.gov/iiif/d9e26bf5-39ad-431f-868b-2465c5551648/full/!200,200/0/default.jpg","61, 51, 42"
1530,sculpture,"https://api.nga.gov/iiif/86c3c1a7-e0e2-424f-821c-692a55f4e8a2/full/!200,200/0/default.jpg","55, 49, 42"
1521,print,"https://api.nga.gov/iiif/860ae302-ebeb-43d6-8c9e-a0659eb58a89/full/!200,200/0/default.jpg","163, 147, 128"
1510,painting,"https://api.nga.gov/iiif/b3844568-a5d2-4da7-82db-eb843c11a311/full/!200,200/0/default.jpg","148, 152, 145"
1500,sculpture,"https://api.nga.gov/iiif/8c6b1631-6607-4d33-b742-f2fc81074fc2/full/!200,200/0/default.jpg","50, 37, 25"
1519,print,"https://api.nga.gov/iiif/14bf18e3-53d6-4321-a5b1-cd93849b3214/full/!200,200/0/default.jpg","172, 153, 128"
1550,decorative art,"https://api.nga.gov/iiif/a4e01f3b-f3ad-4c3d-8756-9661c197c137/full/!200,200/0/default.jpg","190, 182, 175"
1525,decorative art,"https://api.nga.gov/iiif/1c14e9b4-747f-4d57-a00d-564a27666370/full/!200,200/0/default.jpg","138, 141, 127"
1500,print,"https://api.nga.gov/iiif/5e9d782b-8250-4ae8-a340-f2f890f3d98e/full/!200,200/0/default.jpg","164, 152, 138"
1510,print,"https://api.nga.gov/iiif/e543d93d-5ec9-4e1f-82a7-9a06c50d766d/full/!200,200/0/default.jpg","166, 152, 135"
1500,sculpture,"https://api.nga.gov/iiif/5c328e3e-0161-4c48-b629-85a1e28e949f/full/!200,200/0/default.jpg","74, 51, 20"
1500,sculpture,"https://api.nga.gov/iiif/3b339c75-f348-42b1-ba7a-49cbed577d8f/full/!200,200/0/default.jpg","51, 43, 36"
1584,sculpture,"https://api.nga.gov/iiif/cebbadb0-c3d8-4432-a989-a7b737dea787/full/!200,200/0/default.jpg","58, 36, 22"
1505,print,"https://api.nga.gov/iiif/7bb3a973-47ce-4602-beb1-286e0ad8bb37/full/!200,200/0/default.jpg","172, 159, 143"
1536,sculpture,"https://api.nga.gov/iiif/a38a9ccb-5f2f-462a-ba52-7d9e61c347c5/full/!200,200/0/default.jpg","60, 47, 30"
1590,print,"https://api.nga.gov/iiif/f134d384-fd25-4b0b-aaf7-eb639f545048/full/!200,200/0/default.jpg","164, 148, 126"
1500,sculpture,"https://api.nga.gov/iiif/7930449e-83b9-4fdb-a75e-e76efafe21bc/full/!200,200/0/default.jpg","67, 54, 44"
1516,print,"https://api.nga.gov/iiif/a2b4bbf4-7420-4933-ae85-bce20c2725ca/full/!200,200/0/default.jpg","212, 195, 169"
1500,sculpture,"https://api.nga.gov/iiif/8556e342-2437-4b16-aae1-a7164d014496/full/!200,200/0/default.jpg","58, 43, 31"
1553,volume,"https://api.nga.gov/iiif/eb39f073-6c7c-453e-b88d-d481ef9865e7/full/!200,200/0/default.jpg","152, 121, 76"
1522,decorative art,"https://api.nga.gov/iiif/93579da2-6b3d-4e1c-9433-f456fbf3172a/full/!200,200/0/default.jpg","138, 127, 100"
1525,sculpture,"https://api.nga.gov/iiif/926e2f4f-8088-4e68-8093-07cdeab3f41c/full/!200,200/0/default.jpg","155, 155, 155"
1550,painting,"https://api.nga.gov/iiif/40f5243e-1845-49f6-bdee-2f8d8304e782/full/!200,200/0/default.jpg","81, 63, 44"
1583,print,"https://api.nga.gov/iiif/08e967fd-20ef-45ff-8d53-f2e25c19dff9/full/!200,200/0/default.jpg","169, 155, 140"
1522,print,"https://api.nga.gov/iiif/0be9b3fd-82db-43a9-9630-2dd80ca98fcf/full/!200,200/0/default.jpg","157, 144, 124"
1515,drawing,"https://api.nga.gov/iiif/278fa147-3eab-4ac1-8a21-c265d809c0ec/full/!200,200/0/default.jpg","220, 202, 184"
1547,print,"https://api.nga.gov/iiif/8aac2f74-2bfd-4834-87b5-eeebdedff4ae/full/!200,200/0/default.jpg","223, 205, 179"
1504,print,"https://api.nga.gov/iiif/3c268275-ad8b-40b9-9c60-2e79bbe9ea4c/full/!200,200/0/default.jpg","161, 146, 124"
1500,sculpture,"https://api.nga.gov/iiif/27b9a03d-96ba-45f7-b4e5-3b6b74c0045a/full/!200,200/0/default.jpg","75, 52, 35"
1511,painting,"https://api.nga.gov/iiif/92c3ca05-2878-4152-856e-5ce764defe51/full/!200,200/0/default.jpg","115, 96, 81"
1575,drawing,"https://api.nga.gov/iiif/d468e983-53ad-4964-9043-b52dc50d8b68/full/!200,200/0/default.jpg","234, 220, 199"
1505,print,"https://api.nga.gov/iiif/b0b6947b-9855-4fed-ba9f-d08e8b2daa23/full/!200,200/0/default.jpg","144, 133, 113"
1595,print,"https://api.nga.gov/iiif/2ea83289-bbdd-4c45-b5c2-7c1e162b0b2a/full/!200,200/0/default.jpg","157, 142, 125"
1547,drawing,"https://api.nga.gov/iiif/740a8550-579a-46f5-ac1f-ee3ecc112b10/full/!200,200/0/default.jpg","160, 131, 99"
1540,print,"https://api.nga.gov/iiif/2cffeedf-00a2-49d8-b4fb-d42cb4853d45/full/!200,200/0/default.jpg","137, 121, 102"
1500,painting,"https://api.nga.gov/iiif/5ef4c2b2-4df1-43d0-aaac-21ee5bef1fcd/full/!200,200/0/default.jpg","107, 95, 80"
1592,print,"https://api.nga.gov/iiif/e70dcb17-f2b9-447c-ba03-d559c534aac6/full/!200,200/0/default.jpg","170, 155, 133"
1575,drawing,"https://api.nga.gov/iiif/4df1f06c-3dd8-419a-9d6e-681275f53442/full/!200,200/0/default.jpg","212, 204, 186"
1510,drawing,"https://api.nga.gov/iiif/6c410918-c6a8-428e-94a4-02470f4e777b/full/!200,200/0/default.jpg","187, 162, 129"
1542,sculpture,"https://api.nga.gov/iiif/0949e463-a88d-48dc-9196-f37e65860d1c/full/!200,200/0/default.jpg","75, 68, 57"
1500,sculpture,"https://api.nga.gov/iiif/9701f01a-9625-445c-ab44-3a42531c90c8/full/!200,200/0/default.jpg","65, 58, 50"
1517,print,"https://api.nga.gov/iiif/e6649229-a1f5-4ef9-923e-3758adf96db1/full/!200,200/0/default.jpg","152, 139, 123"
1500,sculpture,"https://api.nga.gov/iiif/2bb39fae-6457-4ab1-978f-7788f68a4ea7/full/!200,200/0/default.jpg","69, 50, 37"
1596,drawing,"https://api.nga.gov/iiif/d9e67432-6e24-43a5-bfe1-0df69d5f2a1c/full/!200,200/0/default.jpg","209, 196, 173"
1593,print,"https://api.nga.gov/iiif/21106a12-a1d3-4c34-aa95-811d4e1ae847/full/!200,200/0/default.jpg","140, 126, 111"
1588,print,"https://api.nga.gov/iiif/bed0594d-a69e-4c2d-8e98-d101c2a7a10c/full/!200,200/0/default.jpg","147, 136, 121"
1530,drawing,"https://api.nga.gov/iiif/efb9b779-a9fb-4a51-aa17-68cd5b814878/full/!200,200/0/default.jpg","179, 151, 118"
1513,print,"https://api.nga.gov/iiif/42ad94ea-74ca-480b-981a-38287e5291b0/full/!200,200/0/default.jpg","156, 142, 123"
1596,print,"https://api.nga.gov/iiif/5953ced4-840e-4934-949a-2e6838d4d56c/full/!200,200/0/default.jpg","227, 213, 189"
1580,drawing,"https://api.nga.gov/iiif/5f33b50e-e2fd-49a1-9adb-c09266568651/full/!200,200/0/default.jpg","163, 138, 108"
1567,drawing,"https://api.nga.gov/iiif/6be58968-f6a1-4ec1-a079-2f299cfe2ebf/full/!200,200/0/default.jpg","145, 132, 113"
1556,sculpture,"https://api.nga.gov/iiif/d6c4de52-05d4-4111-b461-ca8f5d747b6f/full/!200,200/0/default.jpg","39, 26, 17"
1500,sculpture,"https://api.nga.gov/iiif/8a855588-b923-4905-98eb-b177f866f6f9/full/!200,200/0/default.jpg","77, 49, 26"
1588,print,"https://api.nga.gov/iiif/56508b7b-4450-46c9-974e-f13a3a712637/full/!200,200/0/default.jpg","132, 114, 82"
1596,print,"https://api.nga.gov/iiif/09b8d32c-03cf-4fa4-8a08-e0eed7bc1d6f/full/!200,200/0/default.jpg","207, 191, 165"
1500,print,"https://api.nga.gov/iiif/2f71a0cd-d449-4353-b859-058a7f4bacf5/full/!200,200/0/default.jpg","150, 135, 117"
1500,sculpture,"https://api.nga.gov/iiif/e5f896bd-3a30-4023-a284-0eb4ff484e8e/full/!200,200/0/default.jpg","32, 31, 26"
1596,print,"https://api.nga.gov/iiif/54d37178-2652-4138-8904-eab028f17f42/full/!200,200/0/default.jpg","213, 197, 172"
1500,sculpture,"https://api.nga.gov/iiif/c4d87248-3fa4-4adb-89db-461d75707868/full/!200,200/0/default.jpg","35, 33, 28"
1575,sculpture,"https://api.nga.gov/iiif/e86f852c-c8c7-464e-9adb-58f9629a65f7/full/!200,200/0/default.jpg","46, 31, 23"
1578,print,"https://api.nga.gov/iiif/761976b0-a630-449f-93a9-0529dd6cc113/full/!200,200/0/default.jpg","133, 124, 112"
1510,print,"https://api.nga.gov/iiif/6871c4e0-c3a8-4307-bda0-8e04e3b529e9/full/!200,200/0/default.jpg","128, 117, 104"
1560,drawing,"https://api.nga.gov/iiif/71867237-6f23-42f9-ae82-2e47152fe954/full/!200,200/0/default.jpg","191, 155, 128"
1500,sculpture,"https://api.nga.gov/iiif/d2e6be37-b6d6-4fb4-b72d-f102d3cf12b8/full/!200,200/0/default.jpg","69, 56, 42"
1500,sculpture,"https://api.nga.gov/iiif/87a4966e-db33-40a8-b578-412e7e556b8d/full/!200,200/0/default.jpg","65, 53, 40"
1558,print,"https://api.nga.gov/iiif/342e61a8-2efa-4682-bc84-1d9658b152cb/full/!200,200/0/default.jpg","138, 121, 102"
1590,print,"https://api.nga.gov/iiif/0fdf9c78-77cb-48df-8eb2-4e0a5c3fc16a/full/!200,200/0/default.jpg","155, 144, 130"
1566,sculpture,"https://api.nga.gov/iiif/dc273e55-0cdb-43da-bec8-afae05353bd5/full/!200,200/0/default.jpg","67, 57, 46"
1592,print,"https://api.nga.gov/iiif/c7a00b92-ebb7-4bc3-9f59-a0b84af55324/full/!200,200/0/default.jpg","166, 154, 141"
1551,print,"https://api.nga.gov/iiif/57dc5de4-4e25-45f3-b7b9-198b4934ecb0/full/!200,200/0/default.jpg","176, 165, 147"
1500,decorative art,"https://api.nga.gov/iiif/9ce00851-61d0-4532-8216-3ffad2751860/full/!200,200/0/default.jpg","137, 127, 118"
1500,print,"https://api.nga.gov/iiif/9ebb00e4-5fbe-453d-88e6-18ee788d9d9e/full/!200,200/0/default.jpg","123, 101, 77"
1519,sculpture,"https://api.nga.gov/iiif/9459d50f-43ee-4e44-8997-9919033afa04/full/!200,200/0/default.jpg","54, 45, 36"
1500,sculpture,"https://api.nga.gov/iiif/3e2f1ca6-16b9-4c22-b107-f4ceab305b6e/full/!200,200/0/default.jpg","50, 45, 39"
1555,print,"https://api.nga.gov/iiif/c0bc4959-0654-42c9-85b0-17bda58d5721/full/!200,200/0/default.jpg","190, 177, 152"
1575,drawing,"https://api.nga.gov/iiif/b1f9b9fd-e2bc-4260-a0ef-b40d7f5a8abc/full/!200,200/0/default.jpg","232, 221, 206"
1526,print,"https://api.nga.gov/iiif/63c5994a-8f8c-4128-a299-58868f83f379/full/!200,200/0/default.jpg","205, 191, 171"
1510,print,"https://api.nga.gov/iiif/46ffe5da-4725-4d22-837c-6085c1cf53fd/full/!200,200/0/default.jpg","199, 184, 161"
