beginyear,medium,imageurl
1500,sculpture,"https://api.nga.gov/iiif/ca6d6f43-ca24-431b-87ac-13809bb32897/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/1b715216-1aff-461a-af90-4411cfdb7fca/full/!200,200/0/default.jpg"
1856,photograph,"https://api.nga.gov/iiif/8cbf7c57-3f2c-4c24-86b9-ec7c4c8b4628/full/!200,200/0/default.jpg"
1800,drawing,"https://api.nga.gov/iiif/d642c9f7-97f1-4615-be9a-3a8852c8d274/full/!200,200/0/default.jpg"
1895,drawing,"https://api.nga.gov/iiif/32f7dadb-2b40-4ca0-b252-5afe04d19cfe/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/299d3164-cf5d-49a1-a2c5-f301aa8d6590/full/!200,200/0/default.jpg"
1472,print,"https://api.nga.gov/iiif/0ae4b2fd-b808-46a0-9d69-e15ba4b67135/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/dd7048ed-c5e4-477c-91df-a4746c4c4fa1/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/4c8530d6-5c87-4515-83c4-d38f2f762a7b/full/!200,200/0/default.jpg"
1855,print,"https://api.nga.gov/iiif/5898f201-7225-40e0-bc8a-3916e2b62a0d/full/!200,200/0/default.jpg"
1862,print,"https://api.nga.gov/iiif/787e2a92-0297-4016-a6bf-1b83660924e9/full/!200,200/0/default.jpg"
1890,drawing,"https://api.nga.gov/iiif/b627b2ce-7b5f-434c-b271-07be3cc49cf8/full/!200,200/0/default.jpg"
1566,print,"https://api.nga.gov/iiif/91fae90a-3c4f-4304-a078-ef2a1b600a0a/full/!200,200/0/default.jpg"
1870,drawing,"https://api.nga.gov/iiif/91269988-8125-4228-bf2d-e7fe5d122f34/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/854d4523-4501-4b08-9b58-687ba34ec747/full/!200,200/0/default.jpg"
1600,painting,"https://api.nga.gov/iiif/d9c7903b-4017-47f0-93b4-c3f83ea305b4/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/76162b17-d06f-42b7-8b47-7bcecdf7d9a6/full/!200,200/0/default.jpg"
1592,print,"https://api.nga.gov/iiif/573e3b3e-6231-4082-8d6a-2ff2b8fd6a16/full/!200,200/0/default.jpg"
1900,drawing,"https://api.nga.gov/iiif/eadbdbf6-836b-4923-8671-c351af31dfc7/full/!200,200/0/default.jpg"
1470,print,"https://api.nga.gov/iiif/06d64251-20d4-452f-8725-0cf500f9abcf/full/!200,200/0/default.jpg"
1880,sculpture,"https://api.nga.gov/iiif/9e96f1f7-2daf-42e1-a06a-7f9cd9cef3c8/full/!200,200/0/default.jpg"
1475,sculpture,"https://api.nga.gov/iiif/b3bf597b-38b1-4a8b-a143-0247f8328bd3/full/!200,200/0/default.jpg"
1515,drawing,"https://api.nga.gov/iiif/1697e551-ca07-4cf4-896a-c36798617204/full/!200,200/0/default.jpg"
1858,photograph,"https://api.nga.gov/iiif/361394e5-a5c7-4bec-b395-e915796793f9/full/!200,200/0/default.jpg"
1894,photograph,"https://api.nga.gov/iiif/4fd2871b-d03d-406e-92c3-8d590ad6d804/full/!200,200/0/default.jpg"
1824,print,"https://api.nga.gov/iiif/5f26e1d2-742a-4553-bc63-8fc0d8087b6c/full/!200,200/0/default.jpg"
1515,drawing,"https://api.nga.gov/iiif/7fee873c-279e-46dc-a425-463e3a41b9ff/full/!200,200/0/default.jpg"
1653,print,"https://api.nga.gov/iiif/eb120816-1243-4a36-afb4-fbd6a01fb7c3/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/09c6cc03-aaba-4ecf-8dc3-7492d59a0c72/full/!200,200/0/default.jpg"
1886,photograph,"https://api.nga.gov/iiif/7d0c0afd-edb7-4f96-b2eb-3f288e9584de/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/3aad414c-fc30-4393-bb30-c3e75a9d85c5/full/!200,200/0/default.jpg"
1470,sculpture,"https://api.nga.gov/iiif/f1cba9f2-5355-4372-9b61-f51958347dfe/full/!200,200/0/default.jpg"
1871,drawing,"https://api.nga.gov/iiif/3e93e144-b902-4755-928b-e7e15b9783f8/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/f1a52f8b-776f-4568-b36a-1aca4eb69cca/full/!200,200/0/default.jpg"
1839,drawing,"https://api.nga.gov/iiif/0ff76ede-08cd-418e-a0bc-370d69d8a073/full/!200,200/0/default.jpg"
1860,sculpture,"https://api.nga.gov/iiif/a117ac27-1d19-483b-8c7f-7177bc0d23e6/full/!200,200/0/default.jpg"
1893,painting,"https://api.nga.gov/iiif/2c537630-f523-480f-9c1f-b89f1bac59a8/full/!200,200/0/default.jpg"
1800,sculpture,"https://api.nga.gov/iiif/41dd6a29-7ae7-4ca6-acaa-532a855bca2e/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/8ffa8239-9a8e-4528-9b76-7ab514418b14/full/!200,200/0/default.jpg"
1610,print,"https://api.nga.gov/iiif/eaeeef15-06bb-4b07-9e2e-451f7bbad43e/full/!200,200/0/default.jpg"
1800,drawing,"https://api.nga.gov/iiif/ded55f6a-3e31-4184-9732-ac19848833b0/full/!200,200/0/default.jpg"
1861,print,"https://api.nga.gov/iiif/cfa632a6-f673-4f9c-b47a-451a6d36e06f/full/!200,200/0/default.jpg"
1849,print,"https://api.nga.gov/iiif/3d24d5a7-ea1e-4f22-97c7-48bb5e85a0a9/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/3fa2b62d-f65a-4dd1-b5db-d0a52a991566/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/0e5b42a9-dce3-4187-bb79-2234b238b951/full/!200,200/0/default.jpg"
1480,print,"https://api.nga.gov/iiif/d135934c-06b2-4ba7-932c-2cf9b4d056ff/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/32e7cc13-3f5a-48bb-9104-c6c51190eae2/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/5a614a84-43ed-4c5d-8ab4-de75c5e43505/full/!200,200/0/default.jpg"
1849,print,"https://api.nga.gov/iiif/fcec1d38-3afc-4c7b-ba11-f99c06c196fb/full/!200,200/0/default.jpg"
1620,print,"https://api.nga.gov/iiif/eca44565-9347-47ef-8338-ea3c74b59fdd/full/!200,200/0/default.jpg"
1767,print,"https://api.nga.gov/iiif/d8926b6e-ba86-41c5-9ce0-ae6f85f4130a/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/aacbad1d-a872-4bcf-af8a-b74c755610df/full/!200,200/0/default.jpg"
1853,photograph,"https://api.nga.gov/iiif/c21cc5eb-1306-43a1-98df-cc5b9c84f217/full/!200,200/0/default.jpg"
1575,drawing,"https://api.nga.gov/iiif/946b0275-d92d-4dc9-8620-d71d92d5e699/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/7f9b3482-24ea-48fd-bb09-04b9c98c9bdf/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/551f0a59-0bab-4b12-9ffe-6b2754815a2b/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/30b61bb0-9516-436b-97a6-09c8dbf1c32c/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/03e2b098-d767-47d6-9d06-163817e94d3d/full/!200,200/0/default.jpg"
1863,photograph,"https://api.nga.gov/iiif/afe7a8e7-6ebc-495f-b77c-c12e3786be92/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/adf7db61-3eca-481e-a5d4-f61264053516/full/!200,200/0/default.jpg"
1887,print,"https://api.nga.gov/iiif/39a5a12c-55f1-4a10-9b5b-cdd6ed012209/full/!200,200/0/default.jpg"
1866,print,"https://api.nga.gov/iiif/dc674726-10e2-455a-830c-073348aa2a84/full/!200,200/0/default.jpg"
1525,painting,"https://api.nga.gov/iiif/1f2f45e6-089e-46ee-a31a-2a1202673c30/full/!200,200/0/default.jpg"
1652,print,"https://api.nga.gov/iiif/211ace8d-e5df-4daf-b065-40d953ae9362/full/!200,200/0/default.jpg"
1779,print,"https://api.nga.gov/iiif/932f7f15-b72d-4e30-a336-1efb22302c1b/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/3e4d461b-2004-40ce-96c4-130bc9305151/full/!200,200/0/default.jpg"
1845,drawing,"https://api.nga.gov/iiif/e65733d3-35bf-408d-b4c8-e0b09d510964/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/05049738-5e5c-486a-92b7-d2810d508748/full/!200,200/0/default.jpg"
1613,print,"https://api.nga.gov/iiif/2afff29b-d044-49d9-8320-54dd12508c98/full/!200,200/0/default.jpg"
1592,print,"https://api.nga.gov/iiif/4bdebf0e-3ab4-4ff5-863d-5754e45002dc/full/!200,200/0/default.jpg"
1800,painting,"https://api.nga.gov/iiif/6689f0bd-101a-4310-86cd-022ef4b9da1e/full/!200,200/0/default.jpg"
1785,print,"https://api.nga.gov/iiif/a57e3d4e-7397-4fbb-a756-0d652329eee7/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/2f71a0cd-d449-4353-b859-058a7f4bacf5/full/!200,200/0/default.jpg"
1590,print,"https://api.nga.gov/iiif/08174f14-b89c-4de8-b300-8c9a10fd4c42/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/150a4063-c926-424d-b9ee-61bb96cd48f8/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/4d96f635-f401-469c-b735-76af57af638d/full/!200,200/0/default.jpg"
1500,decorative art,"https://api.nga.gov/iiif/da57accd-837a-4120-8677-e7d672fa4d7e/full/!200,200/0/default.jpg"
1700,print,"https://api.nga.gov/iiif/301411a8-f84c-4ed8-9c10-f96502137956/full/!200,200/0/default.jpg"
1575,print,"https://api.nga.gov/iiif/49956385-c743-478e-9169-462ce0b4d24c/full/!200,200/0/default.jpg"
1894,photograph,"https://api.nga.gov/iiif/5d524b97-ae09-4ae0-9d2d-8f1f783d4980/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/a2648409-12ea-405c-9ddc-228bdd9dc6e6/full/!200,200/0/default.jpg"
1840,painting,"https://api.nga.gov/iiif/72f556b2-0e2d-4516-8ffc-82b1a2097c92/full/!200,200/0/default.jpg"
1890,sculpture,"https://api.nga.gov/iiif/5027419c-a292-4f55-8802-de2ce96c4d98/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/ec894de2-cf2a-4a11-9210-184e6580e197/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/f0cfdf00-4e0d-4c25-9385-282ad8d4b349/full/!200,200/0/default.jpg"
1855,painting,"https://api.nga.gov/iiif/cc24f1da-a5ca-4559-a769-6bf487bee2c9/full/!200,200/0/default.jpg"
1864,photograph,"https://api.nga.gov/iiif/f05dac40-7e8a-42f7-aac1-a41caeab0582/full/!200,200/0/default.jpg"
1860,drawing,"https://api.nga.gov/iiif/d9e01bf8-00b3-4e0c-9aaf-c579df9d94ee/full/!200,200/0/default.jpg"
1899,print,"https://api.nga.gov/iiif/56b2508d-d79a-4344-a6fb-61d765326ab4/full/!200,200/0/default.jpg"
1794,print,"https://api.nga.gov/iiif/09eb2165-f4b1-48f5-9ace-808459bf6dd8/full/!200,200/0/default.jpg"
1475,sculpture,"https://api.nga.gov/iiif/12cf4147-17ae-460c-ad54-4be27685b26e/full/!200,200/0/default.jpg"
1894,photograph,"https://api.nga.gov/iiif/e10aff27-7d51-4bc7-8fe5-531d954c2c9c/full/!200,200/0/default.jpg"
1816,drawing,"https://api.nga.gov/iiif/eba5ca3e-0bff-4c20-8dc5-ab775b19b4ca/full/!200,200/0/default.jpg"
1852,print,"https://api.nga.gov/iiif/409ca9e9-3e24-497d-a9f4-8e2d0bc8c377/full/!200,200/0/default.jpg"
1900,print,"https://api.nga.gov/iiif/901000d3-a934-4997-ad6b-823273c74dd3/full/!200,200/0/default.jpg"
1878,print,"https://api.nga.gov/iiif/aac7466b-1d7b-428b-952d-a429e238054c/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/dfe2e32e-c1c6-4256-812f-9e30dbf205ca/full/!200,200/0/default.jpg"
1796,print,"https://api.nga.gov/iiif/09049b5f-8ef7-48c7-a61f-2aaae92c6f93/full/!200,200/0/default.jpg"
1880,sculpture,"https://api.nga.gov/iiif/9ef3aba8-b8bf-428a-b866-c407ba9373bb/full/!200,200/0/default.jpg"
1883,drawing,"https://api.nga.gov/iiif/3f2d41f4-59fd-4044-8281-90e30454dba1/full/!200,200/0/default.jpg"
1852,drawing,"https://api.nga.gov/iiif/07a4901e-f78b-4d34-812a-a741c724519f/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/93f1e9ea-f4aa-4eb0-9925-a5c6f5050170/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/1d38c6c9-3f95-4b8b-9f2a-556d22742178/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/8cc74c6d-f384-436a-af11-fabc2c6c1921/full/!200,200/0/default.jpg"
1786,print,"https://api.nga.gov/iiif/229beb55-748d-41c8-bee0-a6cf329b69df/full/!200,200/0/default.jpg"
1620,print,"https://api.nga.gov/iiif/9ce72d30-67cd-4e45-90a4-4bdb24e7198f/full/!200,200/0/default.jpg"
1890,photograph,"https://api.nga.gov/iiif/06631f67-ea04-47ac-a3f8-d7d1ccfcceb2/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/82ec8bbd-6fe1-4de0-8b76-8a0fbe2246ec/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/b3631b41-b9aa-4099-9d5e-c2ddec35c6cd/full/!200,200/0/default.jpg"
1854,print,"https://api.nga.gov/iiif/116a0b87-85ff-4cca-a2a3-a31ef07fdd68/full/!200,200/0/default.jpg"
1865,print,"https://api.nga.gov/iiif/75f8842c-3112-4952-8071-949c4eaa9af6/full/!200,200/0/default.jpg"
1890,print,"https://api.nga.gov/iiif/e603a953-8457-496e-b05e-61d80f1da5d0/full/!200,200/0/default.jpg"
1515,drawing,"https://api.nga.gov/iiif/f4f43c35-3058-4bc9-8519-ff9711a9f141/full/!200,200/0/default.jpg"
1540,print,"https://api.nga.gov/iiif/36fed332-2033-4bbc-a1de-f168a63cf092/full/!200,200/0/default.jpg"
1865,drawing,"https://api.nga.gov/iiif/581e8818-50eb-41c0-b19c-c7b931ee15d4/full/!200,200/0/default.jpg"
1898,print,"https://api.nga.gov/iiif/8b3cb808-88fc-4e89-bc98-ad815eeacc88/full/!200,200/0/default.jpg"
1836,drawing,"https://api.nga.gov/iiif/26bca48a-b30d-40c5-92d8-6e2bd5113c06/full/!200,200/0/default.jpg"
1890,painting,"https://api.nga.gov/iiif/b5420e70-c513-436f-aff4-2369dc7350f5/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/a3a3413f-b4bf-4d3c-adaf-0a132b6cf15f/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/7fb46d19-106b-4c48-b820-926b5f8a7e37/full/!200,200/0/default.jpg"
1886,print,"https://api.nga.gov/iiif/f9534ff3-f74b-440e-922f-a08fa8f67ce8/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/be719348-5575-4e13-9dfc-8afb4348645b/full/!200,200/0/default.jpg"
1655,volume,"https://api.nga.gov/iiif/050101ea-3bc1-485c-b404-65d08d1c12e1/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/2b288658-1351-4e2c-95ab-1ed3bbc73b18/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/f595e0a4-6da5-4ca6-9204-7b3804549a1b/full/!200,200/0/default.jpg"
1744,drawing,"https://api.nga.gov/iiif/86eab671-7d83-4e15-96e2-01b990f0d38f/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/db48b582-567c-42fc-b8de-38b5e873849e/full/!200,200/0/default.jpg"
1897,print,"https://api.nga.gov/iiif/6030c41b-b283-4c66-b303-98aa5ba4b60f/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/a0fcf383-2a12-4ef5-b54d-a223e4612a3e/full/!200,200/0/default.jpg"
1475,print,"https://api.nga.gov/iiif/11bb4a72-0a9d-4f4f-80b4-108b3decdf05/full/!200,200/0/default.jpg"
1836,print,"https://api.nga.gov/iiif/61fdafa5-2f4a-4bb1-8df5-e353a4e0c869/full/!200,200/0/default.jpg"
1822,sculpture,"https://api.nga.gov/iiif/26e40017-59e9-4953-bf51-2a3fbae2645c/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/a7548a67-8f9b-4647-bb3d-8f2efcdcaad4/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/9f05db8b-feb5-4b4d-a668-d7c819e78233/full/!200,200/0/default.jpg"
1804,print,"https://api.nga.gov/iiif/11f86597-4026-4533-bb63-e0bc918c9ab2/full/!200,200/0/default.jpg"
1860,photograph,"https://api.nga.gov/iiif/385012bd-b6f8-4c9c-a494-6acd1ad844cb/full/!200,200/0/default.jpg"
1887,painting,"https://api.nga.gov/iiif/51c6780f-3539-4db4-8b7c-07bcf64da194/full/!200,200/0/default.jpg"
1898,print,"https://api.nga.gov/iiif/03135382-b8cd-449e-bcce-e86adeebfb58/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/bb7d6c86-c8ec-4872-80a2-8dd009abb55c/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/da54e40c-c4e9-4393-ad17-7bde391fe2eb/full/!200,200/0/default.jpg"
1848,print,"https://api.nga.gov/iiif/74d69928-c382-4fd1-b60f-93a4cac470e6/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/f0250ff8-52b4-4671-aedc-bacbb7ed1b8e/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/738a02e5-dfe3-42a9-a50a-7f1cd9aee805/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/45506053-f6d2-4821-91b5-a85c89bfa280/full/!200,200/0/default.jpg"
1475,sculpture,"https://api.nga.gov/iiif/51b2cb38-d881-46e5-96f2-5d7040d6f4d7/full/!200,200/0/default.jpg"
1796,volume,"https://api.nga.gov/iiif/9a9312c1-21e9-4264-9ce2-4247d65b0c31/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/7a875b35-eab0-4b5e-a46d-2675d2e2b6f8/full/!200,200/0/default.jpg"
1837,drawing,"https://api.nga.gov/iiif/c4afcee1-cb46-4ca8-b9fd-0479f730eb68/full/!200,200/0/default.jpg"
1855,photograph,"https://api.nga.gov/iiif/ce53c09b-6976-4e21-a23b-9f1d5e3c6eba/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/642c72c2-fe52-4043-b6da-a17f4503d784/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/d8595b3b-9535-4830-88e8-0cb595e518ec/full/!200,200/0/default.jpg"
1900,print,"https://api.nga.gov/iiif/aa84da42-bae9-439c-95a1-9684b834aefd/full/!200,200/0/default.jpg"
1855,print,"https://api.nga.gov/iiif/e0d8c2fb-da57-40d0-900f-ccd4e8eb0031/full/!200,200/0/default.jpg"
1893,print,"https://api.nga.gov/iiif/273326de-d9a2-41d4-93fb-031e6cb31bb9/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/80cb9ffb-a3d5-4ded-9eb0-1e064074cc91/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/ca7f811d-99f5-4644-92f6-eb80a655a960/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/14ba5e56-7c5b-4dcd-a19b-2942cb93a766/full/!200,200/0/default.jpg"
1880,drawing,"https://api.nga.gov/iiif/2b9fbab9-addc-4b33-90b9-b246965d4172/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/9130b6fb-adb7-4ff1-a15f-67cc3d7333c8/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/7191c1da-f248-404e-9216-00efbb686426/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/09cd1ad8-5c1c-45b3-92fc-6a671822e3a3/full/!200,200/0/default.jpg"
1895,print,"https://api.nga.gov/iiif/69c8f001-1761-41a5-9566-16eef5e9ec99/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/5d6d315e-308b-4dea-b198-a13cc698d51e/full/!200,200/0/default.jpg"
1848,sculpture,"https://api.nga.gov/iiif/34436611-a12b-4cbc-977c-edc7132aab67/full/!200,200/0/default.jpg"
1450,sculpture,"https://api.nga.gov/iiif/bf9589e0-f10e-4103-b687-68961b42e2d6/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/0a158bb0-9b02-4322-a6be-0eb82420cc73/full/!200,200/0/default.jpg"
1628,print,"https://api.nga.gov/iiif/5a88084e-b09a-4819-ae6e-4b68456729be/full/!200,200/0/default.jpg"
1885,sculpture,"https://api.nga.gov/iiif/364f89d8-d202-412a-a1b6-0a2b9ee1ff44/full/!200,200/0/default.jpg"
1898,painting,"https://api.nga.gov/iiif/3b7dee26-9cc0-4b0a-9e3c-3a16358d3e34/full/!200,200/0/default.jpg"
1800,sculpture,"https://api.nga.gov/iiif/633f95c2-b21a-432e-ba21-53d2da83b364/full/!200,200/0/default.jpg"
1884,print,"https://api.nga.gov/iiif/5623a5e7-93ad-47c3-8a00-44c3917e76ff/full/!200,200/0/default.jpg"
1627,print,"https://api.nga.gov/iiif/b698d06a-2de4-413b-b0c0-79d63c57339f/full/!200,200/0/default.jpg"
1592,print,"https://api.nga.gov/iiif/506e84a7-3526-4e8b-af7d-ed913a21d5b3/full/!200,200/0/default.jpg"
1887,print,"https://api.nga.gov/iiif/39a5a12c-55f1-4a10-9b5b-cdd6ed012209/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/6067aeef-ed1a-45df-81cd-9e2bee464839/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/3c4ac74c-b902-4324-9176-685680813358/full/!200,200/0/default.jpg"
1855,photograph,"https://api.nga.gov/iiif/dee31a87-3e04-4f35-b0c9-0175d1b53a88/full/!200,200/0/default.jpg"
1890,drawing,"https://api.nga.gov/iiif/65a6a28d-d88d-499a-91d8-cbffd3fe635f/full/!200,200/0/default.jpg"
1844,print,"https://api.nga.gov/iiif/8a751689-5e80-429e-a237-520e517f5c49/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/ba06c5d1-55d0-40d2-9dc8-5aac5cc21f70/full/!200,200/0/default.jpg"
1490,print,"https://api.nga.gov/iiif/4e9af385-8033-4598-a0b9-6bad8cb01f69/full/!200,200/0/default.jpg"
1894,print,"https://api.nga.gov/iiif/1c0d0f75-83a6-45a9-9334-b9f896ba42af/full/!200,200/0/default.jpg"
1880,sculpture,"https://api.nga.gov/iiif/06ba05ad-e098-4672-8915-9141793ff21d/full/!200,200/0/default.jpg"
1490,sculpture,"https://api.nga.gov/iiif/7f0808fd-ae45-4a89-aaf4-a078998f1f59/full/!200,200/0/default.jpg"
1520,print,"https://api.nga.gov/iiif/008624f2-c01d-4721-9b8a-c149aafb2d57/full/!200,200/0/default.jpg"
1867,print,"https://api.nga.gov/iiif/525f204a-225f-402e-bfd0-80918b996412/full/!200,200/0/default.jpg"
1860,photograph,"https://api.nga.gov/iiif/e9759c09-9aae-4c08-9371-42ed2f41774f/full/!200,200/0/default.jpg"
1859,print,"https://api.nga.gov/iiif/014bf493-cd1c-4849-b8e6-09517d344327/full/!200,200/0/default.jpg"
1837,drawing,"https://api.nga.gov/iiif/f067f403-001d-41ce-8ad7-1930742c641d/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/91014cac-9abd-41f6-9622-2ef47a6d5878/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/33e9603b-ae07-4cac-aabb-c1b5d1d451ee/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/b35c33b3-d106-4d5f-adcd-788c231fcfae/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/48d47eb4-df8a-431c-b9c6-a783bc858fab/full/!200,200/0/default.jpg"
1764,print,"https://api.nga.gov/iiif/a5177af4-5bd7-4392-8068-4cbb82eaad92/full/!200,200/0/default.jpg"
1900,portfolio,"https://api.nga.gov/iiif/8265c32c-249a-4e04-a79b-945512c37035/full/!200,200/0/default.jpg"
1798,print,"https://api.nga.gov/iiif/add4852f-5274-41bf-adca-7b706773e0d0/full/!200,200/0/default.jpg"
1864,painting,"https://api.nga.gov/iiif/8175e345-711c-463c-9192-9814abaac5b6/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/08f1e355-211e-4315-a682-e9a74674f7cc/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/fb4e12e3-9192-4615-93d5-685cbb4abe5f/full/!200,200/0/default.jpg"
1891,drawing,"https://api.nga.gov/iiif/b056fa64-e220-4f01-9480-1d015efcd2f9/full/!200,200/0/default.jpg"
1400,drawing,"https://api.nga.gov/iiif/285d04a8-70ae-4e16-9489-350714616a34/full/!200,200/0/default.jpg"
1852,drawing,"https://api.nga.gov/iiif/07cc346f-67e6-4f07-a3a4-024643f0fba8/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/1bbb5821-a5b1-4825-a795-e13758862bc6/full/!200,200/0/default.jpg"
1643,drawing,"https://api.nga.gov/iiif/fc2e3532-7455-46b5-adeb-8bfefa59aad0/full/!200,200/0/default.jpg"
1823,print,"https://api.nga.gov/iiif/6c1d2e0e-bc9f-4e3f-9b88-ec82dddc0b7a/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/1baa6dc6-41f5-44d0-9c61-80d793476595/full/!200,200/0/default.jpg"
1885,print,"https://api.nga.gov/iiif/f2710823-6969-45a1-a219-569a0415e483/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/1ae7db44-33ee-47b7-8904-8350ac8fe723/full/!200,200/0/default.jpg"
1480,print,"https://api.nga.gov/iiif/6fe3da46-7405-47d3-a51e-63c59e42231f/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/14724aba-3852-453f-b2c5-6aefb22a65f5/full/!200,200/0/default.jpg"
1880,print,"https://api.nga.gov/iiif/6c0cd49b-9671-467e-9c71-56f000d85390/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/202a1d75-dabd-46fd-bdb8-484b0b7cc22a/full/!200,200/0/default.jpg"
1592,print,"https://api.nga.gov/iiif/43cfbf1e-edf7-4ef5-9392-aa52a7296c31/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/2635138a-1de1-493e-9f0d-b84d216f7e2c/full/!200,200/0/default.jpg"
1893,print,"https://api.nga.gov/iiif/e69b94aa-6d89-459c-bb4e-23e8fb59c0d1/full/!200,200/0/default.jpg"
1855,print,"https://api.nga.gov/iiif/4be16e30-8ad3-4b85-b1b8-eef827687718/full/!200,200/0/default.jpg"
1600,drawing,"https://api.nga.gov/iiif/cdec211d-75fe-4cf1-8b03-dc4fb1212017/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/3e504a07-5830-49fe-ba79-a668383ca62f/full/!200,200/0/default.jpg"
