beginyear,hex_color,imageurl,closest_color
1810,#7c5c29,"https://api.nga.gov/iiif/db1e9dee-e15c-443a-9d70-575b321556f7/full/!200,200/0/default.jpg",#8b4513
1810,#8e6a38,"https://api.nga.gov/iiif/ae58e93b-c26e-449c-889c-f71a7308ed7b/full/!200,200/0/default.jpg",#a0522d
1811,#ba996f,"https://api.nga.gov/iiif/42a6bfaf-d287-4307-8d9b-c1373e6fd0da/full/!200,200/0/default.jpg",#bdb76b
1811,#a44c2c,"https://api.nga.gov/iiif/9f7dbf88-1350-4e14-8bf5-38cffaecdc0c/full/!200,200/0/default.jpg",#a0522d
1811,#b4a024,"https://api.nga.gov/iiif/b4646e54-40f2-4bc2-a3a1-9181d9bfa502/full/!200,200/0/default.jpg",#b8860b
1812,#b88454,"https://api.nga.gov/iiif/9d8f80cf-7d2c-455a-9fb9-73e5ce2012b2/full/!200,200/0/default.jpg",#cd853f
1812,#b97e59,"https://api.nga.gov/iiif/d9b0b4ca-dc3d-4ec2-9794-552d4ed0349d/full/!200,200/0/default.jpg",#cd853f
1812,#a08420,"https://api.nga.gov/iiif/f8932bcc-9ced-432b-9f01-6cf68acba256/full/!200,200/0/default.jpg",#b8860b
1813,#ebaa5a,"https://api.nga.gov/iiif/e2e17c16-8519-4de5-a84e-4612f858a617/full/!200,200/0/default.jpg",#f4a460
1813,#b44434,"https://api.nga.gov/iiif/96140f3f-0521-47de-9d75-ed0b8b7d30f1/full/!200,200/0/default.jpg",#a0522d
1813,#be7f52,"https://api.nga.gov/iiif/58a3cf06-8a1e-4672-b9fd-ae683c79e622/full/!200,200/0/default.jpg",#cd853f
1813,#bc4c26,"https://api.nga.gov/iiif/a85ccd40-d8e0-46ee-b1ec-9ec665cf5d23/full/!200,200/0/default.jpg",#a0522d
1814,#cc8860,"https://api.nga.gov/iiif/dbb957df-2395-4f9d-8c96-ea496a608e8d/full/!200,200/0/default.jpg",#cd853f
1814,#d6a45f,"https://api.nga.gov/iiif/185122b2-a458-437a-b202-89c4fe0f4353/full/!200,200/0/default.jpg",#f4a460
1814,#8d590f,"https://api.nga.gov/iiif/7982b222-7b54-4963-aded-bc17f835d59d/full/!200,200/0/default.jpg",#8b4513
1814,#a46c4c,"https://api.nga.gov/iiif/7c294838-67c3-455e-9d7c-3bdde49d6328/full/!200,200/0/default.jpg",#a0522d
1814,#b4740c,"https://api.nga.gov/iiif/059d898a-723e-4109-a159-fa1198fe5f99/full/!200,200/0/default.jpg",#b8860b
1814,#d17e26,"https://api.nga.gov/iiif/970feb51-ee9f-422f-a6ba-e13a3d708c4c/full/!200,200/0/default.jpg",#d2691e
1814,#d0983c,"https://api.nga.gov/iiif/1b437599-19d1-42ce-be06-354aa9f5ad2e/full/!200,200/0/default.jpg",#cd853f
1815,#bc6c54,"https://api.nga.gov/iiif/c5e7655f-5714-4f90-8d93-cdc7c5776f2d/full/!200,200/0/default.jpg",#cd5c5c
1815,#e6b63c,"https://api.nga.gov/iiif/11b8ec3a-24cb-40f3-8602-4e46743001d5/full/!200,200/0/default.jpg",#daa520
1815,#b98854,"https://api.nga.gov/iiif/c8629b33-8fe2-4bcf-8018-9755b236bdad/full/!200,200/0/default.jpg",#cd853f
1815,#ac703a,"https://api.nga.gov/iiif/4b3603f3-e765-4a26-93bc-4af1c26cf103/full/!200,200/0/default.jpg",#a0522d
1815,#b97c5c,"https://api.nga.gov/iiif/51bee694-2cc7-4e55-95fa-5a5b972d5359/full/!200,200/0/default.jpg",#cd853f
1815,#b0854c,"https://api.nga.gov/iiif/2dbb7b7e-ece8-4858-ac3e-7caca77609db/full/!200,200/0/default.jpg",#cd853f
1815,#dfa50f,"https://api.nga.gov/iiif/b507e4a2-8c24-4c0e-ae3a-8d3b19738ad0/full/!200,200/0/default.jpg",#daa520
1815,#cebf86,"https://api.nga.gov/iiif/f818c915-76e8-4c16-9437-2ccbf1fbdc80/full/!200,200/0/default.jpg",#d2b48c
1815,#a63425,"https://api.nga.gov/iiif/3ee71759-f61f-4835-b43d-5a69ac2b0f6d/full/!200,200/0/default.jpg",#a52a2a
1816,#b8a020,"https://api.nga.gov/iiif/d35b1ce8-99dc-44b4-bec7-daf204aa03f0/full/!200,200/0/default.jpg",#b8860b
1816,#bc6f34,"https://api.nga.gov/iiif/e378c067-99ad-477f-bee1-e3db3eeda62a/full/!200,200/0/default.jpg",#cd853f
1816,#cc8964,"https://api.nga.gov/iiif/9532824b-2c14-44bc-889c-138047573604/full/!200,200/0/default.jpg",#cd853f
1816,#987842,"https://api.nga.gov/iiif/5c1ef162-331d-40b1-b477-8efe252fef04/full/!200,200/0/default.jpg",#a0522d
1816,#a48034,"https://api.nga.gov/iiif/5873925b-b7af-4e64-ae92-5435562f23ed/full/!200,200/0/default.jpg",#cd853f
1816,#d59a29,"https://api.nga.gov/iiif/3dc78f93-b6c9-4dfd-a665-b7b1759e5f4c/full/!200,200/0/default.jpg",#daa520
1816,#ea5914,"https://api.nga.gov/iiif/2de9fbdc-308c-4bc1-b5f6-9619ef31f98f/full/!200,200/0/default.jpg",#d2691e
1816,#9c642b,"https://api.nga.gov/iiif/d98e041f-d7b8-4dd0-9b62-35965df834af/full/!200,200/0/default.jpg",#a0522d
1817,#9c5a4a,"https://api.nga.gov/iiif/40183c87-295e-4b62-9e46-b34e7603d6fb/full/!200,200/0/default.jpg",#a0522d
1818,#84643c,"https://api.nga.gov/iiif/f43020bc-c6cb-4225-9808-f95d854f5025/full/!200,200/0/default.jpg",#a0522d
1818,#d8c02c,"https://api.nga.gov/iiif/b8f8a1ff-6d0e-4a1b-8470-d1d884b285f1/full/!200,200/0/default.jpg",#daa520
1818,#af7644,"https://api.nga.gov/iiif/75ca5361-56ca-4d0d-9cda-fc4252da468b/full/!200,200/0/default.jpg",#cd853f
1818,#b97806,"https://api.nga.gov/iiif/3bfea933-376c-4fe6-9e3d-2d005131b3b1/full/!200,200/0/default.jpg",#b8860b
1818,#b48c4c,"https://api.nga.gov/iiif/7c23433c-436f-4c15-b2b9-0b49515b4aa0/full/!200,200/0/default.jpg",#cd853f
1818,#a87c30,"https://api.nga.gov/iiif/d53b759e-fc4b-4726-8213-deee3542fa73/full/!200,200/0/default.jpg",#cd853f
1819,#6834ca,"https://api.nga.gov/iiif/b9795a65-89e1-4763-b61f-f7b1d2e3fd67/full/!200,200/0/default.jpg",#6a5acd
1819,#b47c24,"https://api.nga.gov/iiif/8432b64a-0016-4940-8b14-5bb4daa4eb49/full/!200,200/0/default.jpg",#b8860b
1819,#e0af7c,"https://api.nga.gov/iiif/73376925-fc04-4e3c-913d-31679bb12f80/full/!200,200/0/default.jpg",#deb887
1820,#cfb090,"https://api.nga.gov/iiif/644bd0f2-3a24-4971-a234-3a3a0c76d3ba/full/!200,200/0/default.jpg",#d2b48c
1820,#b4745c,"https://api.nga.gov/iiif/cf1f6b6a-671a-45d2-bb54-bd6eda234f54/full/!200,200/0/default.jpg",#cd5c5c
1820,#b47c3c,"https://api.nga.gov/iiif/58f9b4c8-1cfb-40f5-be3c-46dd0ea6dd99/full/!200,200/0/default.jpg",#cd853f
1820,#b08c52,"https://api.nga.gov/iiif/53b4c3fd-5d06-47d1-9e4b-dffa4dc05fca/full/!200,200/0/default.jpg",#cd853f
1820,#b4642c,"https://api.nga.gov/iiif/88537502-0c26-4371-bca4-26f96ca8c845/full/!200,200/0/default.jpg",#a0522d
1820,#eeae5e,"https://api.nga.gov/iiif/5c53982c-7aa7-439e-8cc2-088842302083/full/!200,200/0/default.jpg",#f4a460
1820,#eca742,"https://api.nga.gov/iiif/b8237ad8-a619-40a3-8f16-02d51a53d4f0/full/!200,200/0/default.jpg",#f4a460
1820,#ce1e04,"https://api.nga.gov/iiif/ad156790-261d-4d40-92a4-16ab54e5eeda/full/!200,200/0/default.jpg",#b22222
1820,#bc5c24,"https://api.nga.gov/iiif/5387155a-6bff-40a9-90f4-b1950359b17e/full/!200,200/0/default.jpg",#d2691e
1820,#932808,"https://api.nga.gov/iiif/ecfcae8e-730e-4108-91bf-0e47dec617c9/full/!200,200/0/default.jpg",#8b4513
1820,#bd782f,"https://api.nga.gov/iiif/c74d1818-1d95-49a8-945d-771f68e95edb/full/!200,200/0/default.jpg",#cd853f
1820,#b69351,"https://api.nga.gov/iiif/3a81bf90-a961-468d-ae12-1d981e11247a/full/!200,200/0/default.jpg",#cd853f
1820,#c48434,"https://api.nga.gov/iiif/e55d5a64-1d05-4b3c-ae70-152de986652d/full/!200,200/0/default.jpg",#cd853f
1820,#b4742e,"https://api.nga.gov/iiif/05401f8c-7b61-48f4-a193-a9cb66d65ad6/full/!200,200/0/default.jpg",#cd853f
1821,#bca454,"https://api.nga.gov/iiif/9cd59cc1-c024-43ad-9e49-080aed4c801a/full/!200,200/0/default.jpg",#bdb76b
1821,#c49278,"https://api.nga.gov/iiif/46052f6d-93b8-455c-987f-3817781b6c49/full/!200,200/0/default.jpg",#bc8f8f
1821,#c8977e,"https://api.nga.gov/iiif/ab7f71b8-00f6-408f-847a-1ae2986be106/full/!200,200/0/default.jpg",#bc8f8f
1821,#8e543e,"https://api.nga.gov/iiif/c7e02ea7-3537-4663-8d2b-27c31f0ba3a1/full/!200,200/0/default.jpg",#a0522d
1821,#b8308c,"https://api.nga.gov/iiif/3a14fb6b-82a0-4e1b-beb3-7e6ac89ef686/full/!200,200/0/default.jpg",#c71585
1821,#80543c,"https://api.nga.gov/iiif/92fcc011-40b7-47a7-b023-35418b8f62a4/full/!200,200/0/default.jpg",#a0522d
1821,#bc4c2c,"https://api.nga.gov/iiif/c510648d-0392-4b3f-984a-6ed504f29230/full/!200,200/0/default.jpg",#a0522d
1822,#8d4d22,"https://api.nga.gov/iiif/d90cae0a-b696-4da3-913d-d81b77453d36/full/!200,200/0/default.jpg",#8b4513
1822,#78a824,"https://api.nga.gov/iiif/9f076b05-b094-4e49-9854-a1bd241683df/full/!200,200/0/default.jpg",#6b8e23
1822,#c09824,"https://api.nga.gov/iiif/b5e701e6-b6f3-4622-9e2a-9bca9559bcc3/full/!200,200/0/default.jpg",#daa520
1822,#cb9c3b,"https://api.nga.gov/iiif/7a4bba6e-7c21-42fe-bdd5-7ba7bdeffd16/full/!200,200/0/default.jpg",#cd853f
1822,#a13710,"https://api.nga.gov/iiif/48b6e029-9d34-4ed3-957e-36e4252d34d2/full/!200,200/0/default.jpg",#8b4513
1823,#ae8549,"https://api.nga.gov/iiif/68a96c56-eb3e-44c2-b06e-bb11cf2bd1ad/full/!200,200/0/default.jpg",#cd853f
1823,#b58249,"https://api.nga.gov/iiif/eea3670c-786f-41f4-b5af-09041c6ed078/full/!200,200/0/default.jpg",#cd853f
1823,#d28f2b,"https://api.nga.gov/iiif/2f2ed943-ede9-4496-a234-e1ab956081e2/full/!200,200/0/default.jpg",#cd853f
1823,#8c843c,"https://api.nga.gov/iiif/1f7284d5-f76f-4c65-a5fe-14f66388d665/full/!200,200/0/default.jpg",#6b8e23
1823,#34b020,"https://api.nga.gov/iiif/929536fc-a868-4379-882f-21e6f98865ae/full/!200,200/0/default.jpg",#32cd32
1823,#98b82c,"https://api.nga.gov/iiif/eb7c2563-6336-48a0-80e7-83c59a8450bb/full/!200,200/0/default.jpg",#9acd32
1823,#a82404,"https://api.nga.gov/iiif/e0e0d0b5-e8e4-4b11-93eb-1fa6d3b2ea6c/full/!200,200/0/default.jpg",#b22222
1823,#ac3e16,"https://api.nga.gov/iiif/08bd3d03-0c33-42b7-af66-6b0ff7fdc64b/full/!200,200/0/default.jpg",#a52a2a
1823,#8c4c3c,"https://api.nga.gov/iiif/35afd963-4a51-47c5-8ce7-ce6861420a7f/full/!200,200/0/default.jpg",#a0522d
1824,#845a18,"https://api.nga.gov/iiif/878db0d1-6589-4b2a-b442-133f3d854983/full/!200,200/0/default.jpg",#8b4513
1824,#9c6c3c,"https://api.nga.gov/iiif/4dcab86f-e16f-4a2d-8241-3ebf769804fc/full/!200,200/0/default.jpg",#a0522d
1824,#7c3c2c,"https://api.nga.gov/iiif/9aeb0956-310f-42d6-83c9-67f8fd64fc71/full/!200,200/0/default.jpg",#8b4513
1824,#b27c39,"https://api.nga.gov/iiif/c2c3e6e1-2d82-46a9-81a3-040a0eeae5a3/full/!200,200/0/default.jpg",#cd853f
1824,#a45c1c,"https://api.nga.gov/iiif/793cce4a-0b9c-4c18-96e4-8327c6475eee/full/!200,200/0/default.jpg",#a0522d
1824,#a4542c,"https://api.nga.gov/iiif/ee893d45-9572-443e-90b3-86aa0c30b914/full/!200,200/0/default.jpg",#a0522d
1824,#bc6c34,"https://api.nga.gov/iiif/990b6b8d-118e-4302-83b9-9a6e184515e4/full/!200,200/0/default.jpg",#d2691e
1825,#f4c40c,"https://api.nga.gov/iiif/6ef82b24-304d-4a3a-aabe-f5b56d07d970/full/!200,200/0/default.jpg",#ffd700
1825,#e6a062,"https://api.nga.gov/iiif/9a2db3b4-7310-4653-9278-6a22cfbd0bda/full/!200,200/0/default.jpg",#f4a460
1825,#e08c3c,"https://api.nga.gov/iiif/cd4e1f02-c0c8-41a7-8f1c-1198238d5c72/full/!200,200/0/default.jpg",#cd853f
1825,#845419,"https://api.nga.gov/iiif/05bdd595-c033-4683-9902-01e8f3b83bde/full/!200,200/0/default.jpg",#8b4513
1825,#a97d45,"https://api.nga.gov/iiif/868be5f8-bd09-44b4-a173-ab65103bbf4f/full/!200,200/0/default.jpg",#cd853f
1825,#b07e56,"https://api.nga.gov/iiif/632a0341-d349-4110-906b-ccf1aa60c2dc/full/!200,200/0/default.jpg",#cd853f
1825,#a65e28,"https://api.nga.gov/iiif/026ad15b-3ac2-4665-b7ff-58c7a32264cc/full/!200,200/0/default.jpg",#a0522d
1825,#867c31,"https://api.nga.gov/iiif/27b01e86-5643-4b46-8dd9-e72bccd107eb/full/!200,200/0/default.jpg",#6b8e23
1825,#c39e71,"https://api.nga.gov/iiif/da109ad9-1f37-42a9-9a6e-41caa87082ad/full/!200,200/0/default.jpg",#bdb76b
1825,#b8a040,"https://api.nga.gov/iiif/a3ed1e0b-8572-473f-b404-d184c97adc84/full/!200,200/0/default.jpg",#cd853f
1825,#aa670c,"https://api.nga.gov/iiif/f24f6715-c256-4187-8cb7-443822399884/full/!200,200/0/default.jpg",#b8860b
1825,#c6b942,"https://api.nga.gov/iiif/9eded47b-6a0e-4938-8d8c-0823e35d6fe6/full/!200,200/0/default.jpg",#bdb76b
1825,#ac6c2c,"https://api.nga.gov/iiif/c3739ea0-64a5-42bc-b803-2db02a469fad/full/!200,200/0/default.jpg",#a0522d
1825,#a0b054,"https://api.nga.gov/iiif/f9d3790e-fa1e-4e99-9d65-613e887afd05/full/!200,200/0/default.jpg",#bdb76b
1825,#846137,"https://api.nga.gov/iiif/4a30a65e-8568-49d4-8fbb-cb6ff033d27e/full/!200,200/0/default.jpg",#a0522d
1825,#bc4c44,"https://api.nga.gov/iiif/a479736f-542b-4c45-ba02-06f98ec448e1/full/!200,200/0/default.jpg",#cd5c5c
1825,#866132,"https://api.nga.gov/iiif/069f7569-d0c6-472b-8d8e-d913e5674f2a/full/!200,200/0/default.jpg",#a0522d
1825,#cc9c1e,"https://api.nga.gov/iiif/2ba04c6c-7a0b-4357-9f09-fb35018e330b/full/!200,200/0/default.jpg",#daa520
1825,#b4442c,"https://api.nga.gov/iiif/8357df03-8ea9-47ca-921e-8fd730a4f1c5/full/!200,200/0/default.jpg",#a0522d
1825,#cc942c,"https://api.nga.gov/iiif/8c73a8e6-8a04-41fa-b06f-3fadbe8037b1/full/!200,200/0/default.jpg",#cd853f
1825,#9c7c3c,"https://api.nga.gov/iiif/c5ea5937-bb29-47f3-b40e-1783fe21d641/full/!200,200/0/default.jpg",#a0522d
1825,#a87e3d,"https://api.nga.gov/iiif/4533a385-b367-441e-9d7e-56e41c77c336/full/!200,200/0/default.jpg",#cd853f
1825,#d4640c,"https://api.nga.gov/iiif/b6e9cf0e-fa83-4507-8f96-4199e3d85af5/full/!200,200/0/default.jpg",#d2691e
1825,#b08146,"https://api.nga.gov/iiif/155aaf3e-9541-4c0a-8943-decebc32b740/full/!200,200/0/default.jpg",#cd853f
1825,#eb9855,"https://api.nga.gov/iiif/a5f5d208-0134-4e28-a925-995eae6fd21f/full/!200,200/0/default.jpg",#f4a460
1825,#c05222,"https://api.nga.gov/iiif/71cb47a7-af14-40f9-acbe-864809a8861b/full/!200,200/0/default.jpg",#d2691e
1825,#b3985b,"https://api.nga.gov/iiif/d15b57c6-ff87-459e-ab0f-ab9d80cbf35a/full/!200,200/0/default.jpg",#bdb76b
1825,#e8ae24,"https://api.nga.gov/iiif/c0788a80-4d14-4e0a-af63-74f00d8e2140/full/!200,200/0/default.jpg",#daa520
1825,#e69b18,"https://api.nga.gov/iiif/9b8fd3ce-ef07-4361-a6a6-5eab1a543c57/full/!200,200/0/default.jpg",#daa520
1825,#b8904c,"https://api.nga.gov/iiif/8a4b63f3-31d9-468c-9c02-eeb1502dada2/full/!200,200/0/default.jpg",#cd853f
1825,#64a83c,"https://api.nga.gov/iiif/b65ea558-0cd2-4abc-8a76-56d9b6c44f7f/full/!200,200/0/default.jpg",#6b8e23
1825,#c4945c,"https://api.nga.gov/iiif/1fc7eee8-516f-4a14-955c-e2f7e9e2f15a/full/!200,200/0/default.jpg",#cd853f
1825,#cca850,"https://api.nga.gov/iiif/6912dd89-909b-4327-b118-201a29b3abc0/full/!200,200/0/default.jpg",#bdb76b
1825,#a48444,"https://api.nga.gov/iiif/40bb6453-0326-4377-8ffd-872226a0e5d8/full/!200,200/0/default.jpg",#cd853f
1826,#95572c,"https://api.nga.gov/iiif/94fe4654-86af-4d6c-ada0-3ca4bdf809ea/full/!200,200/0/default.jpg",#a0522d
1826,#bb8655,"https://api.nga.gov/iiif/8ff2d6a0-c863-4127-bb9a-7edd6a56650a/full/!200,200/0/default.jpg",#cd853f
1826,#7e5a2c,"https://api.nga.gov/iiif/7ce06963-2e5f-4d9e-9a38-3c1b59e80a81/full/!200,200/0/default.jpg",#a0522d
1826,#54a430,"https://api.nga.gov/iiif/ad9dfdee-4bb5-4cc2-b968-04be6d00455d/full/!200,200/0/default.jpg",#6b8e23
1826,#b38f5b,"https://api.nga.gov/iiif/2b9b82ee-eb14-4b71-a6e5-4506b776ec22/full/!200,200/0/default.jpg",#cd853f
1826,#c09238,"https://api.nga.gov/iiif/af04b7a0-3f77-44ee-912e-1022bb233fa7/full/!200,200/0/default.jpg",#cd853f
1826,#e1bc24,"https://api.nga.gov/iiif/bb5e472b-f5e3-47b9-9fc4-cefda61c617f/full/!200,200/0/default.jpg",#daa520
1827,#b98c4f,"https://api.nga.gov/iiif/d90b641f-b6fe-4fc4-a520-69accf46513b/full/!200,200/0/default.jpg",#cd853f
1827,#c19451,"https://api.nga.gov/iiif/d5fcf3d0-a2c0-44e4-9bde-e4133559cde1/full/!200,200/0/default.jpg",#cd853f
1827,#c16141,"https://api.nga.gov/iiif/d5c1f35b-f828-4eab-b3aa-424b2fca9a37/full/!200,200/0/default.jpg",#cd5c5c
1827,#c48c34,"https://api.nga.gov/iiif/9d2cbcd0-9be6-488c-bb12-61cf96af2095/full/!200,200/0/default.jpg",#cd853f
1827,#945417,"https://api.nga.gov/iiif/f58ba808-75c4-4508-ac30-4ecbc8b28f84/full/!200,200/0/default.jpg",#8b4513
1827,#b0744c,"https://api.nga.gov/iiif/571b6dc5-1b36-4be5-ad3b-8e08d274cab0/full/!200,200/0/default.jpg",#cd853f
1827,#b440a0,"https://api.nga.gov/iiif/91c27b58-20be-4a10-bd49-aa7366c7c89d/full/!200,200/0/default.jpg",#9932cc
1827,#0c8cac,"https://api.nga.gov/iiif/41fd8949-2d3a-4abf-8c34-fda63de2f903/full/!200,200/0/default.jpg",#008b8b
1827,#a27b41,"https://api.nga.gov/iiif/85dea800-072f-444e-ba91-34f3600c4e92/full/!200,200/0/default.jpg",#cd853f
1827,#e56c19,"https://api.nga.gov/iiif/e5fffc83-c01c-4fbb-979b-ccefb49232cd/full/!200,200/0/default.jpg",#d2691e
1828,#b89a35,"https://api.nga.gov/iiif/856c6333-0b47-4f69-8603-186cf9651901/full/!200,200/0/default.jpg",#cd853f
1828,#ac744c,"https://api.nga.gov/iiif/534576fa-5fa3-4c8a-a152-c38243f36a8a/full/!200,200/0/default.jpg",#cd853f
1828,#a44064,"https://api.nga.gov/iiif/b168f365-b640-43f0-a6b3-7cf067e6ed2d/full/!200,200/0/default.jpg",#cd5c5c
1828,#a37841,"https://api.nga.gov/iiif/d1fa6937-25ce-4f4c-a414-91e99c098bf9/full/!200,200/0/default.jpg",#a0522d
1828,#a25a25,"https://api.nga.gov/iiif/52b89781-b5e4-4c49-af40-dc5eba933c98/full/!200,200/0/default.jpg",#a0522d
1828,#c9944e,"https://api.nga.gov/iiif/9407728e-20d4-4328-bcc2-2daba99ed795/full/!200,200/0/default.jpg",#cd853f
1829,#b47c4c,"https://api.nga.gov/iiif/4115380f-497d-41f7-b208-8d802944e9a6/full/!200,200/0/default.jpg",#cd853f
1829,#cd6f2d,"https://api.nga.gov/iiif/ff1e06cf-448f-4b0c-b361-a7ceff1e3e03/full/!200,200/0/default.jpg",#d2691e
1829,#945c3b,"https://api.nga.gov/iiif/a1a43e9b-039b-4a6a-a9cd-01d86be40c59/full/!200,200/0/default.jpg",#a0522d
1829,#3cc49c,"https://api.nga.gov/iiif/3b0bb9c7-c0cc-4fba-b0b9-3c6e6531987b/full/!200,200/0/default.jpg",#20b2aa
1829,#be9737,"https://api.nga.gov/iiif/db0af639-beb9-43d1-a661-9422c8050a35/full/!200,200/0/default.jpg",#cd853f
1829,#b47e3c,"https://api.nga.gov/iiif/04570b01-f9de-42cb-97ff-d33abe5a9051/full/!200,200/0/default.jpg",#cd853f
1829,#dc863c,"https://api.nga.gov/iiif/7fdfc013-3553-4709-86ba-1bc7db2c3d70/full/!200,200/0/default.jpg",#cd853f
1829,#b96d73,"https://api.nga.gov/iiif/10400d8b-a987-48c4-99f2-5385dd5bfb1a/full/!200,200/0/default.jpg",#cd5c5c
1830,#d03070,"https://api.nga.gov/iiif/c652744b-50c3-4753-8a96-e33c62981b30/full/!200,200/0/default.jpg",#c71585
1830,#bf8639,"https://api.nga.gov/iiif/bcea6136-23e6-4474-8d55-2f36301d9ac9/full/!200,200/0/default.jpg",#cd853f
1830,#b39b53,"https://api.nga.gov/iiif/c6fe2e51-2fd2-42ae-91eb-dcc0b9e8bc82/full/!200,200/0/default.jpg",#bdb76b
1830,#eda378,"https://api.nga.gov/iiif/603a5041-262a-409b-ba8e-9964914d522e/full/!200,200/0/default.jpg",#e9967a
1830,#bc6c3c,"https://api.nga.gov/iiif/1c84ef3c-698d-46c5-b1e1-6a9c60a01856/full/!200,200/0/default.jpg",#cd853f
1830,#c6894c,"https://api.nga.gov/iiif/f4b60234-72e0-442d-acae-8412e5531544/full/!200,200/0/default.jpg",#cd853f
1830,#bc942c,"https://api.nga.gov/iiif/80a6346a-28d0-4c30-98cd-a6851ef420f8/full/!200,200/0/default.jpg",#cd853f
1830,#c49444,"https://api.nga.gov/iiif/57e7f269-8bf1-4a10-be6f-89ba956374ce/full/!200,200/0/default.jpg",#cd853f
1830,#ea9921,"https://api.nga.gov/iiif/b7d915e4-9d4a-40a6-accf-0382ec77ddd7/full/!200,200/0/default.jpg",#daa520
1830,#b43c34,"https://api.nga.gov/iiif/8e1c2202-dd89-457d-b972-a5cd1e1f43e8/full/!200,200/0/default.jpg",#a52a2a
1830,#b94904,"https://api.nga.gov/iiif/0e5ffeec-831f-4d94-ab9c-7501713299a3/full/!200,200/0/default.jpg",#d2691e
1830,#f5bc0b,"https://api.nga.gov/iiif/aaa0326a-4953-4db7-9121-632afe0b4f6a/full/!200,200/0/default.jpg",#ffa500
1830,#ba9452,"https://api.nga.gov/iiif/50b19d53-c25b-4d6b-b622-f3965ed553fc/full/!200,200/0/default.jpg",#cd853f
1830,#b49c3c,"https://api.nga.gov/iiif/bd20452c-43e4-4728-bd77-84b8181753a6/full/!200,200/0/default.jpg",#cd853f
1830,#a46c3c,"https://api.nga.gov/iiif/9330041d-ca38-4319-aa12-6c10a784f88a/full/!200,200/0/default.jpg",#a0522d
1830,#b82f0c,"https://api.nga.gov/iiif/bdb5d2bc-f183-49eb-8930-0547417ae524/full/!200,200/0/default.jpg",#b22222
1830,#c04484,"https://api.nga.gov/iiif/a2f219c4-c011-4d42-839c-41fdd307d671/full/!200,200/0/default.jpg",#c71585
1830,#d64518,"https://api.nga.gov/iiif/66d80c10-fef1-48ce-82ec-e68f0d39a501/full/!200,200/0/default.jpg",#d2691e
1830,#963916,"https://api.nga.gov/iiif/9f0ea53c-1a6d-46ed-a567-f5ae8845aee3/full/!200,200/0/default.jpg",#8b4513
1830,#cb8a22,"https://api.nga.gov/iiif/73d825f6-0e43-436e-a909-0336e2ee9fda/full/!200,200/0/default.jpg",#cd853f
1830,#dc9444,"https://api.nga.gov/iiif/5e75e5d2-0a63-45d5-89f4-80b788682ed3/full/!200,200/0/default.jpg",#cd853f
1830,#b9745c,"https://api.nga.gov/iiif/b886ee31-9bf3-44ea-9a69-a7488e42c946/full/!200,200/0/default.jpg",#cd5c5c
1830,#c5841a,"https://api.nga.gov/iiif/48731ab5-79cb-4bfb-9953-c32843271ae9/full/!200,200/0/default.jpg",#b8860b
1830,#d7a92a,"https://api.nga.gov/iiif/a7377666-d490-4ce7-87c8-e1a8925df8c1/full/!200,200/0/default.jpg",#daa520
1830,#a1a50c,"https://api.nga.gov/iiif/db409143-679c-4d23-a642-56e9e42989ba/full/!200,200/0/default.jpg",#b8860b
1830,#744c26,"https://api.nga.gov/iiif/9bd1dff1-45bb-4cd2-a985-ca271ea54582/full/!200,200/0/default.jpg",#8b4513
1830,#b2884d,"https://api.nga.gov/iiif/3edbebac-16d5-48d2-a57f-54bad01e19b1/full/!200,200/0/default.jpg",#cd853f
1830,#74a834,"https://api.nga.gov/iiif/d25ae4f0-6e09-4ae3-9229-5d45ca3dec56/full/!200,200/0/default.jpg",#6b8e23
1830,#c4a47c,"https://api.nga.gov/iiif/17efa715-f906-4eb0-a9cc-6f9895f4d5d4/full/!200,200/0/default.jpg",#bdb76b
1830,#bc9368,"https://api.nga.gov/iiif/b1dde14c-70d2-4ad3-925e-fef33ec31ba5/full/!200,200/0/default.jpg",#bdb76b
1830,#b5864e,"https://api.nga.gov/iiif/79811d62-ab1d-413b-a1ac-7a85cda57a57/full/!200,200/0/default.jpg",#cd853f
1831,#bc7020,"https://api.nga.gov/iiif/22b18453-476c-4ee8-9ccf-fcf89b51fdcb/full/!200,200/0/default.jpg",#d2691e
1831,#d4b47c,"https://api.nga.gov/iiif/d82434c1-9bb8-4fee-a76c-68dc8ec6b9ac/full/!200,200/0/default.jpg",#deb887
1831,#85643b,"https://api.nga.gov/iiif/8fba5e9f-eefe-46be-85f4-14cb8c98e474/full/!200,200/0/default.jpg",#a0522d
1831,#b4945c,"https://api.nga.gov/iiif/a94ecc95-8bf8-4e4a-b82c-d351564a132a/full/!200,200/0/default.jpg",#bdb76b
1831,#bd663e,"https://api.nga.gov/iiif/05d4d89e-55ca-4a9e-9e0b-fad84db8ce05/full/!200,200/0/default.jpg",#cd853f
1831,#906039,"https://api.nga.gov/iiif/c52c278e-a03a-489b-80d4-918e6ab6dacf/full/!200,200/0/default.jpg",#a0522d
1831,#98b040,"https://api.nga.gov/iiif/352633bc-33db-4252-bb1b-d8ef9c03e572/full/!200,200/0/default.jpg",#9acd32
1831,#b48c54,"https://api.nga.gov/iiif/bf93a29d-ec49-444d-8dae-a22fa8653936/full/!200,200/0/default.jpg",#cd853f
