beginyear,vibrant,LightVibrant,closest_color,Muted,LightMuted,DarkMuted,Image URL
1490,#bc7c34,#efdab8,#5c4529,#a18154,#c7bcaa,#365562,"https://api.nga.gov/iiif/d0273882-086e-437d-b0e0-6898631621f6/full/!200,200/0/default.jpg"
1490,#bf8b4e,#d4ac74,#492e1e,#487672,#7f9a84,#37261b,"https://api.nga.gov/iiif/cf1d1ebf-4149-4d9b-ab3c-bcbcc604893b/full/!200,200/0/default.jpg"
1490,#b8975b,#eacc94,#623e20,#8f7847,#c2b894,#3b484c,"https://api.nga.gov/iiif/39eccc24-0e44-4e47-bbc2-24d5cacd4417/full/!200,200/0/default.jpg"
1490,#c7995b,#e4bc7a,#744c0c,#ac8a5e,#bcac74,#38321d,"https://api.nga.gov/iiif/d03d911a-9d6d-4eb5-ab44-298db3d40c10/full/!200,200/0/default.jpg"
1490,#98b040,#dbd4ac,#5f4c24,#9e8e68,#d6ccaa,#625134,"https://api.nga.gov/iiif/505de18c-648f-4d3c-93a7-413b3243be90/full/!200,200/0/default.jpg"
1490,#b1773b,,#b1773b,,,,"https://api.nga.gov/iiif/06dce57d-a67c-40e4-9365-54d8720edc80/full/!200,200/0/default.jpg"
1490,#d1b049,#ddb75a,#6f4c22,#a19765,#bbae75,#706840,"https://api.nga.gov/iiif/8d4d3401-5d6a-4ab1-9542-6d2886519a29/full/!200,200/0/default.jpg"
1490,#a34431,#c27258,#812719,#9f745d,#bcb8ab,#705945,"https://api.nga.gov/iiif/6789558e-0527-4d41-97e5-245336b76e8f/full/!200,200/0/default.jpg"
1490,#e0b65e,#edc565,#85362d,#a08a5a,#b8ae94,#625035,"https://api.nga.gov/iiif/fbec1a56-2a07-4566-8010-9e08edc5bc8c/full/!200,200/0/default.jpg"
1490,#b43e21,#cc946c,#664226,#a78158,#c5b58f,#583e29,"https://api.nga.gov/iiif/b360118c-1c23-4a7b-b476-21549b3f0ab6/full/!200,200/0/default.jpg"
1490,#ac7c4c,#d4b094,#671924,#936653,#b2a297,#57322c,"https://api.nga.gov/iiif/596dbe75-d5d5-4b89-a983-3ac25fec0c01/full/!200,200/0/default.jpg"
1490,#a42f2d,#e4ac8c,#584b29,#aa8b6b,#bc9c7d,#403824,"https://api.nga.gov/iiif/530f9ddd-be0e-4a5e-9c81-95af7fa67587/full/!200,200/0/default.jpg"
1491,#864730,,#864730,,,,"https://api.nga.gov/iiif/7cb81e27-9f59-43de-829c-dff8edd3a609/full/!200,200/0/default.jpg"
1491,#bc8434,#e4b46c,#6e271c,#9d7151,#d0b4a3,#5c4c2d,"https://api.nga.gov/iiif/64271c45-2acc-4011-a59f-0b79efc613db/full/!200,200/0/default.jpg"
1491,#be832b,#d1a456,#6e4419,#998963,#b29975,#50442f,"https://api.nga.gov/iiif/60ea795a-ca3d-44db-9d51-cb24794c8247/full/!200,200/0/default.jpg"
1491,#bc5424,#dcb464,#7c3414,#a0885c,#b2a988,#564c3a,"https://api.nga.gov/iiif/f1218b9a-8b6d-4936-9fd9-3066f1951443/full/!200,200/0/default.jpg"
1491,#e4b444,#b89662,#572519,#927d5d,#b7bcb6,#626035,"https://api.nga.gov/iiif/b54422f0-2996-4b60-a3bb-61c7af7655e8/full/!200,200/0/default.jpg"
1492,#9c6e46,#ccb484,#68421f,#a08c70,#b4bbc3,#443124,"https://api.nga.gov/iiif/3ec34856-8851-4913-8af2-a58605f45d2a/full/!200,200/0/default.jpg"
1492,#9e7147,,#9e7147,,,,"https://api.nga.gov/iiif/07fbd725-cfa8-484b-b4ff-ca45d60dc2b2/full/!200,200/0/default.jpg"
1493,#945c34,#e5cdad,#5c2c11,#9d7c5d,#cab497,#46301f,"https://api.nga.gov/iiif/7afeb3aa-95f4-4d07-b785-edfea8189e08/full/!200,200/0/default.jpg"
1495,#a4423f,#d2b188,#4d3604,#b68b66,#9a9a8e,#6e5237,"https://api.nga.gov/iiif/fa0e4ad8-7e91-44bf-a035-6a9c6605308e/full/!200,200/0/default.jpg"
1495,#bc8746,,#bc8746,,,,"https://api.nga.gov/iiif/dfc3527e-321a-4678-9032-afbc891c441a/full/!200,200/0/default.jpg"
1495,#7a4c25,#d4a671,#673b1a,#99744c,#b7b6a8,#75613a,"https://api.nga.gov/iiif/af776d93-db3e-42ec-905b-5760dcc97bbc/full/!200,200/0/default.jpg"
1495,#daa635,#e1bc91,#5e3c2b,#a28053,#d0a89c,#68523c,"https://api.nga.gov/iiif/c6e0cea2-9175-4f75-9dd7-024d479d4478/full/!200,200/0/default.jpg"
1495,#c29269,,#c29269,,,,"https://api.nga.gov/iiif/6fe00770-5a30-489e-8e67-973a985c4182/full/!200,200/0/default.jpg"
1495,#844a25,#dcb094,#673620,#7e694a,#cab495,#5e5139,"https://api.nga.gov/iiif/25c98bc8-af28-4194-a056-daeae1f0a001/full/!200,200/0/default.jpg"
1495,#ac2c24,#d4bc7c,#6d1c22,#a98962,#ccb99a,#533c2b,"https://api.nga.gov/iiif/a3148763-333a-4e64-ae77-bd37a93b4a34/full/!200,200/0/default.jpg"
1495,#b8813f,#d49845,#724919,#907f5c,#c5b487,#54442f,"https://api.nga.gov/iiif/afd62374-e1df-4f43-b238-64cd11c3d542/full/!200,200/0/default.jpg"
1495,#945a32,#ccbf8f,#5d1b16,#947c4b,#a7ae94,#5d4a30,"https://api.nga.gov/iiif/db1970bc-095f-413e-ad7e-437e105fc401/full/!200,200/0/default.jpg"
1495,#b17c38,,#b17c38,,,,"https://api.nga.gov/iiif/0370f726-15c3-4af2-afd1-7a774acab5bc/full/!200,200/0/default.jpg"
1495,#ec9e39,,#ec9e39,,,,"https://api.nga.gov/iiif/a3b8114a-3b9b-4407-9fce-cf7542a56d70/full/!200,200/0/default.jpg"
1496,#ad3b25,#d6ab97,#094265,#a87b65,#cdbda3,#5b4c32,"https://api.nga.gov/iiif/878db7e6-10ae-4cae-ba5d-6d6f5c413ae8/full/!200,200/0/default.jpg"
1496,#ae3d26,#dcc2a2,#044c5c,#a58354,#c4aa86,#4a3f27,"https://api.nga.gov/iiif/7565a449-f82a-414b-9bda-c93f55a51b4d/full/!200,200/0/default.jpg"
1500,#755e2e,,#755e2e,,,,"https://api.nga.gov/iiif/b1cc197e-ee03-4725-ac6d-049b8007d867/full/!200,200/0/default.jpg"
1500,#a47643,#8cb1c9,#5f3d1c,#658ea8,#9bb7c9,#68583b,"https://api.nga.gov/iiif/5ad6aa5a-2908-4db6-96f3-2866e0a2c754/full/!200,200/0/default.jpg"
1500,#cc8f5a,#f4b880,#6d151b,#87a3a7,#ccd3c1,#5f442b,"https://api.nga.gov/iiif/1ecf0487-06e6-4236-85c3-8f9d55da908c/full/!200,200/0/default.jpg"
1500,#d0996c,#d5b48a,#653f26,#6c8d99,#c5c1af,#14140c,"https://api.nga.gov/iiif/7f89c7c7-a5cf-499d-a7ab-d2aa33e360d1/full/!200,200/0/default.jpg"
1500,#a1481c,#ddc6ad,#741007,#988973,#c3b29a,#4e3f2c,"https://api.nga.gov/iiif/8d5e54e2-78be-4d80-b526-700e9746916e/full/!200,200/0/default.jpg"
1500,#b74f33,#d8644b,#7d2b11,#796a59,#cbb298,#5f482b,"https://api.nga.gov/iiif/072919d5-cf19-4605-8c9c-a85267f9ca96/full/!200,200/0/default.jpg"
1500,#916043,#fcecc8,#645c04,#7b6f5f,#cac3ad,#544232,"https://api.nga.gov/iiif/5ef4c2b2-4df1-43d0-aaac-21ee5bef1fcd/full/!200,200/0/default.jpg"
1500,#a97b3a,#ceb38c,#0e4a75,#a48e70,#b7c1bd,#4f3b29,"https://api.nga.gov/iiif/cb225bd2-9148-4095-886c-5a2687bcb9e8/full/!200,200/0/default.jpg"
1500,#b89363,#dfcd98,#946030,#a68458,#c4c89f,#4f4331,"https://api.nga.gov/iiif/e2ff91db-d62b-4d10-9aaf-1d36eeac2f46/full/!200,200/0/default.jpg"
1500,#a87749,#dbc69b,#8a2c20,#aa9065,#b8a77d,#58442a,"https://api.nga.gov/iiif/b74c5e03-5803-4767-943c-63d22706885e/full/!200,200/0/default.jpg"
1500,#946c3c,#f3d2b4,#5d3e1f,#aa8a6b,#c9bcac,#3d2f21,"https://api.nga.gov/iiif/85bacc8a-0532-4156-8062-020e2f9afaa1/full/!200,200/0/default.jpg"
1500,#8e6835,#e0b8cc,#5f4729,#a18a5b,#d2c2ac,#514c30,"https://api.nga.gov/iiif/77dddf7e-0735-425a-a1cf-e47c8b7b7f92/full/!200,200/0/default.jpg"
1500,#90b048,#d8b084,#582018,#ad9b74,#c5af80,#635035,"https://api.nga.gov/iiif/dd6589b3-550f-4d77-8628-422fa53430b1/full/!200,200/0/default.jpg"
1500,#a2623f,,#a2623f,,,,"https://api.nga.gov/iiif/7b1264b8-bb06-4d2a-992b-75bf1a3a5126/full/!200,200/0/default.jpg"
1500,#886e35,#ecd49c,#5f481c,#a58a55,#a9c2b7,#725d38,"https://api.nga.gov/iiif/187aebc3-ef48-4f5f-8dd2-8b5c74b298ab/full/!200,200/0/default.jpg"
1500,#be4707,#ecac4c,#804b0d,#8c6c3c,,,"https://api.nga.gov/iiif/84566465-2c6a-4fd1-b933-9fb84f0cb3df/full/!200,200/0/default.jpg"
1500,#a13807,#d8a04c,#843206,#9e8059,#baa082,#665036,"https://api.nga.gov/iiif/8fbd2f18-6086-43b3-8076-ae850dd13393/full/!200,200/0/default.jpg"
1500,#a88448,,#a88448,,,,"https://api.nga.gov/iiif/c92d6b81-1ce2-485f-82ca-5532addb981d/full/!200,200/0/default.jpg"
1500,#b13b07,#e4b46c,#6e300b,#999161,#b7a76f,#423c24,"https://api.nga.gov/iiif/4494e5c4-1d38-42fa-9386-ececec527697/full/!200,200/0/default.jpg"
1500,#ac594e,#c1dbe7,#6f191b,#857766,#b8c5c6,#53472f,"https://api.nga.gov/iiif/4a82e316-06e9-4268-9bf1-93869e32909a/full/!200,200/0/default.jpg"
1505,#827d33,#d7c695,#575f1e,#b09c66,#c9c9ae,#3a4425,"https://api.nga.gov/iiif/a359b593-9755-47be-8714-7702b7febf43/full/!200,200/0/default.jpg"
1505,#2a6486,,#2a6486,,,,"https://api.nga.gov/iiif/f4d9f325-69ea-4d61-972e-53c5ee0e2fa4/full/!200,200/0/default.jpg"
1505,#b8704c,#e8c285,#47451c,#8c734d,#b8c2b4,#4b4138,"https://api.nga.gov/iiif/f0b74955-f395-4fd2-b6c3-d85ea7213e58/full/!200,200/0/default.jpg"
1505,#266b9c,#d1b47e,#564024,#a38451,#c2b8a4,#483d26,"https://api.nga.gov/iiif/1aa5a852-ac13-42ad-860d-e5606c0e8587/full/!200,200/0/default.jpg"
1505,#c4a984,,#c4a984,,,,"https://api.nga.gov/iiif/e9c8084a-335c-427b-931d-372f839b6dd9/full/!200,200/0/default.jpg"
1505,#84643c,,#84643c,,,,"https://api.nga.gov/iiif/77d22f22-777b-456f-adc6-baf1e010b832/full/!200,200/0/default.jpg"
1505,#d2622c,#d7ba8b,#78460a,#9d7f52,#b0c0c4,#2f261f,"https://api.nga.gov/iiif/f471700d-1058-4fc2-b13e-8a541b843cdd/full/!200,200/0/default.jpg"
1505,#92371e,#ddbda9,#5f1b19,#748788,#c2ac98,#554f37,"https://api.nga.gov/iiif/49a3ba61-e989-48cd-acb6-b9319de27557/full/!200,200/0/default.jpg"
1505,#c59972,#e6bd92,#761e1f,#a37c59,#8ca8ac,#584d2d,"https://api.nga.gov/iiif/8375846b-27a0-4618-89a6-e03f2a241988/full/!200,200/0/default.jpg"
1505,#af854e,#e4c98f,#5a4026,#9c8553,,,"https://api.nga.gov/iiif/8a786a64-91a6-4076-b946-91c69a7cd5a8/full/!200,200/0/default.jpg"
1505,#bc7c54,#e7b18a,#642c2c,#846e52,#ccc2aa,#2e5454,"https://api.nga.gov/iiif/64a68e7b-3e9c-4405-acd5-aa3c0efa3f65/full/!200,200/0/default.jpg"
1505,#bc9c20,#e6b682,#6c4c2c,#ad875e,#ccb894,#5a412c,"https://api.nga.gov/iiif/84533b39-42c6-40ee-9a2f-6bdf11f6c5e3/full/!200,200/0/default.jpg"
1505,#2a6488,,#2a6488,,,,"https://api.nga.gov/iiif/c206c316-7e00-4d8d-a1f2-6017ba091463/full/!200,200/0/default.jpg"
1505,#bf9777,#ecc4a4,#0c445c,#8c755e,#ccb498,#4f3e2d,"https://api.nga.gov/iiif/35e1b7b8-2ea3-4c92-a17b-bd7be02880e9/full/!200,200/0/default.jpg"
1505,#c7711c,#d9c18f,#a0670d,#9e8a69,#a4b1ce,#5c4c36,"https://api.nga.gov/iiif/fb19ae9c-898c-44e8-b907-b3b02c3867e5/full/!200,200/0/default.jpg"
1506,#b88c44,#dac394,#5f401b,#8e7548,#b3b497,#5f492e,"https://api.nga.gov/iiif/a6a8ceef-d4ab-4318-a6d1-9d369737156e/full/!200,200/0/default.jpg"
1506,#71452c,,#71452c,,,,"https://api.nga.gov/iiif/9c048501-ff74-46f1-b3c7-890cc7d86dd0/full/!200,200/0/default.jpg"
1507,#b38444,#cc9f67,#5f4327,#b38e5c,#c1a575,#4c442c,"https://api.nga.gov/iiif/f1f31fa5-b457-4859-8fff-3da617967212/full/!200,200/0/default.jpg"
1508,#ac7c4c,#d9b48f,#296b6e,#95724f,#d4c4ac,#5c3a28,"https://api.nga.gov/iiif/159eeb88-fc3e-4a34-a80f-41887b5692c8/full/!200,200/0/default.jpg"
1508,#647c2c,,#647c2c,,,,"https://api.nga.gov/iiif/17cb936f-4fe7-429d-ad14-d9c003da5bef/full/!200,200/0/default.jpg"
1508,#b85034,#e1c2a6,#62281b,#967553,#c1ac95,#5c4f3a,"https://api.nga.gov/iiif/dd9974c4-961f-42fc-97ce-18b07547579d/full/!200,200/0/default.jpg"
1508,#bd4b33,,#bd4b33,,,,"https://api.nga.gov/iiif/cec0d2f6-ba96-43b4-8156-a235554f7e13/full/!200,200/0/default.jpg"
1508,#9c3235,#e5c899,#84141c,#718c78,#c8c0a1,#675338,"https://api.nga.gov/iiif/26e7635a-ab02-464d-b998-6fc2e508e389/full/!200,200/0/default.jpg"
1510,#6d5632,#8abcdc,#614c24,#a4745b,#b7d3dd,#294147,"https://api.nga.gov/iiif/b3844568-a5d2-4da7-82db-eb843c11a311/full/!200,200/0/default.jpg"
1510,#ab8e4a,#cfac9a,#06517c,#987e53,#b39d7c,#364c56,"https://api.nga.gov/iiif/a4fca2ec-d54a-4508-9347-856d4bce46c3/full/!200,200/0/default.jpg"
1510,#993a20,#d4a46c,#722212,#4ca890,#d4c8a8,#624c2b,"https://api.nga.gov/iiif/220acbdd-fd77-4b65-908a-0658bcf2f471/full/!200,200/0/default.jpg"
1510,#916431,,#916431,,,,"https://api.nga.gov/iiif/469fcab3-4188-4c30-98ee-091f78150d9e/full/!200,200/0/default.jpg"
1510,#d48a5e,#dabe82,#64341c,#967b55,#dbd3ab,#4c443b,"https://api.nga.gov/iiif/f10d1973-e827-4a48-b792-5bf76a77ae9d/full/!200,200/0/default.jpg"
1510,#3f8190,#d7bda0,#2b5d6a,#ac8464,#dad3c3,#444132,"https://api.nga.gov/iiif/96a8ace4-a8af-427a-979b-8fcf26cd5402/full/!200,200/0/default.jpg"
1510,#347cac,#d3b99e,#0c3c7c,#5e8aab,#d5d1c2,#644d38,"https://api.nga.gov/iiif/7bd41f44-448a-4b1f-9723-831809aa0779/full/!200,200/0/default.jpg"
1510,#e8b948,#fcda70,#815c0d,,,,"https://api.nga.gov/iiif/6b341536-dab3-4488-bafd-3a90b18455c2/full/!200,200/0/default.jpg"
1510,#d8b66b,#f5e292,#6f1a27,#b09263,#c1c3b2,#49262b,"https://api.nga.gov/iiif/14e5fa0d-73cf-46af-831f-656fb53a6411/full/!200,200/0/default.jpg"
1510,#568ab1,#a4cce8,#653d1c,#475c74,#9ab5cb,#624a32,"https://api.nga.gov/iiif/dce22b38-cfb0-4386-babb-7213c04de478/full/!200,200/0/default.jpg"
1511,#8e261e,#cab68c,#691918,#977c58,#ccbe9b,#684f2d,"https://api.nga.gov/iiif/427e6b08-498e-484f-8ccf-596d093fdf1c/full/!200,200/0/default.jpg"
1511,#a1773c,#bd955e,#684c27,#a59267,#9cb09c,#483825,"https://api.nga.gov/iiif/5db0c5c0-77d5-4a5d-b368-3faf633abe52/full/!200,200/0/default.jpg"
1511,#cf9a61,#deac6a,#682423,#937561,#b4ae9e,#545238,"https://api.nga.gov/iiif/92c3ca05-2878-4152-856e-5ce764defe51/full/!200,200/0/default.jpg"
1512,#af8956,#bda26c,#104c74,#ae9e6c,#a2bac8,#535239,"https://api.nga.gov/iiif/618a3d88-ccc6-4fbd-8fbd-0e1d671ace07/full/!200,200/0/default.jpg"
1512,#905738,,#905738,,,,"https://api.nga.gov/iiif/123aac2d-f89f-4193-a22c-57ea3739bcda/full/!200,200/0/default.jpg"
1513,#64a4bb,#dc9494,#5a4228,#a2795d,#bea18d,#574b3d,"https://api.nga.gov/iiif/d81bc3eb-69f6-4fdc-be42-e0ed3ef0dae0/full/!200,200/0/default.jpg"
1513,#af6d4f,#e0c8aa,#5d3a2a,#7c6858,#bda990,#47362e,"https://api.nga.gov/iiif/664f0dda-dd6e-4588-8870-b38ebe2a1611/full/!200,200/0/default.jpg"
1513,#b6494e,#d7af99,#184054,#917e67,#d3c7a8,#5e4536,"https://api.nga.gov/iiif/b067c452-c429-4dc5-b90c-ae15901544d7/full/!200,200/0/default.jpg"
1514,#826b3c,#d8c4a4,#644c24,#8c826d,#b6a98a,#574333,"https://api.nga.gov/iiif/3a640014-a2f0-4cd4-b440-979f62316da2/full/!200,200/0/default.jpg"
1515,#b2864d,#c2ac80,#675328,#917e4a,#b8b5a4,#776037,"https://api.nga.gov/iiif/23f1a338-a614-4017-8381-23a7d6eff496/full/!200,200/0/default.jpg"
1515,#ae7456,,#ae7456,,,,"https://api.nga.gov/iiif/ed2ea547-9cc6-437f-9068-af7f4a916c9d/full/!200,200/0/default.jpg"
1515,#bc4c34,#efc58d,#943c04,#ae8752,,,"https://api.nga.gov/iiif/7d155b47-3193-4c54-9f91-93fe6f9ea46c/full/!200,200/0/default.jpg"
1515,#ba7f44,,#ba7f44,,,,"https://api.nga.gov/iiif/65c3d1bf-46c0-439d-a489-d36e0471328d/full/!200,200/0/default.jpg"
1515,#a38549,#b99c63,#6a4d1a,#8e895f,#caba92,#54492e,"https://api.nga.gov/iiif/16c261e7-6872-4897-9f0c-1992fa528104/full/!200,200/0/default.jpg"
1515,#ac4929,#c4a26f,#5b441c,#958253,#b6b48e,#4f4d2e,"https://api.nga.gov/iiif/86063b5c-677c-4ad7-b4da-f7f49a15c2d6/full/!200,200/0/default.jpg"
1515,#b47c2c,#ccac70,#564829,#9d8b63,#cbc299,#585832,"https://api.nga.gov/iiif/fb7cb0ef-a721-4563-b30f-57e9d4ac13fa/full/!200,200/0/default.jpg"
1515,#b88c5f,#dba892,#544227,#887244,#c4a080,#524c2e,"https://api.nga.gov/iiif/ce416206-8ba6-4eb3-b05c-8172fafab670/full/!200,200/0/default.jpg"
1515,#8c6434,#d9b996,#2b3c1a,#af7f62,#c7a287,#364253,"https://api.nga.gov/iiif/b567bff1-506c-4c08-9689-c801fc55a35e/full/!200,200/0/default.jpg"
1515,#a94129,#d6b272,#7a271c,#a2845c,,,"https://api.nga.gov/iiif/4ffb23b8-d1a6-41c0-989e-05e325c36033/full/!200,200/0/default.jpg"
1515,#da844f,#f8aa97,#6b1914,#a98054,#c3a275,#305058,"https://api.nga.gov/iiif/c25b29e5-f86a-442c-a544-5c89c767b48b/full/!200,200/0/default.jpg"
1516,#b88460,#ce9065,#4e4d17,#a47856,,,"https://api.nga.gov/iiif/9931c64e-f49b-440b-9ca8-7eea19df3c1f/full/!200,200/0/default.jpg"
1516,#9f3f2b,#e4dbc2,#803322,#a46c54,#c9c2af,#584934,"https://api.nga.gov/iiif/f145e1fa-552c-4ffd-95a8-db12b700dae2/full/!200,200/0/default.jpg"
1517,#a47c3c,,#a47c3c,,,,"https://api.nga.gov/iiif/c13d83bf-6bcf-49d2-ab42-642ff754cae1/full/!200,200/0/default.jpg"
1517,#885a2c,,#885a2c,,,,"https://api.nga.gov/iiif/e074060a-4e8e-4787-b20c-0e1e06b50c6e/full/!200,200/0/default.jpg"
1518,#d12929,#e89880,#714113,#9a8c6d,#c8c0a9,#554628,"https://api.nga.gov/iiif/67a29f53-5304-4097-8324-02015444d79a/full/!200,200/0/default.jpg"
1518,#a8c850,,#a8c850,,,,"https://api.nga.gov/iiif/db30ea5b-a94a-4cb2-bc67-79a2343554bf/full/!200,200/0/default.jpg"
1518,#ce9b75,#dab18b,#343a07,#a88564,#c4ac81,#3d5853,"https://api.nga.gov/iiif/e2a39f5b-1589-4205-b661-d28b65dd3184/full/!200,200/0/default.jpg"
1518,#ba8a4a,#cc9458,#5f3a27,#99774f,#bda27b,#4c3d2c,"https://api.nga.gov/iiif/094c319a-2f95-4caf-a2aa-0bc2386b69e1/full/!200,200/0/default.jpg"
1520,#b18d53,#d6a288,#6c3c0c,#a47858,#bc947c,#2c1b18,"https://api.nga.gov/iiif/1d9a19ac-3dae-4576-b4f6-39e1ce655fb4/full/!200,200/0/default.jpg"
1520,#b79966,#cbbe91,#5a401b,#a48553,#a3af9d,#30301c,"https://api.nga.gov/iiif/8def61ec-27a6-40ca-a427-3d63c1acc0b4/full/!200,200/0/default.jpg"
1520,#9c4c2c,,#9c4c2c,,,,"https://api.nga.gov/iiif/fcb4b064-c44a-44b6-a95f-4066903f1386/full/!200,200/0/default.jpg"
1520,#87221c,#d4b48e,#611212,#866941,#c6b8a0,#655932,"https://api.nga.gov/iiif/710f9b91-32e0-4828-ad5d-2d01018a804e/full/!200,200/0/default.jpg"
1520,#e2b147,#f4c557,#6a481c,#a6a45c,,,"https://api.nga.gov/iiif/b565a60f-1432-48c7-8ae8-009497cdbe09/full/!200,200/0/default.jpg"
1520,#9c8544,#e4bc6c,#6c5b1f,#9c876a,#d9ceac,#37311d,"https://api.nga.gov/iiif/b0ca8e84-8b08-4d5a-aff5-d1089e143271/full/!200,200/0/default.jpg"
1520,#996941,,#996941,,,,"https://api.nga.gov/iiif/5406fd87-58ab-430a-b32a-5138b5b5c8ac/full/!200,200/0/default.jpg"
1520,#a47c4c,#e4bc8c,#84643c,#9c8865,#cac1af,#79704b,"https://api.nga.gov/iiif/fee8f652-0815-4987-ba83-70fe88c747b5/full/!200,200/0/default.jpg"
1520,#ac7449,#c7b588,#5d3e27,#a48d65,#c9bca9,#635542,"https://api.nga.gov/iiif/fe339df9-de07-4f4f-8eb9-880b6e74299f/full/!200,200/0/default.jpg"
1520,#b4945c,#ecddc4,#5a4829,#908967,#d7cbb4,#606049,"https://api.nga.gov/iiif/f184bc40-b99b-4621-a179-4d9b74cd0aea/full/!200,200/0/default.jpg"
1520,#b18850,#d4c0a2,#84653c,#9d8361,#cabc9e,#676047,"https://api.nga.gov/iiif/8643c5d9-6532-4e84-aab8-e9952465a8a8/full/!200,200/0/default.jpg"
1520,#c4945c,#d8bc98,#84743c,#9f8b60,#d2c3aa,#56543a,"https://api.nga.gov/iiif/d9694fd1-44e4-436d-85c2-718e7a4fe1ef/full/!200,200/0/default.jpg"
1520,#b0864c,#e4c9a9,#786734,#9f8f6d,#ccbb9e,#514e2d,"https://api.nga.gov/iiif/0bf76911-4312-49ee-bc1a-bdd8c00beb6f/full/!200,200/0/default.jpg"
1520,#b48c4c,#dfd3b9,#9a7444,#8c8d69,#c4af8f,#6d7052,"https://api.nga.gov/iiif/2d0fd298-3e95-4b8c-ae3a-1ef2cb32a01b/full/!200,200/0/default.jpg"
1520,#7a5a35,#c4b47c,#946434,#938a54,#bfb99d,#6f704a,"https://api.nga.gov/iiif/0d13ec9b-daac-4768-8a3c-e7c79ded3a30/full/!200,200/0/default.jpg"
1520,#a78245,,#a78245,,,,"https://api.nga.gov/iiif/6b7957f5-adbb-4ff7-9387-2fef42cc97e0/full/!200,200/0/default.jpg"
1520,#773226,,#773226,,,,"https://api.nga.gov/iiif/70863842-4b61-4321-9996-2abee13bab49/full/!200,200/0/default.jpg"
1520,#ca7d59,#e49772,#843322,#af795a,#c8a48c,#344c44,"https://api.nga.gov/iiif/4f19b8fc-4d02-4d7f-8933-647ecabd2326/full/!200,200/0/default.jpg"
1520,#886824,#cca880,#584424,#866948,,,"https://api.nga.gov/iiif/ae0a99ab-4018-4abc-8898-92d1db1d709f/full/!200,200/0/default.jpg"
1520,#b47e60,,#b47e60,,,,"https://api.nga.gov/iiif/ae84f12c-cd6a-43cb-9840-a432a7e86970/full/!200,200/0/default.jpg"
1520,#c4ad84,#dcbc88,#5a4326,#a48960,#c4c0a0,#776041,"https://api.nga.gov/iiif/e1c55e22-1e29-4116-9d1e-9c1b5036a776/full/!200,200/0/default.jpg"
1520,#bc8e5e,#dcb888,#5c3404,#a48757,#bf9f76,#372c19,"https://api.nga.gov/iiif/8f87c96b-b72c-4153-a191-666b264f9fac/full/!200,200/0/default.jpg"
1520,#c89b63,#e4b47c,#81251d,#ac7954,#dbcab2,#4a3224,"https://api.nga.gov/iiif/e36deb2f-c228-4b03-b503-c62153f39829/full/!200,200/0/default.jpg"
1520,#c02868,#d8ab91,#562b1e,#aa7f66,#c2aa8d,#5c3c2e,"https://api.nga.gov/iiif/b7eac90c-768a-4d70-806f-5215154ed23f/full/!200,200/0/default.jpg"
1520,#93140d,,#93140d,,,,"https://api.nga.gov/iiif/c6b102a4-3e42-41bf-9077-6ea12968b04b/full/!200,200/0/default.jpg"
1520,#dc780c,#ebe1cd,#682d13,#a28159,#d0bca7,#6b5236,"https://api.nga.gov/iiif/778cf516-cc6e-46b1-97e7-6e8057ee8ae8/full/!200,200/0/default.jpg"
1520,#85653b,,#85653b,,,,"https://api.nga.gov/iiif/7fcdd3c1-21d8-4d4b-9113-9b8ba5ed48da/full/!200,200/0/default.jpg"
1522,#d35b45,#ef957c,#901216,#aa6e56,#c2a080,#241414,"https://api.nga.gov/iiif/96c30b07-4c63-4cd8-84b3-92566494fe34/full/!200,200/0/default.jpg"
1522,#34ac20,#eda179,#1b4e15,#a47a60,,,"https://api.nga.gov/iiif/50cb1d4a-e974-427e-9089-6476b0a4c5f2/full/!200,200/0/default.jpg"
1522,#a45c1c,#edb49b,#74240c,#537b3c,#c99e81,#4d7030,"https://api.nga.gov/iiif/d40b39f2-306d-48ca-8e14-10562e99c3e7/full/!200,200/0/default.jpg"
1523,#bc7c14,#dac8a9,#8a5210,#a8885a,#bbb197,#482c1f,"https://api.nga.gov/iiif/d33bbc5c-8152-4af1-9778-c3fc63020877/full/!200,200/0/default.jpg"
1525,#b88a55,#c6ae78,#603014,#9d7f4c,#b4a46c,#4c442e,"https://api.nga.gov/iiif/80d61aba-96d4-4858-b0ff-9a5a7e624b48/full/!200,200/0/default.jpg"
1525,#4ca094,#c5a07a,#5c3c26,#9d7b5c,#c2b499,#4a3d29,"https://api.nga.gov/iiif/1f2f45e6-089e-46ee-a31a-2a1202673c30/full/!200,200/0/default.jpg"
1525,#2c6c7c,#d7b29c,#583e22,#5c8183,#c1b4a1,#392e1c,"https://api.nga.gov/iiif/01237f76-ea86-476f-8533-fde7672eb369/full/!200,200/0/default.jpg"
1525,#946c44,,#946c44,,,,"https://api.nga.gov/iiif/ba81a7e2-9b0e-4662-bbc2-20ae88819597/full/!200,200/0/default.jpg"
1525,#a46630,#e9b48c,#4e612c,#9e7155,#ceb394,#493824,"https://api.nga.gov/iiif/2d91fec7-80a6-4721-8023-a52186657cd9/full/!200,200/0/default.jpg"
1527,#952c12,#d8946c,#702c14,#a4754f,#b38268,#5c4e32,"https://api.nga.gov/iiif/7c06df7a-06da-47fc-93e4-fc35ff83fc50/full/!200,200/0/default.jpg"
