beginyear,medium,imageurl
1884,drawing,"https://api.nga.gov/iiif/130daad1-94ec-4441-a564-21bacdca03de/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/35197297-49e9-45af-9857-872b5419b622/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/924a1103-acb7-4a13-b884-4fc0d4dd0cf2/full/!200,200/0/default.jpg"
1500,decorative art,"https://api.nga.gov/iiif/c9ef23cc-0cb0-40bc-911a-586a26d71eff/full/!200,200/0/default.jpg"
1800,photograph,"https://api.nga.gov/iiif/46f0c8ee-3039-446e-80d8-aaa1a387f8a4/full/!200,200/0/default.jpg"
1634,drawing,"https://api.nga.gov/iiif/18e2da96-2a06-4d61-9874-7a8340f13f01/full/!200,200/0/default.jpg"
1878,drawing,"https://api.nga.gov/iiif/fef3cc9f-cea0-406e-9f7e-eba248bf7c6b/full/!200,200/0/default.jpg"
1890,print,"https://api.nga.gov/iiif/2d8e8e40-d816-41c5-8982-623614481ddd/full/!200,200/0/default.jpg"
1894,photograph,"https://api.nga.gov/iiif/6dca8f29-dbac-4088-82da-9f7534a325b3/full/!200,200/0/default.jpg"
1900,print,"https://api.nga.gov/iiif/e50c2a17-e243-401c-b116-6678b237e209/full/!200,200/0/default.jpg"
1890,drawing,"https://api.nga.gov/iiif/033a89a4-05bf-4432-ae27-2a7d152a0248/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/1be8ae4f-53b3-48d2-ab60-ef49c695262e/full/!200,200/0/default.jpg"
1890,print,"https://api.nga.gov/iiif/fff43367-2e72-432d-9763-653d9450de5a/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/5810d18e-3802-4372-9a88-aae4c411b320/full/!200,200/0/default.jpg"
1780,drawing,"https://api.nga.gov/iiif/e4d06358-a280-4f09-9bc1-94c321d4368b/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/9749443f-a346-4255-a562-304c9c49a998/full/!200,200/0/default.jpg"
1850,print,"https://api.nga.gov/iiif/7eda6610-688c-4024-838f-66cadf313938/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/124e0172-79f0-4767-b457-5061b88b7e04/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/481c29e8-ba73-48b2-827d-817ebe7110e5/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/4ed3ae95-1f56-4315-9e44-15bb2fed469b/full/!200,200/0/default.jpg"
1876,painting,"https://api.nga.gov/iiif/bcc517e0-84c3-4e21-8c08-c9a0181ced29/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/4abb13a3-201c-44fd-bd0e-12b4615bb053/full/!200,200/0/default.jpg"
1900,photograph,"https://api.nga.gov/iiif/37266dd2-6cbc-4827-9505-8ac3c9cfc3ff/full/!200,200/0/default.jpg"
1470,print,"https://api.nga.gov/iiif/c262a3f2-53d3-4b77-9b8c-c56348cfe5fd/full/!200,200/0/default.jpg"
1883,print,"https://api.nga.gov/iiif/fdf6e9bc-8a66-48bb-a07b-954d7a72ff84/full/!200,200/0/default.jpg"
1798,print,"https://api.nga.gov/iiif/10531bf5-b7bc-42e1-8495-ae7e00e75787/full/!200,200/0/default.jpg"
1525,print,"https://api.nga.gov/iiif/046ebdc9-79f3-489c-bf1d-42779c78a421/full/!200,200/0/default.jpg"
1876,print,"https://api.nga.gov/iiif/89c264d2-8223-49ef-a094-c58976ab1aff/full/!200,200/0/default.jpg"
1852,drawing,"https://api.nga.gov/iiif/aefb0a73-1590-493c-8624-a309bb782523/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/9f86ba7d-b56a-4b6d-97d3-0a342d7e143c/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/d3b218b5-3f05-4135-8ed0-71e32f504f52/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/044c610e-3462-4dbd-bdcc-f5ae064d3966/full/!200,200/0/default.jpg"
1884,print,"https://api.nga.gov/iiif/62ef7689-47d7-4f88-9b49-0c7b909adf8c/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/e2ccba38-736d-43a1-bb6c-6640c14afe95/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/5d6d315e-308b-4dea-b198-a13cc698d51e/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/1549082c-5d0b-4587-9e8e-e5e4fa8496d8/full/!200,200/0/default.jpg"
1890,photograph,"https://api.nga.gov/iiif/d3340c44-d820-42d8-baa3-75f32bb30169/full/!200,200/0/default.jpg"
1460,sculpture,"https://api.nga.gov/iiif/418ddb0e-1b52-4682-a51b-0d7d540bfde3/full/!200,200/0/default.jpg"
1874,drawing,"https://api.nga.gov/iiif/ee2f3128-7dca-4918-a4ce-a62ecc9c4961/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/fb912662-e84d-4a97-a7f9-47d306e33853/full/!200,200/0/default.jpg"
1852,print,"https://api.nga.gov/iiif/50601371-6e7b-4754-ab34-00d0c716e849/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/01f1eb99-c763-4b55-be9f-cb3188a38051/full/!200,200/0/default.jpg"
1575,drawing,"https://api.nga.gov/iiif/ccd253f4-c2ca-414f-8d54-7824072cac61/full/!200,200/0/default.jpg"
1798,print,"https://api.nga.gov/iiif/28a6bafd-352d-4528-a357-251ba671a2df/full/!200,200/0/default.jpg"
1893,print,"https://api.nga.gov/iiif/80468e75-30f3-455a-8993-06639e3afd9c/full/!200,200/0/default.jpg"
1900,print,"https://api.nga.gov/iiif/6396f2a1-7f0b-4e4a-9c12-3f54d80521cd/full/!200,200/0/default.jpg"
1893,print,"https://api.nga.gov/iiif/9ce8c651-a00a-4328-b586-c5f3ac8f999d/full/!200,200/0/default.jpg"
1575,sculpture,"https://api.nga.gov/iiif/79c714f7-f96a-4ea1-a0c7-3d2870cf3166/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/1394f9bb-1b28-47d3-960b-c528cd2658ea/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/ed35a220-e645-4df4-8243-8001c73058bf/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/13c6259e-fb62-464e-b019-7b70ee13644b/full/!200,200/0/default.jpg"
1878,drawing,"https://api.nga.gov/iiif/669c6e12-f4e0-407a-8b34-10119dce5d68/full/!200,200/0/default.jpg"
1896,portfolio,"https://api.nga.gov/iiif/abf2b785-d63c-4dea-8600-082134f195f7/full/!200,200/0/default.jpg"
1893,print,"https://api.nga.gov/iiif/aa90d1b6-e5aa-484c-96b3-62c3e2cf8b18/full/!200,200/0/default.jpg"
1425,sculpture,"https://api.nga.gov/iiif/efd379d5-3339-4aaf-a644-6bdc53a6b340/full/!200,200/0/default.jpg"
1890,print,"https://api.nga.gov/iiif/fd07e105-a36d-4ce3-adbb-81227f7e806f/full/!200,200/0/default.jpg"
1575,drawing,"https://api.nga.gov/iiif/5fa20f64-1daf-47d2-8eb4-cca169bf6a31/full/!200,200/0/default.jpg"
1890,print,"https://api.nga.gov/iiif/02c073bd-a073-4ee2-a6f9-cbee29c60b84/full/!200,200/0/default.jpg"
1897,print,"https://api.nga.gov/iiif/829d358e-bb44-4597-9f2c-43270cabe47f/full/!200,200/0/default.jpg"
1800,drawing,"https://api.nga.gov/iiif/df47b857-c93a-4574-b780-e90507b26e4d/full/!200,200/0/default.jpg"
1860,photograph,"https://api.nga.gov/iiif/7edfa393-6d4b-41a7-bbd7-652d97371314/full/!200,200/0/default.jpg"
1855,print,"https://api.nga.gov/iiif/d281acee-0dd0-4c82-a2a2-e7315ccfbfa9/full/!200,200/0/default.jpg"
1894,photograph,"https://api.nga.gov/iiif/ac4da1e2-4a78-4290-8a56-30d6f291bf4a/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/cdcdde49-6b8e-46aa-bba6-88e50292f451/full/!200,200/0/default.jpg"
1500,drawing,"https://api.nga.gov/iiif/be1f4412-3ada-4c0b-b8c3-8ad8e1bd4add/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/3840c831-0615-41c9-bd72-d0e895dc1a66/full/!200,200/0/default.jpg"
1852,drawing,"https://api.nga.gov/iiif/5fe42974-defd-4a56-ac73-4b4e8dc227ff/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/675c135e-ae88-4757-897b-c58318e59c9d/full/!200,200/0/default.jpg"
1852,drawing,"https://api.nga.gov/iiif/6af14faa-616d-4fd7-9d8d-5b72b37c12ed/full/!200,200/0/default.jpg"
1741,print,"https://api.nga.gov/iiif/3dd3c9f6-8f60-4239-a9e2-bc3c5ce948a9/full/!200,200/0/default.jpg"
1899,drawing,"https://api.nga.gov/iiif/5de2ef4d-b228-404b-a2eb-4e8fcaec6d77/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/323a7d1d-bd47-4ec7-8897-54865062c90e/full/!200,200/0/default.jpg"
1899,volume,"https://api.nga.gov/iiif/d56dfa41-706f-4687-9b04-495cb2c05517/full/!200,200/0/default.jpg"
1787,print,"https://api.nga.gov/iiif/49fd321f-4a27-4ff1-bd2f-e4db0a14916d/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/9b8600f7-23b8-4178-987a-a6cdaddf924e/full/!200,200/0/default.jpg"
1887,print,"https://api.nga.gov/iiif/54e5daef-566f-4c40-8919-97bd5fb4ea87/full/!200,200/0/default.jpg"
1887,sculpture,"https://api.nga.gov/iiif/46e5c182-32df-4325-a247-37a7a302e360/full/!200,200/0/default.jpg"
1891,painting,"https://api.nga.gov/iiif/bd5664bc-0ccf-4c93-99c7-188b75b2092d/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/99ae2a10-85ac-46e2-ae45-7b99c93699f1/full/!200,200/0/default.jpg"
1890,drawing,"https://api.nga.gov/iiif/d3087332-6d52-420f-ba93-d85999d6b30d/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/697c82ea-2b5a-40e7-9fee-1ac8cae336d7/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/1c149841-2fb6-49eb-9ed8-770ad2d0c036/full/!200,200/0/default.jpg"
1899,drawing,"https://api.nga.gov/iiif/cf16ed1c-85f9-4723-bbf1-62b7090429e3/full/!200,200/0/default.jpg"
1655,print,"https://api.nga.gov/iiif/d61da9fe-93b7-4c07-8588-bec026b23da3/full/!200,200/0/default.jpg"
1800,painting,"https://api.nga.gov/iiif/e672d55c-3798-45b3-9561-c6976d131f45/full/!200,200/0/default.jpg"
1897,print,"https://api.nga.gov/iiif/6030c41b-b283-4c66-b303-98aa5ba4b60f/full/!200,200/0/default.jpg"
1855,print,"https://api.nga.gov/iiif/c781cb34-33b3-43e1-afe3-59184dec4251/full/!200,200/0/default.jpg"
1899,photograph,"https://api.nga.gov/iiif/3d4adaec-4f0b-4626-8c82-159042cada3a/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/ac6ca238-2100-415c-8d4b-3f8812ab628b/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/4abeddfd-bbc0-449e-8332-dcbf221eeac8/full/!200,200/0/default.jpg"
1900,painting,"https://api.nga.gov/iiif/2f61c3b8-00ff-41d4-941a-9d639c291472/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/22d86987-373c-442b-8073-db84a9d6f559/full/!200,200/0/default.jpg"
1855,print,"https://api.nga.gov/iiif/9ebffbbb-e296-4ad9-b591-919aae9d5ca5/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/6a0b4ff7-4999-467e-a28d-73d75484c47a/full/!200,200/0/default.jpg"
1575,drawing,"https://api.nga.gov/iiif/db49243e-b8c0-4831-8329-508474c77a97/full/!200,200/0/default.jpg"
1860,print,"https://api.nga.gov/iiif/a5bd7343-483a-41e0-ad78-9135e6a81ffe/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/367e879d-930b-4dd2-9c96-1ef84d22ca6c/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/f0c903bc-b011-4682-98f8-48efd8509e38/full/!200,200/0/default.jpg"
1755,drawing,"https://api.nga.gov/iiif/9bb5699b-45b0-400b-82c1-fc20f6586394/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/926cdb8b-1695-4a87-af2a-c3d68d9b8306/full/!200,200/0/default.jpg"
1874,print,"https://api.nga.gov/iiif/fcc930b2-0c58-4c61-b1ec-159b5eb98da9/full/!200,200/0/default.jpg"
1830,drawing,"https://api.nga.gov/iiif/4892595e-fbe1-4f02-8c91-9f3bcd7fa5ac/full/!200,200/0/default.jpg"
1879,print,"https://api.nga.gov/iiif/9335a282-35e5-4fd9-87d0-42d64ed2843d/full/!200,200/0/default.jpg"
1470,sculpture,"https://api.nga.gov/iiif/07fb5d15-2fb4-4797-b48b-e21ae6abd88c/full/!200,200/0/default.jpg"
1876,drawing,"https://api.nga.gov/iiif/41743713-7114-4858-b88f-4f4846e83e07/full/!200,200/0/default.jpg"
1640,print,"https://api.nga.gov/iiif/f32eddeb-5ec5-40f6-bd65-f74a120ffdf7/full/!200,200/0/default.jpg"
1515,sculpture,"https://api.nga.gov/iiif/85306e4e-6081-41bc-8cd3-fb6dc02d5eb1/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/f3bcd432-530f-4bc9-9cf0-6944758286ca/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/93b09f31-fff1-4121-84b5-b06f3349fb1e/full/!200,200/0/default.jpg"
1500,drawing,"https://api.nga.gov/iiif/e1149443-afca-460d-8523-18667318974b/full/!200,200/0/default.jpg"
1880,drawing,"https://api.nga.gov/iiif/df25fe5a-94f3-4af6-8461-7aa1e0aa39c1/full/!200,200/0/default.jpg"
1859,print,"https://api.nga.gov/iiif/c17418b8-f4d6-46ea-a6cd-dc4670119e3b/full/!200,200/0/default.jpg"
1895,print,"https://api.nga.gov/iiif/1e09f38f-22b5-4011-a6f3-94c2609ba0c9/full/!200,200/0/default.jpg"
1883,print,"https://api.nga.gov/iiif/44e749ba-0459-4562-bdf0-dbf3b16acdaa/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/11f4370f-733e-496f-81bd-f3be1d2db535/full/!200,200/0/default.jpg"
1865,print,"https://api.nga.gov/iiif/fc5ae493-cea2-453c-b9a9-b638caf1ca31/full/!200,200/0/default.jpg"
1819,print,"https://api.nga.gov/iiif/1f42dfcf-8947-4e02-ad7d-5e9558805955/full/!200,200/0/default.jpg"
1832,sculpture,"https://api.nga.gov/iiif/d5671b4a-56c8-4dca-a650-d7ef25d3ce33/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/6041c989-d73d-45e7-8915-7d70c1a62264/full/!200,200/0/default.jpg"
1893,print,"https://api.nga.gov/iiif/273326de-d9a2-41d4-93fb-031e6cb31bb9/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/140a38d6-b5e7-4bac-90f2-404f44fde132/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/19038a57-5fd8-4a8f-9f3b-1ed64e1af37c/full/!200,200/0/default.jpg"
1875,print,"https://api.nga.gov/iiif/6b19c829-aade-49b4-adc1-bc0a2d3cfd61/full/!200,200/0/default.jpg"
1899,volume,"https://api.nga.gov/iiif/38426508-4408-4007-baaf-a62f5528505c/full/!200,200/0/default.jpg"
1610,drawing,"https://api.nga.gov/iiif/15c609c6-e1fd-4541-9b32-d2e1a9230e8f/full/!200,200/0/default.jpg"
1645,print,"https://api.nga.gov/iiif/6da219a8-f08e-48a1-a76b-6bae3749a2f4/full/!200,200/0/default.jpg"
1895,drawing,"https://api.nga.gov/iiif/47961556-79e4-4125-bed9-0ecc1600ec44/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/c7d3f63a-a063-4d25-9f88-210f9f6c6366/full/!200,200/0/default.jpg"
1887,print,"https://api.nga.gov/iiif/7c360e05-64d7-47a0-a7f9-28e920597eb1/full/!200,200/0/default.jpg"
1897,painting,"https://api.nga.gov/iiif/45bad99c-e7c3-49bc-be81-dc1baccaef48/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/0dfb007f-10e2-49a8-bfb4-feb19d9a922d/full/!200,200/0/default.jpg"
1800,sculpture,"https://api.nga.gov/iiif/df33ef9e-d36a-4d66-ae30-4fb57a700df1/full/!200,200/0/default.jpg"
1858,painting,"https://api.nga.gov/iiif/58338188-a428-4069-85fc-a54e08a6b68e/full/!200,200/0/default.jpg"
1838,print,"https://api.nga.gov/iiif/6e39aa52-d0d7-453f-80c7-0e52a2076e9f/full/!200,200/0/default.jpg"
1797,print,"https://api.nga.gov/iiif/be7bc248-5851-4d4e-9a8c-67097dc1b8f2/full/!200,200/0/default.jpg"
1880,sculpture,"https://api.nga.gov/iiif/7a09cda0-d091-4e67-90f6-5086c8d2077f/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/156e08e1-4d7b-4220-8fc5-e6105384069f/full/!200,200/0/default.jpg"
1876,photograph,"https://api.nga.gov/iiif/436c7d34-a76b-43f2-91ac-d35b08822a0b/full/!200,200/0/default.jpg"
1783,print,"https://api.nga.gov/iiif/aca47b36-b9b1-4045-af94-60192e4e2018/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/c5b7a132-4b94-4eac-a5c3-f1200cf8c540/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/b260d6cb-a214-41ab-90b5-35d395d4d290/full/!200,200/0/default.jpg"
1884,print,"https://api.nga.gov/iiif/36cf7c6c-00d7-4ded-9ed6-a11648308096/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/08195c67-adb8-4a30-9c0f-536e19c2714d/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/2b2aff24-4a1c-44ea-ad69-855339bd565c/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/507acd9d-42fa-4c7d-a93b-78e3e655f139/full/!200,200/0/default.jpg"
1890,sculpture,"https://api.nga.gov/iiif/589820d5-dc77-427a-b213-18ad40cd0ca1/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/44cd0521-5007-471a-9561-687046c1cf06/full/!200,200/0/default.jpg"
1854,photograph,"https://api.nga.gov/iiif/9be9a823-0cd7-45ba-a673-d8bb92149b2c/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/82533b2c-2ed2-41ae-9884-3d840a0d2e13/full/!200,200/0/default.jpg"
1884,painting,"https://api.nga.gov/iiif/9f47ac4b-d7dd-4b0e-a9f5-3154a787e2fd/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/6fb7e3b5-1ba7-4f25-9eaa-dc0460cf26d3/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/27ad7b76-3f50-4050-89ef-b41cdbdcbe29/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/5cc8b638-905f-4ec9-ae0a-8b1cf08730ab/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/22052d20-16e9-41d7-a6ae-1c4992516793/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/2ca97f4b-deda-4949-a93f-9d0b4981a854/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/4804c78e-d82d-4858-8c1a-e18ea91b7969/full/!200,200/0/default.jpg"
1880,volume,"https://api.nga.gov/iiif/f87d4377-2205-4d67-9ecc-a38f8c8efb20/full/!200,200/0/default.jpg"
1800,drawing,"https://api.nga.gov/iiif/245b7626-2959-408a-aa36-7925ac743a7f/full/!200,200/0/default.jpg"
1860,photograph,"https://api.nga.gov/iiif/349474a4-ce67-4356-8954-337c697ea083/full/!200,200/0/default.jpg"
1620,print,"https://api.nga.gov/iiif/825a47cf-3132-4492-91aa-101b89f214d0/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/11f4370f-733e-496f-81bd-f3be1d2db535/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/6bcab808-100c-485f-b0e3-2c60c8922eb8/full/!200,200/0/default.jpg"
1852,drawing,"https://api.nga.gov/iiif/591ca7f7-0926-4052-b1da-ef6b919458d6/full/!200,200/0/default.jpg"
1890,painting,"https://api.nga.gov/iiif/a65b56d8-7ae7-4a80-a84a-5a9dd7c13ea7/full/!200,200/0/default.jpg"
1553,print,"https://api.nga.gov/iiif/28b3b01a-b604-47fa-99a1-086bbe97a32e/full/!200,200/0/default.jpg"
1480,sculpture,"https://api.nga.gov/iiif/df97a25b-5ece-4fcd-bfc3-0cd1e2089c8e/full/!200,200/0/default.jpg"
1851,print,"https://api.nga.gov/iiif/fc975960-699a-4823-81e0-b28b92dbd173/full/!200,200/0/default.jpg"
1849,print,"https://api.nga.gov/iiif/a4f48070-4b98-4ff2-b862-a9a5cea5ff12/full/!200,200/0/default.jpg"
1640,print,"https://api.nga.gov/iiif/b39d14ce-9b3a-411b-971f-eabebf0b1923/full/!200,200/0/default.jpg"
1862,drawing,"https://api.nga.gov/iiif/bf96abdf-cfa7-4423-9a54-03b779099bfd/full/!200,200/0/default.jpg"
1789,print,"https://api.nga.gov/iiif/ccc4f22c-b22b-4c5a-aee4-7892886b4896/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/d407e109-0456-401b-b9bf-f4f4fc410573/full/!200,200/0/default.jpg"
1870,print,"https://api.nga.gov/iiif/a56d4b62-3f6c-461f-a1fa-28156ddde5e5/full/!200,200/0/default.jpg"
1883,print,"https://api.nga.gov/iiif/ceb6ecbb-99c6-4dd8-bf0f-56877cc886ef/full/!200,200/0/default.jpg"
1507,sculpture,"https://api.nga.gov/iiif/f7e2c087-1104-44c5-a658-50bfb2048254/full/!200,200/0/default.jpg"
1839,print,"https://api.nga.gov/iiif/75daf237-336c-434c-9b0d-b22e04907c42/full/!200,200/0/default.jpg"
1808,print,"https://api.nga.gov/iiif/e2318a33-45ba-4d8a-85c3-9f21f3628ee0/full/!200,200/0/default.jpg"
1852,sculpture,"https://api.nga.gov/iiif/2a2ef448-36f7-46f9-9b00-7b4658cb2aa8/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/6cdb6b73-df43-42c0-8f84-c16b63af18fa/full/!200,200/0/default.jpg"
1612,print,"https://api.nga.gov/iiif/a9d3f911-b896-46ce-a58d-0bf8471ffabe/full/!200,200/0/default.jpg"
1899,drawing,"https://api.nga.gov/iiif/67b6ecd1-d1b7-43a9-9c51-befed1bd2e3c/full/!200,200/0/default.jpg"
1646,painting,"https://api.nga.gov/iiif/2a84e43d-2935-48b3-a4e2-7a3e4fc53580/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/f7c48c06-b2e3-4d46-acd9-e8cf33cfd299/full/!200,200/0/default.jpg"
1870,drawing,"https://api.nga.gov/iiif/610071e9-82de-47db-b871-e27a803c01b7/full/!200,200/0/default.jpg"
1855,photograph,"https://api.nga.gov/iiif/2c239953-e506-4c46-9766-fece453cd861/full/!200,200/0/default.jpg"
1865,drawing,"https://api.nga.gov/iiif/b4877746-0a67-4f69-9a6f-42ed678fae23/full/!200,200/0/default.jpg"
1880,painting,"https://api.nga.gov/iiif/5e7297e6-b449-40cf-b6f6-3b5e468074f3/full/!200,200/0/default.jpg"
1735,drawing,"https://api.nga.gov/iiif/e90451fe-5b77-4c56-965b-2bc03fa4cfc2/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/2dd20a13-ab3c-4c8a-9c98-75c3a6568c37/full/!200,200/0/default.jpg"
1887,print,"https://api.nga.gov/iiif/116920e6-e3ab-4f44-ba5c-1f9c7c606ddb/full/!200,200/0/default.jpg"
1480,print,"https://api.nga.gov/iiif/4db23e97-444f-4b1f-8ca9-a7275dd0facc/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/c64de2ce-77fb-42ff-a211-82e6a79a5812/full/!200,200/0/default.jpg"
1622,print,"https://api.nga.gov/iiif/725d3c39-6b5f-481e-a2bc-8bf3c01d6e3e/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/f6a0be73-04fb-4047-b255-d74b917e7032/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/f5a8ef14-a425-4766-a741-1a1d45120204/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/2227e448-d981-4663-82e8-1435d8265225/full/!200,200/0/default.jpg"
1475,painting,"https://api.nga.gov/iiif/ce0ccbec-f4e6-4d7e-af41-e0b568f726eb/full/!200,200/0/default.jpg"
1895,print,"https://api.nga.gov/iiif/d8b2674d-7ad5-407f-9c35-fe28b22b7823/full/!200,200/0/default.jpg"
1880,print,"https://api.nga.gov/iiif/d15c79a6-025b-41be-a326-a9074e05822b/full/!200,200/0/default.jpg"
1750,decorative art,"https://api.nga.gov/iiif/114e7b33-9930-4447-9f16-db9aba5c65e5/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/45506053-f6d2-4821-91b5-a85c89bfa280/full/!200,200/0/default.jpg"
1859,print,"https://api.nga.gov/iiif/61305b91-4edc-4660-a10a-40a9f5e74bcf/full/!200,200/0/default.jpg"
1890,photograph,"https://api.nga.gov/iiif/56b55fcc-2c8d-41ea-8772-f14d701797ef/full/!200,200/0/default.jpg"
1876,sculpture,"https://api.nga.gov/iiif/95f078a7-0c26-48ca-a849-c10bce0ca492/full/!200,200/0/default.jpg"
1844,print,"https://api.nga.gov/iiif/2355426a-5587-425d-95bd-22d3e574323c/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/358b64d9-70bf-4152-a598-c523072c67e5/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/a0767441-d955-4d9b-9396-959bf82d9cd2/full/!200,200/0/default.jpg"
1622,print,"https://api.nga.gov/iiif/ed12af4d-bd10-4db3-b9b4-fa93ddc56032/full/!200,200/0/default.jpg"
1890,print,"https://api.nga.gov/iiif/f8caadea-0516-4101-995b-b7ddc7d6e41a/full/!200,200/0/default.jpg"
1895,print,"https://api.nga.gov/iiif/0fd8354d-6de1-44ea-8a90-33c608c5b8e5/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/61ff9c17-77d1-4838-89ce-7a15c4cb852b/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/25faacf6-4138-49fb-9446-fa8c397edb78/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/f6a0be73-04fb-4047-b255-d74b917e7032/full/!200,200/0/default.jpg"
1552,drawing,"https://api.nga.gov/iiif/212c2d5d-c939-4052-85ec-9e361c8ad174/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/ebf748ce-b5d8-43ed-8e73-ff10d7dbfcf9/full/!200,200/0/default.jpg"
1896,print,"https://api.nga.gov/iiif/acf689f8-6182-4028-9227-e9e3751248af/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/60bad274-b1c5-4222-af5b-2a0ad7b14550/full/!200,200/0/default.jpg"
1893,print,"https://api.nga.gov/iiif/dae6ed28-8098-4dca-8ff9-c424a5ebf23c/full/!200,200/0/default.jpg"
