beginyear,medium,imageurl
1644,print,"https://api.nga.gov/iiif/36680d40-2c49-4070-9993-112b5d1f8f6b/full/!200,200/0/default.jpg"
1837,drawing,"https://api.nga.gov/iiif/f8d63b9b-9561-4835-b95b-01ca2337cf12/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/bedf855d-9fbc-45fb-bb14-0700bf02d33f/full/!200,200/0/default.jpg"
1899,photograph,"https://api.nga.gov/iiif/c098b868-4ae8-44cc-b07f-a7f57631e885/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/77cebf54-f6d4-45bc-80f1-39a6f4e82ddd/full/!200,200/0/default.jpg"
1870,print,"https://api.nga.gov/iiif/de316bff-c329-4196-88ca-b54de0078cf6/full/!200,200/0/default.jpg"
1846,sculpture,"https://api.nga.gov/iiif/a29cace2-5193-49cc-b915-8ec348c41f73/full/!200,200/0/default.jpg"
1849,print,"https://api.nga.gov/iiif/2bbcfabf-9d1a-49f8-94bf-fa7c1570a76f/full/!200,200/0/default.jpg"
1750,print,"https://api.nga.gov/iiif/25627306-0048-4904-9d44-79a22b0169b7/full/!200,200/0/default.jpg"
1899,volume,"https://api.nga.gov/iiif/de1f2f90-28ff-4d10-8274-e6aa60ebaa91/full/!200,200/0/default.jpg"
1898,print,"https://api.nga.gov/iiif/ab5fc090-9a07-4511-917c-ba982f80bd5c/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/59b4d756-4a8b-40c4-8108-e1c3ce840ff5/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/10fd4948-7d4e-479c-8724-5516238f6b1e/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/2cf4e6d8-6c94-4b37-8db2-2f73e093f1fb/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/34c812ac-7513-4171-971b-6c714c960a63/full/!200,200/0/default.jpg"
1840,print,"https://api.nga.gov/iiif/8dfb0228-de86-4f13-86a8-ba43653eda96/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/e0117ece-b36f-45ea-9dab-66347aebe784/full/!200,200/0/default.jpg"
1848,drawing,"https://api.nga.gov/iiif/276cac16-52c8-4d81-a5e3-c99248d16b97/full/!200,200/0/default.jpg"
1862,photograph,"https://api.nga.gov/iiif/5b32318c-0f71-4fcd-9435-4210c6b772f1/full/!200,200/0/default.jpg"
1465,print,"https://api.nga.gov/iiif/70082300-0508-469d-8265-9045d226b5ec/full/!200,200/0/default.jpg"
1619,print,"https://api.nga.gov/iiif/1a4ef9f7-614b-4275-8688-85e8b3ea0c12/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/2dd20a13-ab3c-4c8a-9c98-75c3a6568c37/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/77c34ee1-1711-4a6c-860f-e19c6a6b6327/full/!200,200/0/default.jpg"
1890,photograph,"https://api.nga.gov/iiif/1f822966-42f9-4b03-92ef-5ed879947b8c/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/a520c578-6f44-40d7-a18b-3c8eba551d3e/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/a2b3d98f-86d9-4a41-8abe-4cc7d0c83645/full/!200,200/0/default.jpg"
1750,decorative art,"https://api.nga.gov/iiif/c6d70011-bad5-4dfb-88af-1959d7a8b188/full/!200,200/0/default.jpg"
1500,decorative art,"https://api.nga.gov/iiif/3e8ff9ef-6df6-4d34-84c2-265de5daf60e/full/!200,200/0/default.jpg"
1861,print,"https://api.nga.gov/iiif/12d99c0f-24d7-4e8b-a9c7-abd54e7e7e12/full/!200,200/0/default.jpg"
1400,sculpture,"https://api.nga.gov/iiif/d81d6aa8-0c1b-45bb-a592-f8405dbfb416/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/719c8b2b-4deb-4df1-a877-edf6c0e6d690/full/!200,200/0/default.jpg"
1500,decorative art,"https://api.nga.gov/iiif/e0736073-1b1f-4371-bc2b-702fb80ae768/full/!200,200/0/default.jpg"
1870,photograph,"https://api.nga.gov/iiif/b3379062-440a-4524-9509-2964b59e5480/full/!200,200/0/default.jpg"
1860,volume,"https://api.nga.gov/iiif/7a1cfda9-66bc-4dd4-9573-2861863c9f15/full/!200,200/0/default.jpg"
1461,sculpture,"https://api.nga.gov/iiif/44fd0b6c-2bdb-4f29-985a-ff5309f02bad/full/!200,200/0/default.jpg"
1827,print,"https://api.nga.gov/iiif/dc9755c5-bdd2-4fcb-b194-e1c246015b51/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/74bea5b2-b442-43c5-992c-e55c90f039d9/full/!200,200/0/default.jpg"
1891,photograph,"https://api.nga.gov/iiif/2916a46e-b785-4b0c-b12b-3f5e63e977bc/full/!200,200/0/default.jpg"
1592,print,"https://api.nga.gov/iiif/7810a2b7-10f5-49db-b2e5-224682c41234/full/!200,200/0/default.jpg"
1872,sculpture,"https://api.nga.gov/iiif/9b0ac7dd-2e52-436b-bbd6-6bb10dce6b49/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/971200e3-87d1-4dbb-931a-ad7aa8613be3/full/!200,200/0/default.jpg"
1552,sculpture,"https://api.nga.gov/iiif/0f5678c2-178b-460a-a7be-a8bb661a39eb/full/!200,200/0/default.jpg"
1600,sculpture,"https://api.nga.gov/iiif/a6126402-696e-4333-96af-43362bef1afa/full/!200,200/0/default.jpg"
1480,print,"https://api.nga.gov/iiif/094c337e-9ab3-4e19-96aa-b7b02c549a80/full/!200,200/0/default.jpg"
1755,drawing,"https://api.nga.gov/iiif/b7165a89-2185-46e1-be18-cb1103116df9/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/74161c14-e36e-4142-bd16-14658fdf9b33/full/!200,200/0/default.jpg"
1620,print,"https://api.nga.gov/iiif/e51279d7-4f8a-4205-b533-d4fcbb975df3/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/80c6517f-cbef-4810-95ec-8c815c9be908/full/!200,200/0/default.jpg"
1852,drawing,"https://api.nga.gov/iiif/41d4f854-0043-4c03-9c6c-274626784547/full/!200,200/0/default.jpg"
1883,print,"https://api.nga.gov/iiif/e8be5035-cdc2-434f-8fa7-30d0cb5b603b/full/!200,200/0/default.jpg"
1470,print,"https://api.nga.gov/iiif/bfd64d32-3f90-438a-9270-77a660e65d69/full/!200,200/0/default.jpg"
1845,photograph,"https://api.nga.gov/iiif/093631a3-8231-4c33-bbd8-29e276efa83a/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/596dfaca-01a3-436c-b7c0-03552260d129/full/!200,200/0/default.jpg"
1859,print,"https://api.nga.gov/iiif/22b7adb2-a260-4c77-80a8-d718ea4061f5/full/!200,200/0/default.jpg"
1515,drawing,"https://api.nga.gov/iiif/bd1f7c82-da29-40fc-a884-02627059cc45/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/5bf49fe8-26e8-4564-9ec8-55136c2ed3b6/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/5c4c21b0-d220-444f-88b6-81aa748f26b9/full/!200,200/0/default.jpg"
1864,print,"https://api.nga.gov/iiif/5580c334-bdab-46b7-af97-35e34d30a1fc/full/!200,200/0/default.jpg"
1883,print,"https://api.nga.gov/iiif/614f2316-2191-4fed-a4e7-c014952e17db/full/!200,200/0/default.jpg"
1895,painting,"https://api.nga.gov/iiif/22830dfc-9f13-40c3-884d-40e37ad863ec/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/7e6e5d15-1f9f-400f-9629-11d0af85ebbc/full/!200,200/0/default.jpg"
1734,print,"https://api.nga.gov/iiif/ff38fed8-3a7b-49e4-9fbe-e36f0b0d3cb7/full/!200,200/0/default.jpg"
1475,sculpture,"https://api.nga.gov/iiif/665b1697-4c9c-43bb-9a82-a707f274d661/full/!200,200/0/default.jpg"
1782,print,"https://api.nga.gov/iiif/11b5d64d-ea15-4b81-a32a-0c100bc1111a/full/!200,200/0/default.jpg"
1470,print,"https://api.nga.gov/iiif/d8a22509-fb79-4822-ae39-9a54ec4371a2/full/!200,200/0/default.jpg"
1870,drawing,"https://api.nga.gov/iiif/8a70675e-e03e-4efb-b884-7d693bff04a9/full/!200,200/0/default.jpg"
1480,sculpture,"https://api.nga.gov/iiif/25e50afd-a96b-461b-b9eb-a81fab0c5fe6/full/!200,200/0/default.jpg"
1890,print,"https://api.nga.gov/iiif/611f8f41-9e67-44f7-b8c8-64be1a7c53ea/full/!200,200/0/default.jpg"
1645,print,"https://api.nga.gov/iiif/3ea1e74a-b6f9-4d68-a4a3-bf0ce4129364/full/!200,200/0/default.jpg"
1838,print,"https://api.nga.gov/iiif/147b7e99-b9fc-45ed-ad3c-25825acc4a85/full/!200,200/0/default.jpg"
1900,drawing,"https://api.nga.gov/iiif/fe8b936c-f8f9-4ee8-8578-3a6b0ca18ab8/full/!200,200/0/default.jpg"
1895,painting,"https://api.nga.gov/iiif/fcc03e00-23a1-479d-8d92-fbad85189ace/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/c09595bf-416b-4030-ba20-6b6542e421a2/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/6a3722c5-d80b-4f5b-89ad-4a5471cb7372/full/!200,200/0/default.jpg"
1800,sculpture,"https://api.nga.gov/iiif/770a931b-9f7b-4e95-957c-ac649d2b2cbc/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/31bb89cf-5867-4652-9d15-5fbf898687d3/full/!200,200/0/default.jpg"
1880,volume,"https://api.nga.gov/iiif/c5345e43-2768-40e7-9b04-d5cb6aabb4e7/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/e0117ece-b36f-45ea-9dab-66347aebe784/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/9fdeff05-db9b-4268-90b9-be5cd6ff1f4a/full/!200,200/0/default.jpg"
1500,decorative art,"https://api.nga.gov/iiif/b20ac551-db15-4e01-babb-f68cde7fe0ea/full/!200,200/0/default.jpg"
1894,print,"https://api.nga.gov/iiif/c04b5520-12f1-4f1a-92af-958cb824ac89/full/!200,200/0/default.jpg"
1700,drawing,"https://api.nga.gov/iiif/eac690af-4489-4d93-b3e6-257e55f06b04/full/!200,200/0/default.jpg"
1692,print,"https://api.nga.gov/iiif/d69bef6d-da88-4ba1-b9bb-e92b5279f0fe/full/!200,200/0/default.jpg"
1513,sculpture,"https://api.nga.gov/iiif/33679c28-2315-4129-8792-744b8c86fa0b/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/90c86c81-0c0a-4f89-b492-e2c769e97699/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/61093f3d-4c84-488d-acf1-3ba352783955/full/!200,200/0/default.jpg"
1590,sculpture,"https://api.nga.gov/iiif/56ce9db6-efb0-4de0-905c-57a4544d0ed0/full/!200,200/0/default.jpg"
1806,print,"https://api.nga.gov/iiif/a155497b-00ac-4f54-a40b-3104f1474cf5/full/!200,200/0/default.jpg"
1893,print,"https://api.nga.gov/iiif/04ae3fec-f2f6-40f6-a62b-dded174fe305/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/a9feb634-d6f6-4b0d-9a59-7eb4c530828b/full/!200,200/0/default.jpg"
1555,print,"https://api.nga.gov/iiif/a658f48c-b6ec-4ba3-8cb0-821f37b1769a/full/!200,200/0/default.jpg"
1600,drawing,"https://api.nga.gov/iiif/48932959-54b6-485d-8644-db61eaad912b/full/!200,200/0/default.jpg"
1852,drawing,"https://api.nga.gov/iiif/b4ef1bbb-8bd5-4daa-b443-478a39f6f425/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/fe134405-cf41-44ce-8586-96e7bb2398f1/full/!200,200/0/default.jpg"
1645,print,"https://api.nga.gov/iiif/24a0b5e5-6b44-4dbf-a295-c9f14c8f1eb8/full/!200,200/0/default.jpg"
1893,print,"https://api.nga.gov/iiif/abac4f87-30af-4f70-941e-fb80c3eaf1be/full/!200,200/0/default.jpg"
1835,drawing,"https://api.nga.gov/iiif/c29a2f84-3e9b-423e-ad70-1cbf641f6c92/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/54fbf102-8bab-4ea8-97a0-886912e691ff/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/2e10a6f7-09c7-4301-b183-5e2dcd4c25bc/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/c3b0cbd3-2880-4791-aa56-46c26b62729c/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/ca38e4f6-4ec5-424f-9154-5f6ae7847bf6/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/dfe2e32e-c1c6-4256-812f-9e30dbf205ca/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/e764014e-3f95-4baa-a774-be67c435420d/full/!200,200/0/default.jpg"
1610,print,"https://api.nga.gov/iiif/2c601f20-b9e4-4dea-aa90-9d95dd5e1779/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/5b17a561-854a-49b3-aa6c-ca68a6eb47d8/full/!200,200/0/default.jpg"
1899,print,"https://api.nga.gov/iiif/0a649ec3-e572-44cf-b030-8bd03f119ee7/full/!200,200/0/default.jpg"
1596,print,"https://api.nga.gov/iiif/940262fd-1c66-4c4f-b17d-3141a8a17e11/full/!200,200/0/default.jpg"
1860,photograph,"https://api.nga.gov/iiif/928e7b6e-2796-4271-b1de-312544395ecf/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/962221db-9508-4cce-9b58-5e636bc451ff/full/!200,200/0/default.jpg"
1500,decorative art,"https://api.nga.gov/iiif/5cf17702-d25a-4c21-bc0b-70064402225d/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/d12830d4-5f32-4e20-9d38-7769eb90a568/full/!200,200/0/default.jpg"
1575,drawing,"https://api.nga.gov/iiif/d074897c-65bf-4c66-bf99-11de1f91f27a/full/!200,200/0/default.jpg"
1898,print,"https://api.nga.gov/iiif/cb8ce484-f528-402b-a503-dc7707dcebe4/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/54a09299-3a51-43f5-bddb-0c99006cc2de/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/f586c732-54a4-4685-9b19-06e726e6817e/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/05031199-42f6-4684-850f-2ee0d85b35b5/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/246605dc-724f-4e86-989b-96f0153ec73f/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/60927b7d-06bd-481b-99a3-aaf0b28a126b/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/4a4a3dc6-b179-4bfe-8437-ee9cfeccf72b/full/!200,200/0/default.jpg"
1480,print,"https://api.nga.gov/iiif/edce32fe-7eae-4960-9c26-4cfd83407685/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/1dc885c5-a9fc-4d77-a257-780a687bd7ed/full/!200,200/0/default.jpg"
1884,print,"https://api.nga.gov/iiif/d58c9873-5ed3-4205-9444-a239c54a1ab2/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/83ebbdd6-748b-45b6-93d7-d807cdcc2263/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/17ed2645-45e0-415a-9bbe-28ee226a69ad/full/!200,200/0/default.jpg"
1805,drawing,"https://api.nga.gov/iiif/044e2eea-1b47-46e0-b33f-50adcdc6b4e7/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/a0dfce1f-8114-4b21-a458-675e0eb222d9/full/!200,200/0/default.jpg"
1465,sculpture,"https://api.nga.gov/iiif/4211db0a-2359-4970-95d5-9021f078a73e/full/!200,200/0/default.jpg"
1590,print,"https://api.nga.gov/iiif/74f113bf-9a72-4a3c-9072-6d64197d8ffa/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/3c7adfb8-e35c-40c3-a424-adad6fa0a19a/full/!200,200/0/default.jpg"
1470,print,"https://api.nga.gov/iiif/b2a1a9bc-2640-4336-94f8-978bf0ae3b5f/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/be3c410a-477f-4252-bc39-c871552acde9/full/!200,200/0/default.jpg"
1763,volume,"https://api.nga.gov/iiif/2b36835e-bf87-48e3-ac42-3d43ee3321c3/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/149fd53f-6d10-472b-b768-f99823552392/full/!200,200/0/default.jpg"
1885,print,"https://api.nga.gov/iiif/42657467-2ea6-4257-bf32-d6c9d36496a1/full/!200,200/0/default.jpg"
1879,print,"https://api.nga.gov/iiif/9d6f302c-2d45-4f58-b17b-fea80a93cd5a/full/!200,200/0/default.jpg"
1890,print,"https://api.nga.gov/iiif/4d52640d-7ea8-4ddb-84c2-3c4a0d237613/full/!200,200/0/default.jpg"
1517,painting,"https://api.nga.gov/iiif/c13d83bf-6bcf-49d2-ab42-642ff754cae1/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/79a92130-24f1-4ca8-b82f-c04761c27ce3/full/!200,200/0/default.jpg"
1899,volume,"https://api.nga.gov/iiif/9961d2ae-786f-4a3b-8749-140a423e0130/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/fc10c50b-2ef6-46fa-a8e9-7cef70928f02/full/!200,200/0/default.jpg"
1900,sculpture,"https://api.nga.gov/iiif/c272221f-ff7d-46cf-bf3d-69a2ba0c64db/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/970e3f29-169d-4aff-8f9b-f832599473a6/full/!200,200/0/default.jpg"
1890,print,"https://api.nga.gov/iiif/fff43367-2e72-432d-9763-653d9450de5a/full/!200,200/0/default.jpg"
1618,volume,"https://api.nga.gov/iiif/7b07e21a-ce9e-4113-9345-1bde9dcfe864/full/!200,200/0/default.jpg"
1622,print,"https://api.nga.gov/iiif/b31cc76a-4e46-423e-a684-98d769e9580e/full/!200,200/0/default.jpg"
1849,drawing,"https://api.nga.gov/iiif/40a1d69d-c506-49f1-bc35-82bc99d6bdc8/full/!200,200/0/default.jpg"
1662,decorative art,"https://api.nga.gov/iiif/4d306544-8b45-48c3-a1bb-5f25a9812190/full/!200,200/0/default.jpg"
1890,drawing,"https://api.nga.gov/iiif/fff09589-ab51-418d-8fa2-216f2f37f39e/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/7abed18b-2884-459e-b758-77fda35dfbeb/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/201b44be-559a-4b10-8455-1c16b0086548/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/79441e11-8e24-4279-b080-3906a13c4f14/full/!200,200/0/default.jpg"
1575,drawing,"https://api.nga.gov/iiif/8e53e29d-6750-4d6c-870c-95212460f882/full/!200,200/0/default.jpg"
1596,print,"https://api.nga.gov/iiif/09c1c36b-288d-4333-9f4f-01112e1b7aeb/full/!200,200/0/default.jpg"
1815,print,"https://api.nga.gov/iiif/b0d66be2-01fa-4f74-9cf2-ab6ede6bf2e8/full/!200,200/0/default.jpg"
1771,print,"https://api.nga.gov/iiif/619caa67-6867-4ae1-ac92-d8cc7a6b8d2d/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/351e720e-3da7-447a-b90a-1746ee6418d1/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/5fd02c44-bd8e-49ab-b259-c4582f7ce697/full/!200,200/0/default.jpg"
1600,sculpture,"https://api.nga.gov/iiif/bfd3ee6b-7e5a-470a-8ad1-5b479b73f055/full/!200,200/0/default.jpg"
1756,print,"https://api.nga.gov/iiif/42f0a98a-6851-425f-8541-13a987663157/full/!200,200/0/default.jpg"
1887,print,"https://api.nga.gov/iiif/29b865cd-fa6c-4506-bfdc-bf659b4ae24e/full/!200,200/0/default.jpg"
1470,sculpture,"https://api.nga.gov/iiif/e3f99219-99ba-4e96-a265-4e0d8bf8566c/full/!200,200/0/default.jpg"
1900,print,"https://api.nga.gov/iiif/c3bc6c1e-025f-4825-89c5-7d289b781fa9/full/!200,200/0/default.jpg"
1827,print,"https://api.nga.gov/iiif/3eb8c4ac-7979-47c0-ab61-5cefdb00fe11/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/750b426c-e567-4fd9-9d98-bf7551ab768f/full/!200,200/0/default.jpg"
1624,print,"https://api.nga.gov/iiif/0a92a026-5142-4713-8abe-c701e23bfd8b/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/e4636645-10da-40c5-a8dd-7114747e700b/full/!200,200/0/default.jpg"
1900,drawing,"https://api.nga.gov/iiif/2d629dea-db22-4042-ad1e-49fe0abab257/full/!200,200/0/default.jpg"
1750,sculpture,"https://api.nga.gov/iiif/9afa72f7-3ee6-4263-8ed5-940c975be490/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/c0eb1f85-317d-4123-a2b2-af94c09f7787/full/!200,200/0/default.jpg"
1834,print,"https://api.nga.gov/iiif/f1e338e2-3fdc-441d-bab5-43fd584120af/full/!200,200/0/default.jpg"
1890,drawing,"https://api.nga.gov/iiif/290d4723-4cc5-4ba9-a97e-e7bea5fd1563/full/!200,200/0/default.jpg"
1853,print,"https://api.nga.gov/iiif/66c85c91-04a8-419f-99cd-3757b0a6632d/full/!200,200/0/default.jpg"
1800,drawing,"https://api.nga.gov/iiif/467f11b8-bf1d-4a03-a333-f4eb0cb3649a/full/!200,200/0/default.jpg"
1844,drawing,"https://api.nga.gov/iiif/72590eff-4669-40c0-96f1-ec6e1fa6c38f/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/89dfcb93-c907-4e81-a20d-3d806cbadf9a/full/!200,200/0/default.jpg"
1723,print,"https://api.nga.gov/iiif/579b6fd0-a379-4b38-904b-156dfe1d9e2e/full/!200,200/0/default.jpg"
1515,drawing,"https://api.nga.gov/iiif/e04c717f-d792-4360-b8c1-7e5a25c6293d/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/fc69b9ba-ff68-4aac-a545-7b5f4d318fad/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/cd9217b3-f6df-4f9a-b516-884309ff0ef9/full/!200,200/0/default.jpg"
1883,print,"https://api.nga.gov/iiif/1a40e0f5-44b1-4e95-b416-140c04acf78f/full/!200,200/0/default.jpg"
1635,print,"https://api.nga.gov/iiif/b9a3beb8-46ba-44f1-afc3-29bf941aeb64/full/!200,200/0/default.jpg"
1642,sculpture,"https://api.nga.gov/iiif/955e183c-16d5-49c9-8673-2fc8ab77b358/full/!200,200/0/default.jpg"
1650,decorative art,"https://api.nga.gov/iiif/3fb930c7-dcc2-45bf-a3d0-05adcb071736/full/!200,200/0/default.jpg"
1890,painting,"https://api.nga.gov/iiif/a77c3d35-7aae-4a53-9e74-223e47494446/full/!200,200/0/default.jpg"
1894,sculpture,"https://api.nga.gov/iiif/bc17fecd-ab65-4722-8f0e-26b82ab2544a/full/!200,200/0/default.jpg"
1898,photograph,"https://api.nga.gov/iiif/904ba62e-f1d7-4f2e-b9d3-670bd00e6cd4/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/73f7e7b6-62e6-45da-8a0c-d14c8a94b4d4/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/c682187f-5838-450a-8508-d0e684514781/full/!200,200/0/default.jpg"
1889,print,"https://api.nga.gov/iiif/2e71ab80-2b5a-4d9a-a613-19e3243c94f1/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/abc7e99a-a7b5-473e-aeb0-f74665b48328/full/!200,200/0/default.jpg"
1647,print,"https://api.nga.gov/iiif/4e72bd72-fd53-42f5-9eb6-46d7695fd166/full/!200,200/0/default.jpg"
1770,drawing,"https://api.nga.gov/iiif/c7a0a4d1-d1ba-4a2e-8575-80b7b56de114/full/!200,200/0/default.jpg"
1520,print,"https://api.nga.gov/iiif/be10ad9a-16cf-4ed5-9507-96f620093cf5/full/!200,200/0/default.jpg"
1786,print,"https://api.nga.gov/iiif/18bd3165-d1e8-4489-8b76-116612d791a2/full/!200,200/0/default.jpg"
1857,print,"https://api.nga.gov/iiif/f676f4fb-b829-4156-a0d4-1fc384988731/full/!200,200/0/default.jpg"
1847,photograph,"https://api.nga.gov/iiif/870fd98e-0d6b-4c44-8c86-f66b386ac969/full/!200,200/0/default.jpg"
1825,print,"https://api.nga.gov/iiif/768bdd98-47c5-4059-86af-91678134e15f/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/38d1e425-57c9-4f2f-9e95-ab0777f541ef/full/!200,200/0/default.jpg"
1838,print,"https://api.nga.gov/iiif/0ba75409-e408-4bb9-99e9-d70a628bdf43/full/!200,200/0/default.jpg"
1650,drawing,"https://api.nga.gov/iiif/4373eb55-fdad-4298-b28f-485977824261/full/!200,200/0/default.jpg"
1480,print,"https://api.nga.gov/iiif/a602e0c4-45f0-4a95-9a46-6db7299a04b5/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/e7f5b603-142a-4847-b4e9-26e850aece58/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/9130e60e-147a-4bf3-bf85-fb25a2814237/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/d8482c6a-aaad-45e6-abe4-48f308f8aa41/full/!200,200/0/default.jpg"
1650,decorative art,"https://api.nga.gov/iiif/da165bef-fe42-4caa-8f89-18c189cb222f/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/59900ba0-6a98-48d5-b853-a6dd02c84810/full/!200,200/0/default.jpg"
1894,print,"https://api.nga.gov/iiif/0cd60b38-05ca-4cd3-b9df-f419a2810924/full/!200,200/0/default.jpg"
1796,volume,"https://api.nga.gov/iiif/4db97635-3999-4165-a1c8-50cd7c85e915/full/!200,200/0/default.jpg"
1870,print,"https://api.nga.gov/iiif/8b5b88c8-bf6c-41ab-8407-e4a1dd9e461e/full/!200,200/0/default.jpg"
1879,sculpture,"https://api.nga.gov/iiif/5b783acd-493c-40a1-aa3e-326e9e446f32/full/!200,200/0/default.jpg"
1816,print,"https://api.nga.gov/iiif/8f3deed0-b7de-4aeb-98e0-4821bf4324de/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/9522173d-9d35-4f46-bff7-9102499e94f0/full/!200,200/0/default.jpg"
1899,print,"https://api.nga.gov/iiif/d53a8b9c-a5ac-48fc-b3a0-16630571f1d5/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/9965bac6-3c36-4fdf-97f0-733e276df6b8/full/!200,200/0/default.jpg"
1887,print,"https://api.nga.gov/iiif/1a36c693-6ffb-4c9b-8105-30f708e72885/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/3613b76e-b069-443d-869a-72e8633fc646/full/!200,200/0/default.jpg"
1860,photograph,"https://api.nga.gov/iiif/51fdeae0-b90b-48e7-bf0f-3dee05adfcfa/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/e14d565a-0f4f-42d9-8388-87fba4c1638f/full/!200,200/0/default.jpg"
